,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,mCherry,Unkn-01,Well13,Supernatant,29.573564214822,29.1183251321711,0.463385129878155,708.49734984649,2.85033823009626,963.505342197731,274.117149309614,67,
,A02,SYBR,mCherry,Unkn-03,Well14,Supernatant,38.036215046048,38.0247066613217,0.067717673183714,3.86421736206031,0.587061547476464,3.89396423966949,0.163183197034799,67,
,A03,SYBR,mCherry,Unkn-05,Well15,Supernatant,36.650122891112,34.3188785648859,2.0274027445936,9.07323552476461,0.957762184521941,55.4694966767518,41.1624686855959,67,
,A04,SYBR,mCherry,Unkn-07,Well16,Supernatant,35.67688580214,34.3716329374842,1.13038919803704,16.5214296821494,1.21804762628961,42.2843536067783,22.3117593234841,67,
,A05,SYBR,mCherry,Unkn-09,Well17,Supernatant,32.6922321839878,32.1593955525423,0.53584446983403,103.817921193499,2.01627232849938,149.425924749664,48.7775772340782,67,
,A06,SYBR,mCherry,Unkn-11,Well18,Supernatant,35.0791645522503,35.8184930827175,0.678630120880356,23.8728345090278,1.37790398744184,16.0741818077325,6.9585656704095,67,
,A07,SYBR,mCherry,Unkn-13,Well19,Supernatant,32.9155666233157,32.2340535916224,0.605172725686572,90.4780219108493,1.95654309719377,143.74463638372,48.2082957139901,67,
,A08,SYBR,mCherry,Unkn-15,Well20,Supernatant,38.4048033374049,37.4355188344666,1.37077528985348,3.07953533048923,0.488485190971653,6.62033130723316,5.00744169190737,67,
,A09,SYBR,mCherry,Unkn-17,Well21,Supernatant,32.8550548026152,32.6993476941125,0.316516588052029,93.9131828710575,1.97272655974537,104.724862822716,21.3808717376494,67,
,A10,SYBR,mCherry,Unkn-19,Well22,Supernatant,36.6083949536086,36.6256861152262,0.950573147207439,9.30940724355713,0.968922029096514,10.2874938180817,5.73680016049387,67,
,A11,SYBR,mCherry,Unkn-21,Well23,Supernatant,26.279831357373,26.0091032568972,0.235984201280499,5385.47494446819,3.73122400970758,6406.19307288205,891.306434247865,67,
,A12,SYBR,mCherry,Unkn-23,Well24,Supernatant,NaN,0,0,NaN,NaN,0,0,67,
,B01,SYBR,mCherry,Unkn-01,Well13,Supernatant,28.6472023838594,29.1183251321711,0.463385129878155,1253.39284869189,3.09808721247779,963.505342197731,274.117149309614,67,
,B02,SYBR,mCherry,Unkn-03,Well14,Supernatant,38.0859326979232,38.0247066613217,0.067717673183714,3.74770078558832,0.573764909762375,3.89396423966949,0.163183197034799,67,
,B03,SYBR,mCherry,Unkn-05,Well15,Supernatant,32.9679544660985,34.3188785648859,2.0274027445936,87.6056942490325,1.94253233562655,55.4694966767518,41.1624686855959,67,
,B04,SYBR,mCherry,Unkn-07,Well16,Supernatant,33.7230013167556,34.3716329374842,1.13038919803704,55.0301054021154,1.74060034463949,42.2843536067783,22.3117593234841,67,
,B05,SYBR,mCherry,Unkn-09,Well17,Supernatant,32.1653614121933,32.1593955525423,0.53584446983403,143.608526325414,2.15718022560371,149.425924749664,48.7775772340782,67,
,B06,SYBR,mCherry,Unkn-11,Well18,Supernatant,35.9632488465689,35.8184930827175,0.678630120880356,13.8503846937251,1.14146183607497,16.0741818077325,6.9585656704095,67,
,B07,SYBR,mCherry,Unkn-13,Well19,Supernatant,32.0270469118093,32.2340535916224,0.605172725686572,156.376493245411,2.19417146981672,143.74463638372,48.2082957139901,67,
,B08,SYBR,mCherry,Unkn-15,Well20,Supernatant,NaN,0,0,NaN,NaN,0,0,67,
,B09,SYBR,mCherry,Unkn-17,Well21,Supernatant,32.3351390756779,32.6993476941125,0.316516588052029,129.352366585247,2.11177437882382,104.724862822716,21.3808717376494,67,
,B10,SYBR,mCherry,Unkn-19,Well22,Supernatant,37.5847868869773,36.6256861152262,0.950573147207439,5.10261552754676,0.707792846295131,10.2874938180817,5.73680016049387,67,
,B11,SYBR,mCherry,Unkn-21,Well23,Supernatant,25.9005396723938,26.0091032568972,0.235984201280499,6802.41171271124,3.83266291385773,6406.19307288205,891.306434247865,67,
,B12,SYBR,mCherry,Unkn-23,Well24,Supernatant,NaN,0,0,NaN,NaN,0,0,67,
,C01,SYBR,mCherry,Unkn-01,Well13,Supernatant,29.1342087978318,29.1183251321711,0.463385129878155,928.625828054813,2.96784075861692,963.505342197731,274.117149309614,67,
,C02,SYBR,mCherry,Unkn-03,Well14,Supernatant,37.9519722399939,38.0247066613217,0.067717673183714,4.06997457135984,0.609591695821632,3.89396423966949,0.163183197034799,67,
,C03,SYBR,mCherry,Unkn-05,Well15,Supernatant,33.3385583374473,34.3188785648859,2.0274027445936,69.7295602564583,1.84341692637234,55.4694966767518,41.1624686855959,67,
,C04,SYBR,mCherry,Unkn-07,Well16,Supernatant,33.715011693557,34.3716329374842,1.13038919803704,55.30152573607,1.74273711339539,42.2843536067783,22.3117593234841,67,
