,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A06,SYBR,mCherry,Unkn-06,16-29,,33.471919518833,34.1890199955696,0.756601625450876,3.0308841281422,0.481569333441076,1.99942953217871,0.995581982590077,67,
,A07,SYBR,mCherry,Unkn-07,16-30,,18.8060423150291,18.85283738032,0.166578569180949,96231.8710325268,4.98331892984693,93525.2565554652,10739.2918227389,67,
,A08,SYBR,mCherry,Unkn-08,16-31,,29.0801936089433,29.0028376181585,0.280118209937728,67.5502788248121,1.82962714598318,72.3052405246998,14.7683567512064,67,
,A09,SYBR,mCherry,Unkn-09,16-32,,27.3128005333524,27.2900736444486,0.219447278698325,235.578423474014,2.37213551109263,241.331909769325,37.7577204434254,67,
,A10,SYBR,mCherry,Unkn-10,16-33,,22.2859098719155,22.2325666967789,0.0656959778385394,8225.4502798701,3.91515968154119,8547.6680428468,400.589542606161,67,
,A11,SYBR,mCherry,Unkn-11,16-34,,17.8317638765274,17.768705575894,0.105130326996275,191592.096042671,5.28237758868899,200698.387190916,15217.5709068589,67,
,A12,SYBR,mCherry,Unkn-12,16-35,,21.8438781487116,21.9619846901197,0.102296775076192,11241.9871579705,4.05084308485073,10359.928455305,763.974151011182,67,
,B06,SYBR,mCherry,Unkn-06,16-29,,34.9797405699548,34.1890199955696,0.756601625450876,1.04408928351497,0.0187376382064,1.99942953217871,0.995581982590077,67,
,B07,SYBR,mCherry,Unkn-07,16-30,,19.037808692115,18.85283738032,0.166578569180949,81691.5835118507,4.91217731451713,93525.2565554652,10739.2918227389,67,
,B08,SYBR,mCherry,Unkn-08,16-31,,28.6921701936407,29.0028376181585,0.280118209937728,88.8653556699836,1.94873248342466,72.3052405246998,14.7683567512064,67,
,B09,SYBR,mCherry,Unkn-09,16-32,,27.0601473382872,27.2900736444486,0.219447278698325,281.636162848462,2.44968841864192,241.331909769325,37.7577204434254,67,
,B10,SYBR,mCherry,Unkn-10,16-33,,22.1591849309416,22.2325666967789,0.0656959778385394,8996.18563429734,3.95405840842647,8547.6680428468,400.589542606161,67,
,B11,SYBR,mCherry,Unkn-11,16-34,,17.8270102927727,17.768705575894,0.105130326996275,192236.884846333,5.28383672021257,200698.387190916,15217.5709068589,67,
,B12,SYBR,mCherry,Unkn-12,16-35,,22.0227004434398,21.9619846901197,0.102296775076192,9907.24418216716,3.9959528671069,10359.928455305,763.974151011182,67,
,C06,SYBR,mCherry,Unkn-06,16-29,,34.115399897921,34.1890199955696,0.756601625450876,1.92331518487897,0.284050460440867,1.99942953217871,0.995581982590077,67,
,C07,SYBR,mCherry,Unkn-07,16-30,,18.7146611338158,18.85283738032,0.166578569180949,102652.315122018,5.01136874847894,93525.2565554652,10739.2918227389,67,
,C08,SYBR,mCherry,Unkn-08,16-31,,29.2361490518916,29.0028376181585,0.280118209937728,60.5000870793037,1.78175599974394,72.3052405246998,14.7683567512064,67,
,C09,SYBR,mCherry,Unkn-09,16-32,,27.4972730617062,27.2900736444486,0.219447278698325,206.7811429855,2.31551093156531,241.331909769325,37.7577204434254,67,
,C10,SYBR,mCherry,Unkn-10,16-33,,22.2526052874797,22.2325666967789,0.0656959778385394,8421.36821437296,3.92538265678223,8547.6680428468,400.589542606161,67,
,C11,SYBR,mCherry,Unkn-11,16-34,,17.647342558382,17.768705575894,0.105130326996275,218266.180683742,5.33898644903824,200698.387190916,15217.5709068589,67,
,C12,SYBR,mCherry,Unkn-12,16-35,,22.0193754782077,21.9619846901197,0.102296775076192,9930.55402577732,3.99697347846779,10359.928455305,763.974151011182,67,
,D01,SYBR,mCherry,Unkn-13,16-36,,31.2277696242352,31.4129429223132,0.236417562867707,14.8053987539383,1.17042010874004,13.1072492037754,2.09889563554965,67,
,D02,SYBR,mCherry,Unkn-14,16-37,,31.9980730146711,32.1902685243123,0.17000696904361,8.58958943167551,0.933972405761498,7.53536309446819,0.928939001263976,67,
,D03,SYBR,mCherry,Unkn-15,16-38,,31.0873848665679,30.430016078637,0.605987160019848,16.3497746424811,1.21351177092894,27.5683532268613,10.8520484052769,67,
,E01,SYBR,mCherry,Unkn-13,16-36,,31.3318160103056,31.4129429223132,0.236417562867707,13.7556987082602,1.13848265488093,13.1072492037754,2.09889563554965,67,
,E02,SYBR,mCherry,Unkn-14,16-37,,32.3209789080235,32.1902685243123,0.17000696904361,6.83683583506934,0.834855151820548,7.53536309446819,0.928939001263976,67,
,E03,SYBR,mCherry,Unkn-15,16-38,,29.8936777764502,30.430016078637,0.605987160019848,38.0123685195644,1.57992493097984,27.5683532268613,10.8520484052769,67,
,F01,SYBR,mCherry,Unkn-13,16-36,,31.6792431323988,31.4129429223132,0.236417562867707,10.7606501491276,1.03183851181815,13.1072492037754,2.09889563554965,67,
,F02,SYBR,mCherry,Unkn-14,16-37,,32.2517536502422,32.1902685243123,0.17000696904361,7.17966401665972,0.856104121244415,7.53536309446819,0.928939001263976,67,
,F03,SYBR,mCherry,Unkn-15,16-38,,30.3089855928929,30.430016078637,0.605987160019848,28.3429165185383,1.45244453760998,27.5683532268613,10.8520484052769,67,
,G01,SYBR,mCherry,Std-01,,,7.75460603316218,7.65539850321077,0.14030063434682,155000000,8.19033169817029,155000000,0,67,
,G02,SYBR,mCherry,Std-02,,,11.1852589104585,11.8205826470541,0.898483444791148,15500000,7.19033169817029,15500000,0,67,
