,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,B06,SYBR,mCherry,Unkn-06,16-44,,28.8560286058231,28.9220572595152,0.0582006173313823,114.05108225796,2.05709941075629,109.030109004773,4.42066849815709,67,
,B07,SYBR,mCherry,Unkn-07,16-45,,20.3100206895742,20.1823639968696,0.110806185048845,41517.4650929366,4.61823082919114,45427.8008900187,3395.25232595337,67,
,B08,SYBR,mCherry,Unkn-08,16-46,,29.0783437742578,29.1299454549808,0.343808006677756,97.8305155691013,1.99047434227371,96.1568958847594,22.0655548400255,67,
,B09,SYBR,mCherry,Unkn-09,16-47,,21.0093990643864,20.8498189958509,0.138844652839869,25623.3494439432,4.40863589941114,28692.2422888844,2672.307345871,67,
,B10,SYBR,mCherry,Unkn-10,16-48,,29.1456060010433,29.3169124493694,0.359929287480181,93.3935096802716,1.97031669627309,84.6176328937404,19.4021344900831,67,
,B11,SYBR,mCherry,Unkn-11,16-49,,20.1309193991038,20.0428803933432,0.128607983289474,46979.1592509764,4.67190524028474,50054.9705902677,4543.74260387456,67,
,C01,SYBR,mCherry,Unkn-01,16-39,,18.0221914937827,18.0386626458153,0.0713378516611264,201309.631211114,5.30386455323829,199194.438226298,9723.42902331825,67,
,C02,SYBR,mCherry,Unkn-02,16-40,,26.8213255830411,27.0452750039303,0.215654357079581,464.380948849073,2.66687439457335,400.847210018321,60.0211960509903,67,
,C03,SYBR,mCherry,Unkn-03,16-41,,19.1614012911942,19.0980894849405,0.0673856436757415,91718.6515146554,4.96245766092871,95883.7865027052,4474.45848813103,67,
,C04,SYBR,mCherry,Unkn-04,16-42,,29.326868123876,29.1722916326999,0.217983703786611,82.4128078060288,1.91599471081407,92.4006569305625,14.3963671138427,67,
,C05,SYBR,mCherry,Unkn-05,16-43,,19.8297903097769,19.9397706950861,0.119175060568497,57829.5552985775,4.76214985265088,53723.3518681295,4376.99061229693,67,
,C06,SYBR,mCherry,Unkn-06,16-44,,28.9659101529851,28.9220572595152,0.0582006173313823,105.722953900277,2.0241692888209,109.030109004773,4.42066849815709,67,
,C07,SYBR,mCherry,Unkn-07,16-45,,20.1260080832458,20.1823639968696,0.110806185048845,47138.6455959744,4.67337710006686,45427.8008900187,3395.25232595337,67,
,C08,SYBR,mCherry,Unkn-08,16-46,,28.8148549704811,29.1299454549808,0.343808006677756,117.337986902169,2.06943863301293,96.1568958847594,22.0655548400255,67,
,C09,SYBR,mCherry,Unkn-09,16-47,,20.7566689871492,20.8498189958509,0.138844652839869,30505.3445573327,4.48437593470468,28692.2422888844,2672.307345871,67,
,C10,SYBR,mCherry,Unkn-10,16-48,,29.7304980866261,29.3169124493694,0.359929287480181,62.3780611650629,1.79503187188954,84.6176328937404,19.4021344900831,67,
