"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ITGB1P1_ENSG00000269378",6.83744519716439,-1.64363808396868,2.6597662300473,-0.617963362870221,0.53659948948049,1
"RAB11B-AS1_ENSG00000269386",113.4158834049,-0.303176878719091,0.717505658026822,-0.422542840362881,0.672628837966593,1
"ENSG00000269388",57.7081614077828,0.255049481737217,0.984210026453862,0.259141316265765,0.795526207530468,1
"ENSG00000269392",3.0220656754243,3.23069053750241,3.85421410396593,0.838222903646706,0.401905525984335,1
"ENSG00000269397",17.3677560786409,0.623118350367644,1.7220805512034,0.361840420259206,0.717471284869821,1
"ENSG00000269399",55.893232108548,-0.28376923756561,1.03406184016242,-0.274421921923972,0.783760398156085,1
"ENSG00000269403",1.71873054067887,0.552923283288786,5.69168209721262,0.0971458478961022,0.922610571661529,1
"SPIB_ENSG00000269404",3.52252875023822,-1.09105719473618,3.94975458258262,-0.276234174028802,0.782368210890794,1
"LINC01224_ENSG00000269416",0.875213842442567,2.67303912338137,6.91805672865685,0.386385834667815,0.699210939432448,1
"ENSG00000269421",1.66945363626024,0.96790246210187,5.28478748974634,0.183148795288328,0.854681270124634,1
"ENSG00000269425",0.733523274035778,-3.2115451550394,6.84257856752238,-0.469347209293684,0.638821475830473,1
"ENSG00000269427",2.03281436174067,-4.21159027909747,5.68269721010563,-0.741125230393752,0.458617512967667,1
"PGLS-DT_ENSG00000269439",19.8788916351499,-0.769187062652006,1.6085733834591,-0.47817965320173,0.632522342976853,1
"ENSG00000269446",13.9811558698598,-1.64364972852536,1.94019871404219,-0.847155354051853,0.396908534848647,1
"ENSG00000269463",0.617428722399853,-3.21151390373432,6.842580213979,-0.469342529178303,0.638824820570959,1
"H3Y1_ENSG00000269466",0.345985609092792,-2.21162883860486,6.91815873153946,-0.319684604593152,0.749207431589019,1
"ZNF132-DT_ENSG00000269473",27.1302252303735,0.230798770046392,1.44412905777128,0.159818659422713,0.873023924920835,1
"ENSG00000269476",3.40491309678013,5.84308096025906,4.30986423872915,1.35574594386342,0.175180015832441,1
"ENSG00000269480",0.253872495185405,0,7.06685095975371,0,1,1
"ENSG00000269481",7.3344037863496,-0.0322371412411624,2.56599502031779,-0.012563212705366,0.989976270230417,1
"ERVK9-11_ENSG00000269486",45.7066260305778,-0.2166551907048,1.10287289491648,-0.196446201283428,0.844260937283939,1
"ENSG00000269487",0.241542869569473,0,7.06685096003031,0,1,1
"ENSG00000269489",3.69326006018615,0.453260312317206,3.88883805222059,0.116554175368241,0.907213352885891,1
"ENSG00000269506",0.153119139251288,0,7.06685095989143,0,1,1
"ENSG00000269514",11.3959770309076,0.230794544197949,2.14221488380983,0.107736411478708,0.914204785418879,1
"CYP4F23P_ENSG00000269516",0.1230426832148,0,7.06685096016466,0,1,1
"ENSG00000269524",0.128424177251856,0,7.06685095989143,0,1,1
"ENSG00000269533",4.04112937585682,-1.09110661945031,3.34020087817633,-0.326658982272355,0.743925827108966,1
"ENSG00000269534",1.19773990248,0,7.06685095881266,0,1,1
