"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"INSYN1-AS1_ENSG00000260469",9.90627571405621,1.74622263824417,2.42403881625328,0.720377341540769,0.471292696983663,1
"ENSG00000260470",1.51186617835236,0,6.57982998627545,0,1,1
"ENSG00000260473",0.436427066729477,0,7.0668509597069,0,1,1
"ENSG00000260475",9.35528857004982,-0.253715525323156,2.26509711333297,-0.112010881930721,0.910814778338587,1
"ENSG00000260488",0.120383532555606,0,7.06685095989142,0,1,1
"MYL12BP1_ENSG00000260490",4.03222400434737,0.161382911888797,3.63769932001569,0.0443640052933514,0.964614252999542,1
"CISTR_ENSG00000260492",0.374509543681456,2.18878238559373,6.91805557356694,0.316386933050495,0.751708833880574,1
"ENSG00000260493",1.73196805623147,0,6.80138099245544,0,1,1
"ENSG00000260494",0.477886567719966,2.18868576780521,6.91805557291456,0.316372967047897,0.751719433165102,1
"ENSG00000260495",4.11109918774823,-1.47606348113895,3.2869315457794,-0.449070344356364,0.653380912564481,1
"ENSG00000260498",13.7375750257984,1.26982310976372,1.93940137050082,0.654750032189474,0.512628706698254,1
"ENSG00000260500",2.90367817031319,-2.57552183591873,4.11585609420599,-0.625756046122305,0.531474965707347,1
"ENSG00000260509",9.40548220967578,1.33118266281127,2.47694219203228,0.537429846806019,0.590970731213045,1
"BMS1P8_ENSG00000260518",1.27115388498342,0,7.06685095879797,0,1,1
"ENSG00000260526",32.4102434751665,-0.594765159530666,1.38589128317042,-0.429157154499203,0.667808860977564,1
"FAM157C_ENSG00000260528",17.5949094374062,1.26082818845651,1.75736879548356,0.717452245480196,0.473095092380646,1
"ENSG00000260532",0.482563450868777,0,7.06685095920286,0,1,1
"ENSG00000260537",0.246515094916592,0,7.06685095988925,0,1,1
"ENSG00000260550",0.482309934680685,0,7.06685095961716,0,1,1
"COSMOC_ENSG00000260552",24.3013027352561,-1.06107733565335,1.57705082867945,-0.672823802731737,0.501059392750623,1
"ENSG00000260555",0.10521854398158,0,7.06685095989142,0,1,1
"ENSG00000260558",0.330820620518766,0,7.06685095947828,0,1,1
"ENSG00000260563",42.7744202725894,0.138582774456571,1.21721458201548,0.113852377801048,0.909354817013518,1
"ERVK13-1_ENSG00000260565",374.260022857637,0.419356183609858,0.436124737685244,0.961551013674697,0.336275188481456,1
"BNIP3P5_ENSG00000260571",0.258337683232868,-2.69603227830138,6.91817144443438,-0.389703016173488,0.696756165927893,1
"ENSG00000260572",26.8848165820269,0.518857135256419,1.40847330244708,0.368382655429078,0.712587928518515,1
"EIF5A2P1_ENSG00000260576",0.153119139251288,-2.69597637572447,6.91817727083402,-0.389694607435154,0.696762384544729,1
