"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","mCherry-A"
474923,307968,1579.17,415627,261214,12504.1
183002,188312,995.123,203490,142876,10818.7
262529,244492,1099.56,355620,217347,14721
268788,220089,1250.59,202915,132037,25312.9
303837,223326,1393.2,263744,183704,6698.56
344922,247463,1427.32,313561,203229,6306.53
263444,219272,1230.28,197521,141732,3586.82
390765,273900,1460.93,427306,264731,14562.3
217661,208492,1069.05,242444,177304,4108.76
501433,320616,1601.5,486848,284223,5568.15
287015,215709,1362.53,186809,134606,3525.92
242038,244602,1013.28,238435,166970,3900.09
164944,183948,918.229,210664,147044,3146.83
424893,249083,1746.79,447878,277443,23349.1
377493,245530,1574.37,285920,197294,24576.3
434150,328529,1353.22,547314,321638,19553.8
332090,249306,1364.04,250611,169474,5818.96
294018,207489,1451.04,317249,185381,6360.21
249234,222654,1146.27,255168,167864,3439.77
221059,230032,984.086,181796,124766,3998.38
351647,241836,1488.99,247715,161496,3049.72
340311,227682,1530.56,272698,178641,3245.35
348432,226724,1573.72,208404,145844,1997.17
290302,250330,1187.52,305197,200062,5251
401440,288624,1424.29,300255,195430,9208.72
241779,188040,1316.64,301814,168644,9977.62
563956,339750,1699.78,314144,199517,9961.43
389379,245404,1624.79,213564,142600,1453.81
556306,330272,1724.85,364900,178032,7157.68
323779,240325,1379.61,289239,210830,19478.5
443712,354698,1280.99,405432,257750,3300.07
258180,165545,1597.01,295040,197318,1601.98
351695,275130,1308.97,217319,152338,2566.97
417059,281347,1517.96,243753,168084,3701.52
443072,296402,1530.72,221827,146153,5218.73
251526,201980,1275.21,228324,164414,685.096
359325,263110,1398.49,226788,154687,2778.5
508529,383078,1359.36,466509,318954,6520.23
438528,291940,1538.19,410233,256515,7530.31
337693,221824,1558.93,300806,205178,2341.32
399588,253677,1613.02,384603,236404,5991.5
612026,358519,1748.1,393852,241290,11032.3
443322,278430,1630.47,230800,165305,5988.94
348762,250591,1425.2,226152,159214,3651.88
379335,221053,1757.26,547041,221841,4765.57
276752,213913,1324.81,259392,179543,2622.58
387053,253392,1564.14,201929,130731,8276.06
317016,231464,1402.53,229325,160693,2682.69
459905,285200,1651.31,259634,179085,6483.07
277719,264136,1076.69,173462,126316,2747.15
395720,295140,1372.98,341460,219089,2704.72
267005,205596,1329.88,251265,157104,7573.5
334546,228939,1496.38,352352,211829,44295.1
320908,222116,1479.48,258920,186047,3168.26
383799,218947,1795.03,472818,186537,19219.5
337071,240582,1434.72,305848,210346,2058.39
306730,242772,1293.79,370116,243008,11603.1
387045,280461,1413.18,325840,256025,30958.8
214117,189126,1159.34,287998,171316,6328.39
318910,224595,1454.03,288456,202518,5287.05
319818,252862,1295.18,258233,180030,5699.21
231825,222068,1069.01,364792,247925,3175.77
294154,264892,1137.13,397679,270033,12076.7
339555,238523,1457.75,429076,284199,31000
325468,227547,1464.68,374773,254586,12422.8
209402,222111,965.436,276233,204275,2096.85
280523,229272,1252.9,259576,173068,1116.86
310882,250062,1273.09,359314,240526,6589.59
322128,230532,1430.88,193920,133715,5288.35
178041,196900,925.94,228896,156512,11231.6
302367,265792,1164.91,429508,292351,5691.02
240127,182741,1345.6,208170,145894,2937.33
346499,241922,1466.66,363752,217106,14462.4
489678,296636,1690.41,392882,256916,4334.17
240984,197145,1251.71,175800,130878,5521.94
356111,252106,1446.46,234394,161842,26385.8
307528,262171,1201.17,253605,180740,14114.4
231666,220249,1077.08,229062,148877,5424.92
404040,253142,1634.44,271016,169208,5263.08
224751,199032,1156.36,155512,121950,1995.44
347010,265774,1337.02,192862,134710,1667.26
227081,183532,1267,265803,189403,729.535
419121,279240,1537,396385,292432,1492.39
359003,252968,1453.22,529044,363151,11866.2
242810,194397,1279.05,217397,155750,395.415
204396,209682,998.197,286842,199322,4630.05
174855,182204,982.72,199362,135820,5652.15
208268,193426,1102.59,393377,268662,8277.56
375946,218570,1761.32,292766,196642,11078.8
258142,251989,1049.03,265756,178367,7391.29
365464,229131,1633.3,370343,259156,15760.9
280939,246618,1166.51,303900,198569,14440.8
329502,232955,1448.41,514843,331998,7247.77
343801,235816,1492.91,273772,224405,883.003
245933,190984,1318.67,238135,147514,4482.22
446714,260150,1758.39,430603,283295,6585.81
361728,233823,1584.19,261573,175207,18775.2
226894,177190,1311.28,230744,150314,2811.39
335123,251872,1362.46,234547,169308,2537.4
315514,239216,1350.65,373637,227103,7317.93
258283,268307,985.752,420272,272510,7926.54
220763,230940,978.892,288150,216771,1958.04
211653,226349,957.537,296110,198234,11064.7
362758,276704,1342.5,391888,256634,10108.4
234350,219624,1092.7,276418,185394,7490.71
250940,226331,1135.36,331314,205103,7070
199155,258138,790.024,278676,188159,10441.3
286863,231247,1270.32,290553,201770,3696.93
161296,173875,949.932,203122,149504,1514.71
228416,189582,1233.79,432067,231113,3267.39
295225,187335,1613.8,296965,205758,5476.85
225048,208789,1103.76,289768,179851,8444.6
369717,276997,1366.79,588677,313593,52937.5
374894,238939,1606.67,415640,270715,4240.21
302316,219727,1408.93,172425,128786,2269.7
405289,270911,1531.97,520355,307185,9726.06
339967,242496,1435.64,209194,146664,3996.94
254761,201849,1292.43,218707,154053,1365.86
244373,172086,1454.2,170435,114416,3623.21
361176,281518,1313.78,492177,349389,4426.96
441918,282244,1603.33,290068,169712,4543.62
260543,217640,1225.9,190085,140416,2446.9
300701,187176,1645.07,245248,165967,11495.6
258998,211138,1256.13,207289,152025,3920.75
168504,157829,1093.29,204598,139494,1237.9
179682,175537,1048.18,201502,145795,3072.16
262489,223346,1203.47,350951,218577,3135.08
331739,246936,1375.66,266254,171426,5292.83
261032,162717,1642.75,224645,152477,6276.09
257603,187965,1403.41,162803,121204,1809.41
272020,183433,1518.54,377841,218473,10501.4
556915,335100,1701.84,454197,268726,21259.4
275353,222909,1264.95,232304,176074,4066.76
231000,213661,1107.13,305054,212559,3258.63
417449,268602,1591.46,556985,367912,57279.3
317111,223482,1453.02,405512,264218,51189.5
405660,276490,1502.4,552924,354230,12275
257973,233942,1129.21,330356,220605,6798.92
323471,238353,1389.68,315319,228062,6494.02
246978,197935,1277.76,253670,165460,14799.8
310655,260782,1219.86,287444,188829,11647.3
214339,164124,1337.33,289391,184076,3242.32
277364,223904,1268.49,469377,317989,7894.44
363998,289534,1287.38,300896,211154,8745.63
345760,212769,1664.06,403532,261459,23449.2
331803,255344,1330.66,206613,139045,1514.91
209038,224099,955.188,174319,127163,10958.1
486255,302795,1644.44,410286,260039,30595
444930,261399,1743.01,453147,279401,32723.7
262224,217652,1233.72,297721,204825,4159.67
233783,234029,1022.94,272796,197326,4580.79
193880,243678,814.756,238909,169052,4404.95
292951,266924,1123.86,521173,302097,38645.1
172571,181007,976.313,215339,155941,14791.8
279192,205261,1392.85,334377,252390,2545.98
429578,249170,1765.42,412087,258687,5521.17
281002,164069,1753.86,378905,222635,19834.1
271273,242633,1144.87,222379,151822,13200.2
384098,226116,1739.48,325431,196279,5690.18
306182,230690,1359.11,318361,218239,6569.47
314128,274633,1171.26,271899,185977,6269.87
266580,199071,1371.3,336484,220606,9583.1
206760,187161,1131.24,159546,118320,3494.51
172434,183601,961.718,214445,155971,10740
443073,302746,1498.65,482998,295673,10700.5
373446,285823,1337.95,299843,228064,7828.86
201172,190141,1083.43,201803,131299,5322.54
210370,209532,1028.11,302450,206274,6489.92
213199,198834,1097.99,222166,157345,4964.63
183439,163470,1149.12,292842,190745,4513.4
315195,241257,1337.83,267944,179067,2893.61
305855,230727,1357.47,477614,283216,19698.9
206588,201477,1050,277286,194733,2769.59
208080,189333,1125.42,239531,171852,852.316
347801,251621,1415.44,307284,212395,6820
343317,219226,1603.64,449452,253705,5196.57
336938,215353,1602.14,452880,273521,6793.58
305479,194319,1609.83,308981,226994,7886.84
241521,178484,1385.68,268406,182526,8371.2
318259,247397,1317.33,308872,210538,6378.15
222815,201253,1133.74,303782,186151,6972.22
284934,221134,1319.47,344670,241403,10516.6
187226,183114,1047,275199,173186,7860
257195,239162,1101.22,427754,274982,6320.2
427089,265345,1648.19,546824,309182,8600.39
251832,209833,1228.96,282554,207692,4713.85
208722,177386,1204.9,191417,146360,4377.25
311959,253332,1260.99,341685,232676,13277.6
273122,184864,1512.88,325375,139181,5946.89
210837,217835,991.113,371286,258727,6035.41
183496,183062,1026.46,241123,143666,10154.7
342236,264953,1322.69,551443,353011,7446
232435,189598,1255.4,241511,164693,8384.08
167758,179000,959.731,207537,144181,1588.01
295074,219679,1375.49,322732,222161,9569.61
315040,226492,1424.36,230661,162881,6354.27
311967,234973,1359.56,420033,250358,7897.32
362208,259966,1426.76,355724,230828,18980.3
177136,207372,874.709,257593,149169,12828.9
351631,265237,1357.56,305161,217515,4165.36
368786,252889,1493.29,398547,274670,11191.2
311260,274076,1162.94,394076,270167,7326.06
213631,193561,1130.18,188184,142698,1539.77
385635,262809,1502.58,345670,237017,7149.88
281781,238193,1211.39,237662,174176,9459.98
238259,211480,1153.66,385570,241744,4750.02
266321,174060,1566.8,178671,112778,1352.17
295469,213739,1415.58,322987,215447,10532.9
246550,239819,1052.75,263683,173638,7949.28
375545,272932,1409.01,488658,264324,7342.77
262193,185397,1448.21,429129,283137,28569
217749,182366,1222.72,279292,177749,11625
281027,254746,1129.65,290949,206159,14377.8
300486,220373,1396.29,283641,219994,333.704
351387,246582,1459.27,461664,302668,8109.9
444095,264695,1718.07,520544,337511,5326.94
324175,210182,1579.41,353276,200708,5790.92
458404,284196,1651.72,337980,239132,12048.2
256266,218687,1200,179401,134976,1383.98
232026,264717,897.559,400236,278805,3985.51
269266,228965,1204.26,261996,180932,3369.02
408515,272917,1532.8,366372,227331,7547.52
319838,214244,1528.72,193071,136154,5050.69
332419,247826,1373.54,350129,248249,8779.99
322694,286610,1152.93,425318,247657,5820.06
315158,243967,1322.85,355861,240088,22196.2
419533,286941,1497.2,373660,249925,8106.54
309392,283181,1118.8,507210,344860,3767.39
358870,252717,1454.15,281522,194067,8627.44
262438,222362,1208.56,249274,172489,5466.15
243184,188825,1318.8,349800,222377,5198.13
171255,191653,915.035,230580,157026,7187.62
288653,198285,1490.72,275910,187447,3301.73
183187,185254,1012.61,206694,148163,2013.6
302380,258062,1199.88,382751,267364,24970.3
270340,197226,1403.62,172911,119912,7921.91
298982,202570,1511.38,218957,150314,10398.5
298519,258934,1180.57,308883,212013,3528.1
287711,233127,1263.79,267680,194812,2915.93
297582,225246,1352.88,262661,184989,1528.51
363041,258619,1437.47,345788,224263,4541.07
304150,223526,1393.38,243077,168634,6683.51
200792,229634,895.394,321986,216214,2841.38
209919,160017,1343.34,283241,179643,4414.13
436156,262235,1703.16,477379,235747,13859.4
201873,197583,1046.27,235371,151937,2625.69
383075,270964,1447.7,311987,197073,4042.82
353926,280653,1291.37,205000,148718,3544.2
299936,197846,1552.43,232451,151924,2440.49
253340,203146,1277.02,204925,144863,7621.68
457517,295897,1583.31,400538,261494,7144.26
240427,157280,1565.42,222999,143653,9103.21
294321,209537,1438.34,288071,174433,3203.99
400618,288218,1423.35,325224,221359,15438.4
251459,224081,1149.12,228816,153288,1909.52
395843,256280,1581.64,474521,296144,19451.8
306890,232752,1350.17,336005,215708,2292.93
203432,222068,938.08,344551,230810,11194.2
413823,263499,1608.2,512455,340799,20206.7
200892,202631,1015.24,283073,187490,4797.4
324572,245318,1354.85,230452,154017,4372.02
171149,202779,864.282,233864,167646,4871.92
219446,182700,1229.98,282648,197492,6678.81
425121,281966,1543.92,498338,298799,5852.13
320971,251294,1307.96,364800,238090,2136.42
225497,198642,1162.44,191676,137991,2397.83
358902,286621,1282.26,468514,315610,9594.14
269556,217740,1267.7,327082,204940,16052.4
251368,229173,1123.19,323256,218980,4606.5
405426,268454,1546.5,441946,266764,6152.36
351165,238535,1507.55,387260,271751,5222.38
349010,206243,1732.87,345819,230412,951.331
362140,258137,1436.57,290980,204233,7401.56
314589,197928,1627.62,294284,201649,3256.5
316765,271394,1195.2,181989,127480,3183.84
437613,279960,1600.64,473082,291849,5420.51
336681,282530,1220.27,258928,185455,13934.1
209776,215161,998.371,236722,167876,2021.33
302598,198238,1563.12,265739,182761,4568.64
330392,235572,1436.19,240930,160736,7289.88
397181,247446,1643.68,295103,200860,15568.2
389016,281641,1414.4,363331,233270,6234.74
244989,232041,1081.14,411965,230291,14152
327289,264090,1269.06,478639,322361,7811.48
380365,246300,1581.4,307904,198132,6887.74
402902,268055,1539.17,514134,311848,8020.32
189708,222261,874.039,188574,138644,1944.05
497339,326025,1562.08,403941,286521,6578.11
267108,217703,1256.42,235983,165810,8693.25
380623,268660,1450.77,267258,177630,4890.71
221195,239833,944.424,220443,148035,1447.12
203377,218408,953.525,282240,182234,9896.36
242404,212703,1167.02,227059,162136,7428.05
165882,164045,1035.5,219600,132516,4621.45
337760,241516,1432.08,383442,280562,4155.62
272758,221394,1261.58,346190,226353,6505.88
312823,241809,1324.73,228673,165777,4257.62
300752,230591,1335.61,266875,175490,2619.34
239771,222951,1101.28,203965,151769,7260.94
323223,291862,1134.05,320131,215601,6490.35
424239,271565,1599.72,427632,275178,6485.69
243342,250334,995.423,224398,152850,2708.15
266710,193702,1410,282936,196947,4227.11
353934,246066,1472.9,287435,185552,11283.5
284619,212858,1369.23,290374,200010,8919.48
333542,226378,1508.76,298496,202326,3707.85
278306,237894,1197.98,296986,199589,12067.4
461546,284065,1663.79,421658,272470,11366.8
362040,220078,1684.58,339779,222989,5633.45
250734,289241,887.675,322795,242948,7278.14
455956,282411,1653.28,361815,235377,6652.02
308221,228484,1381.38,388308,259524,12978.6
184620,229718,822.991,266947,191490,1706.57
354755,264762,1372.07,383936,267646,12005.3
305802,209560,1494.27,274211,189128,6650.8
218925,212624,1054.38,320385,200325,12766.2
301315,249345,1237.43,236274,165362,5442.24
273884,264293,1061.18,354886,262014,4149.15
228028,203406,1147.99,205576,164412,1033.1
196106,197943,1014.53,247783,172509,3638.63
280704,204285,1407.09,300833,201350,14028.3
322002,206682,1595.36,350297,242191,7155.66
242127,221029,1121.77,175762,135003,1427.42
370996,255833,1484.95,313656,200782,7544.75
289729,247296,1199.74,293575,201829,12596.8
327972,236617,1419.36,312009,210249,4455.4
193786,201905,982.823,216022,159737,2474.89
403112,266097,1551.27,359255,243336,11315.5
391403,305744,1310.89,390270,277120,11528.5
400576,252360,1625.42,262980,181508,2110.07
232576,283540,839.953,186372,115506,3060.29
287602,272665,1080.1,387922,260531,19866.5
282637,231168,1251.99,260348,183258,2846.83
455197,323927,1439,405376,270536,12465.8
231274,248069,954.687,218577,143325,22443
303961,220597,1411,199652,142867,4610.6
260139,216460,1230.65,199534,139610,3315.54
434277,336874,1320.08,359224,224073,23835.1
270012,158854,1740.6,165906,97795.8,1930.07
363544,275082,1353.31,228747,155800,1957.17
437366,280019,1599.42,231191,163609,2395.53
340285,243647,1430.19,207479,117528,1987.55
412587,296053,1427.09,234109,168933,13898.8
241628,211029,1172.51,164082,118930,1496.68
340108,264502,1316.73,232294,163978,1835.59
352420,274757,1313.47,199779,130103,10616
241190,233814,1056.33,200614,141363,2114.61
395018,238928,1692.97,348174,237405,4421.34
430747,317513,1389.19,215684,147522,912.604
254910,219047,1191.69,221070,147929,1463.2
429826,266725,1650.2,288733,185126,7766.27
333199,224055,1522.87,181789,125021,1940.16
215065,211445,1041.55,316825,208766,2458.36
456661,260754,1793.35,467785,292743,2872.75
287994,190429,1548.68,195276,136019,590.788
428071,292625,1497.98,306609,191810,8855.45
235532,261465,922.438,206073,129969,2040.53
451601,277417,1666.95,293813,190721,7949.82
323566,211070,1569.81,229305,155009,4230.97
414798,243430,1744.91,322561,233767,224.32
371842,227117,1676.55,350028,224882,11727.5
301112,257698,1196.52,184296,126279,20366.5
367031,245479,1531.09,207268,141223,1647.47
414954,311120,1365.75,249550,175010,6089.62
460530,267163,1765.17,271675,190188,15317.6
435402,307702,1449,269304,170948,4423.92
464320,291280,1632.37,395780,240161,28259.1
346472,259084,1369.41,362366,253514,6820.91
537177,322492,1705.7,325678,193629,6725.43
296342,243744,1244.97,223544,156441,11249.4
334464,253190,1352.74,392874,262492,6182
400189,288177,1422.02,218626,139478,2107.76
211898,204728,1059.86,235451,110750,9919
421464,269789,1599.72,256954,168864,5235.25
364620,269456,1385.69,368408,249584,6260.12
299808,229776,1336.1,244487,167232,3751.27
433482,288268,1539.86,611829,351552,3607.94
175547,239004,752.132,202921,132888,5334.79
183522,219076,857.828,257574,192134,8631.95
214689,209678,1048.5,301190,192489,1914.27
237635,202829,1199.75,193637,155768,1332.58
211464,220710,981.127,302758,212491,110.963
267860,193403,1418.24,499173,292624,1565.64
480122,283684,1733.1,267382,182883,3920.02
466478,321484,1485.86,366991,242970,5637.94
392461,284020,1414.99,223804,156921,2909.42
247903,193150,1314.32,218706,153652,3751.87
321263,244516,1345.43,236257,150504,2424.39
483953,310117,1598.03,391992,224668,10894.5
256672,191501,1372.52,265055,166570,4784.41
249972,220633,1160.17,292444,196724,12210.5
189223,202576,956.537,181397,136950,2581.42
278608,196235,1453.86,224991,151759,5704.41
228467,176660,1324.33,243551,177225,2440.64
228959,162691,1441.12,237865,164704,5839.95
385362,292490,1349.15,296110,193471,5964.42
304087,270629,1150.62,231632,168968,8316.1
257410,236189,1116.02,271524,176019,4047.44
246684,235697,1071.74,305694,200304,5518.15
368077,281591,1338.54,290887,205376,6338.87
279335,253320,1129.16,409625,288070,9432.19
391639,228788,1752.91,527736,316426,3005.3
281880,221320,1304.2,399211,248884,1803.43
159401,170902,955.117,244611,178963,3313.68
298370,245796,1243.04,291931,215086,11309.6
192728,200202,985.784,262329,183845,2424.57
202396,205797,1007.1,262339,181758,10766.4
273712,229795,1219.71,401339,250456,4353.99
267501,178361,1535.77,324036,208199,7625.65
249898,234798,1089.88,272175,175662,16392.9
385013,223649,1762.83,302954,215020,5743.49
497623,294244,1731.8,383222,241472,16277.9
259063,178691,1484.6,227479,153191,1048.88
335773,289594,1187.29,269674,174000,2989.77
167392,198120,865.215,245936,173628,9892.63
242540,196660,1262.92,273123,181515,2401.59
477254,328505,1487.67,456589,286389,5379.7
261664,193009,1388.25,244490,179179,2933.09
278836,226484,1260.72,283645,196380,5796.28
357080,256672,1424.58,537452,340018,33011.8
262654,214607,1253.3,252085,188896,2897.41
396362,260509,1558.04,303502,182749,10412.7
373166,265453,1439.54,343038,243988,2344.89
455688,271308,1719.93,431119,291738,11608.5
375609,259634,1481.42,528718,338169,13240.4
380498,269752,1444.4,245639,164314,5571.86
282320,240759,1200.8,426493,283904,3298.38
170302,193818,899.764,255131,175297,3299.62
241837,219583,1127.81,240371,165626,3069.32
368075,271700,1387.24,453069,279174,7101.65
227663,245174,950.884,264151,193292,5432.48
230688,273367,864.15,211298,137676,7031.9
333466,219481,1555.81,281864,187516,1056.24
248343,211018,1205.13,284923,177888,4682.64
247754,216387,1172.45,196506,144201,5693.39
343415,258248,1361.7,378260,246061,19030.7
243462,238291,1046.23,390022,248967,8165.3
460663,295497,1596.36,313225,214259,5555.03
425218,261244,1666.75,297058,210628,23905.1
346932,247260,1436.8,240739,158860,3188.36
248372,199816,1272.83,243221,165314,7542.31
263738,209197,1291,287035,185516,3975.43
253625,147138,1765.11,473050,329065,2417.55
336384,295609,1165.25,233739,168817,8365.16
219417,231612,970.098,260838,179238,4280.13
194665,206262,966.452,229836,172457,7250.43
327269,276805,1210.71,315447,209506,5135.27
294636,216430,1394.06,281556,196195,3869.04
323469,240546,1377.01,391411,239738,17196.8
284009,213738,1360.67,387740,241310,4189.84
389837,286033,1395.62,438180,279262,2919.58
391083,283334,1413.44,457540,289869,2880.28
267475,224777,1218.52,286979,212468,4366.81
377103,287490,1343.2,355282,255336,12554.1
239144,248203,986.64,281846,199369,13510
440725,266988,1690.37,580410,374252,128829
359680,260584,1413.41,294905,202997,10317.2
367892,230000,1637.91,282086,193552,6263.27
321548,247387,1330.99,254034,165779,5224.05
266488,278219,980.832,459800,302143,14020.6
230007,169266,1391.48,280868,207841,282.545
297886,241149,1264.95,208374,149189,12977.5
333488,287341,1188.47,309832,217868,14000.8
271489,225916,1230.59,220684,163282,2354.74
254590,205242,1270.22,289867,204041,2059.18
337089,279865,1233.38,374119,219859,4466.09
291124,199306,1495.76,389745,246073,9082.02
280577,199412,1440.81,168324,121092,2311.87
169998,188212,924.918,196434,145458,889.12
432666,269746,1642.48,450703,272113,8827.53
261724,243241,1101.81,242533,156585,4165.08
305179,223908,1395.7,272132,182166,11494
280001,191279,1499.02,454914,222905,2895.3
242993,168894,1473.31,163391,108841,1636.53
217821,187589,1189.06,198350,143538,7637.61
315625,255077,1267.09,387278,253703,33963.5
375201,259526,1480.45,420197,288507,4556.55
262560,209118,1285.72,272967,187956,2128.04
357385,249122,1469.02,535094,190416,15798.3
197586,197890,1022.43,259629,186546,4762.53
332959,208042,1638.86,240163,174110,8917.3
266937,202014,1353.13,250274,158573,3793.46
294879,226231,1334.76,294356,204148,18139.7
435078,304449,1463.37,561010,347180,12452.2
319565,271740,1204.23,422354,264940,8598.28
339938,221571,1571.06,284559,196119,11720.4
288637,255830,1155.34,300522,215906,13365.1
327841,219166,1531.8,211992,150237,4793.98
237232,203512,1193.66,378026,239752,3402.86
272536,226307,1233.19,325413,237699,13752.2
315455,217379,1486.02,267585,206447,6063.7
394717,230185,1755.94,349220,216058,3383.11
292977,262487,1142.97,363173,244897,15289.7
322340,237156,1391.83,273309,186889,8581.19
184906,230424,821.719,278536,157946,6850.48
451417,298765,1547.23,506170,357454,5430.3
244382,194934,1283.79,218865,154708,10642
450324,263860,1747.66,370657,250921,8955.93
201236,194471,1059.66,193833,127469,1625.13
230988,228509,1035.13,283787,198966,5134.95
205256,176229,1192.7,228675,156811,4503.73
286383,203993,1437.58,208091,146606,599.786
209420,193228,1109.83,197286,139919,12869.2
462896,304225,1558.08,541671,312122,35958.3
436428,258938,1725.92,449828,287007,49870.3
220474,180609,1250.03,194106,142137,8821.42
270776,216631,1279.98,256673,159982,17181.4
364547,251977,1481.47,446027,285800,5631.46
254848,227280,1148.2,465227,350644,870.996
388925,250932,1587.14,367111,221994,2567.31
309341,198019,1599.69,453945,175751,15021.4
215376,199975,1102.9,215095,155634,4412.23
405079,282374,1469.01,387255,248673,18095.3
349218,287179,1245.22,457300,297406,8525.85
250040,239492,1069.12,262613,181956,19357
361797,268310,1380.82,275941,182151,16915.9
267714,201214,1362.47,233826,168194,16033.2
347142,218261,1628.7,349269,223049,11899.1
193312,201418,982.797,185156,138175,1241.02
284088,219225,1326.98,249234,181048,3013.43
254195,209842,1240.45,244175,174068,8097.48
198515,273644,742.87,366009,228220,7889.56
391977,265390,1512.46,510303,285556,8931.36
274370,217178,1293.67,307911,211167,4695.65
326531,235895,1417.49,223478,159167,1577.11
238569,194456,1256.3,202541,151074,3606.2
275197,231041,1219.71,258281,177367,4901.42
350357,266032,1348.62,294585,193673,14490.5
392731,255618,1573.28,388810,236608,7925.28
345736,226656,1561.98,303786,201395,20188.1
232604,225084,1058.23,284306,167431,5035.05
310639,206060,1543.72,238907,153997,6306.91
274715,247421,1136.98,219163,160277,12172.9
391515,230672,1738.01,279800,193505,3507.61
379480,267217,1454.21,395289,260812,7282.79
273288,214062,1307.35,444169,281601,7673.52
180726,231190,800.503,326656,254756,2117.66
301362,233065,1324.07,442802,272254,9935.03
357513,274428,1334.04,497778,301262,11837
358118,228312,1606.19,263076,178590,1269
305262,229197,1363.87,310641,205320,8049.31
181052,206320,898.623,189927,134088,1167.18
422769,302520,1431.03,506406,308496,9859.77
204979,200372,1047.56,189391,122792,1848.05
442600,281740,1608.68,250993,158078,10553.8
218007,209999,1063.08,233014,159861,6448.4
401193,267853,1533.79,393617,283920,8972.92
277459,204292,1390.77,213774,153260,2417.57
293781,269636,1115.71,199933,128226,7776.54
357164,220069,1661.95,225409,152979,81.5126
480951,278469,1768.61,355930,199360,17636.6
294695,239677,1259.08,292980,198998,6686.39
282871,205221,1411.48,200101,143027,3864.09
319520,246196,1329,251605,164914,11901.5
419930,275826,1559,385625,227996,4081.93
229117,190940,1228.76,211517,145971,1739.61
493092,289134,1746.38,367610,237024,23456
299627,225506,1360.58,202346,141331,2755.32
262700,209263,1285.53,325387,223212,6373.84
398570,286798,1423.11,344705,234924,3331.98
314562,250392,1286.47,289455,186742,2309.48
317577,245584,1324.22,316717,217781,1384.84
426238,298357,1462.93,304169,215580,6385.14
269843,229294,1205.12,262978,212933,1365.08
257967,175664,1503.76,193307,125491,4214.92
392134,266168,1508.62,221764,157233,2542.39
354739,235892,1539.94,301275,191154,3067.48
224074,190313,1205.66,156136,119778,2858.37
199702,217316,941.02,335241,233914,1870.38
292971,248310,1208.2,333620,230467,6150.55
296188,222668,1362.12,172626,122939,2000.73
266113,250022,1089.93,342550,230688,3648.77
276463,198369,1427.14,207328,138420,2281.65
364064,258894,1440.01,296897,177356,2412.89
321829,218424,1508.83,270296,192605,2212.42
242780,249061,998.196,166647,115324,2977.37
273254,236087,1185.24,249298,170906,16963
327757,225790,1486.48,214720,150181,2410.35
242633,212848,1167.29,227281,161259,3922.41
283701,234541,1238.66,268393,187294,4771.6
348086,250194,1424.67,249164,170644,3622.92
240791,257645,957.031,397046,269827,11678.6
282171,272040,1062.13,404218,269397,27895.8
332892,250041,1363.31,297440,212426,6318.94
402310,268250,1535.76,371710,244532,7331.41
165579,204122,830.651,194718,147699,5742.82
231915,225332,1053.93,250396,185632,4028.58
226272,231091,1002.65,274475,217956,11502.8
437733,286422,1564.99,492806,320455,8768.65
251218,226508,1135.72,272530,173262,1923.77
247638,215862,1174.77,250035,175496,1294.39
261788,221843,1208.39,341888,232652,45832.9
346075,221761,1598.04,379580,252960,8093.48
338794,252510,1373.94,394825,247323,5506.48
291384,250519,1191.07,254906,168884,4161.81
267602,222067,1233.99,504852,317735,3752.2
336549,240943,1430.36,354200,236961,9110.42
274262,216703,1296.03,301208,206539,13003.5
357123,242721,1506.65,432784,289419,10895.4
281588,239730,1202.81,369534,259732,9342.51
395444,267214,1515.43,386763,241675,5895.7
239938,254930,963.786,433171,272700,14699.9
183446,194502,965.818,215206,156165,4938.66
353897,266562,1359.51,378608,233322,5330.72
399336,250494,1632.49,348722,241841,31691.4
237308,245771,988.751,368585,222891,6317.04
229299,231429,1014.6,246365,177666,3284.72
352811,275296,1312.33,360940,222549,9309.11
449046,287689,1598.34,469044,269046,15853.2
350361,287757,1246.8,486302,200171,24106.1
317120,239256,1357.25,287915,191725,7035.02
340220,226674,1536.96,294660,211931,6524.22
528479,337099,1605.37,497692,295546,10875.5
279779,232748,1230.93,266570,177446,11636.7
210979,196102,1101.71,236135,154702,6447.09
331817,223450,1520.62,222249,160317,4088.59
310709,271103,1173.63,421017,287130,7099.6
253252,268292,966.611,306541,211378,2239.03
429919,259682,1695.3,337629,219989,5834.04
369105,256476,1473.7,394087,276858,17267.9
270926,254003,1092.24,324980,216502,3335.82
329264,318637,1058.17,329898,218278,19711.3
526458,330380,1631.75,376297,254674,9347.39
363335,266186,1397.74,274138,196622,8423.99
319526,242510,1349.23,205894,143899,9084.69
212265,222886,975.23,290434,204744,2084.36
332106,265297,1281.87,440395,271316,14218.6
328436,320118,1050.63,386625,301660,9069.53
404358,239776,1726.87,367439,227215,3238.08
441634,268501,1684.32,421504,273012,9922.15
321421,262623,1253.29,396364,270194,6072.05
304051,218277,1426.42,397258,249019,10954.9
274076,254060,1104.69,272229,163817,32686.6
472732,292542,1654.76,580300,357705,20270.2
279701,240866,1189.11,346552,247220,10136
293620,267562,1123.73,465356,282227,7279.81
358634,263574,1393.35,261848,173733,19744.1
258864,216524,1224.26,303727,197654,5695.12
356325,234671,1554.89,246982,172170,2801.6
229428,203020,1157.22,181136,127034,1143.58
517552,324593,1632.74,372392,273362,543.52
