"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","mCherry-A"
204744,296037,708.224,288161,185418,325.303
228508,238294,981.972,323523,195007,54.3542
311343,321258,992.401,285620,175527,144.426
207753,227125,936.677,331952,199542,268.914
322788,306381,1078.85,335520,207498,150.733
303710,303720,1023.99,406934,233006,215.597
202717,219082,947.513,181176,124688,249.711
218550,277562,806.291,391991,238223,531.463
446678,284917,1605.4,404661,237387,622.428
222255,287366,791.998,330045,206992,330.56
206854,269210,786.821,266092,167251,181.956
204054,172722,1209.76,165193,133390,-46.4717
253736,328640,790.609,399712,223605,63.5713
403061,292152,1412.74,318672,196984,71.2638
220021,273397,824.095,354267,169121,614.864
192244,234565,839.262,352258,218082,116.322
184135,178167,1058.34,280405,187961,152.792
234018,246317,972.886,330583,185582,87.9818
328838,253744,1327.08,274996,158494,345.039
411105,302338,1392.39,353261,209184,113.2
219258,278893,805.053,362406,215499,530.328
253446,273042,950.515,409317,228753,205.282
359852,255949,1439.72,187197,121306,246.388
427458,285248,1534.51,372410,220710,-38.4546
248952,249570,1021.47,163898,95081,57.2861
177544,159765,1137.98,181904,101448,-29.7729
274510,273005,1029.66,312800,148850,-86.6992
277788,210255,1352.95,197200,134301,267.831
283045,204353,1418.32,166315,113801,-20.2762
371171,254420,1493.93,199483,121662,-51.7589
514725,356933,1476.71,360988,204521,272.267
435506,274273,1625.97,256628,158639,-0.866418
166610,154211,1106.35,209410,143389,-178.192
362255,251490,1475.01,289814,148878,465.243
223373,218069,1048.93,192600,134624,292.728
225342,260399,886.165,303930,174759,78.7263
217557,281144,792.398,263382,159652,257.386
224801,251129,916.649,389765,281299,360.65
180106,154625,1192.75,276212,163251,388.403
309338,256923,1232.92,381874,239976,56.8887
165178,220254,767.961,217647,137790,162.996
193733,229677,863.763,223377,144414,288.924
164264,256133,656.726,220881,146538,185.268
417008,303898,1405.14,336127,202448,217.724
418734,260310,1647.24,306958,187711,448.693
414227,312509,1357.32,358496,191403,247.753
212156,229351,947.255,229786,147352,113.317
266081,169096,1611.32,224823,136725,350.517
206883,226869,933.809,273082,175377,571.781
277276,219654,1292.66,354022,186360,322.663
229985,239279,984.251,223057,132641,356.26
174766,238631,749.964,244083,151209,167.695
335300,301014,1140.66,284002,175951,160.676
231100,225102,1051.31,235863,154368,172.53
429894,246426,1786.4,409755,228451,299.316
205875,274589,767.765,165952,109401,302.59
271350,242723,1144.78,430809,257364,-11.2778
222267,233827,973.385,406100,236309,301.556
350777,268157,1339.52,251470,171866,143.764
193711,179690,1103.91,285451,176254,1.12419
347082,256389,1386.25,432937,263856,157.717
337046,241631,1428.4,229163,147573,47.1807
215359,222749,990.045,371792,238098,-135.409
159245,238068,684.971,212824,131429,306.02
335842,248189,1385.67,243129,153593,-189.191
223699,281370,814.122,350429,201298,170.836
416014,291102,1463.43,316143,210766,466.76
177376,263274,689.904,301078,199625,123.794
356591,257254,1419.44,293892,199968,129.034
442170,360369,1256.44,343220,174817,531.148
208695,292418,730.819,295062,184979,144.422
257772,348029,758.449,425251,253961,167.07
247537,288143,879.714,443307,263472,294.708
210000,226303,950.255,189864,125393,-61.7394
252331,276901,933.153,264998,152878,182.522
400098,293414,1396.35,358034,210735,290.181
418614,301930,1419.74,360511,209471,308.525
202284,250138,828.103,261232,170113,371.9
311688,283845,1124.47,304344,193716,438.946
249471,236459,1080.36,248093,156869,47.4699
414486,272453,1557.85,325396,213281,569.438
367258,321317,1170.43,247345,157428,259.7
314663,263386,1223.37,206724,147198,191.657
399726,303834,1347.19,283905,156873,70.2131
199805,226245,904.349,235130,152488,249.715
274846,228003,1234.39,381119,265595,316.788
335685,254709,1349.57,248852,148874,379.486
197868,214729,943.595,242805,143569,38.7992
237829,263248,925.148,335184,202342,128.103
179779,186368,987.794,274942,180298,159.676
292294,241394,1239.93,196440,125064,91.6702
215669,244251,904.184,196636,125920,332.116
413355,274229,1543.54,310525,193352,427.734
203066,253427,820.521,155261,108055,402.044
252256,224813,1149.02,231262,146812,323.87
173086,224058,791.053,289794,179667,42.8277
174947,220661,811.876,232146,152537,116.542
187604,242034,793.724,303589,199141,535.535
364379,233661,1596.9,426930,284244,245.541
257666,258388,1021.15,247146,163848,254.896
204508,254854,821.728,284117,162642,223.981
327655,267090,1256.21,336758,210772,373.776
240160,256835,957.526,278918,168666,463.848
231143,287131,824.338,345591,217506,67.4203
181226,188814,982.876,197967,135415,170.032
204055,225839,925.256,324341,221300,142.188
249562,254125,1005.63,310632,190956,100.083
399680,337602,1212.3,309199,175015,481.25
192465,156803,1256.91,285443,164396,-25.7921
173037,215272,823.128,285994,151558,161.239
323274,214010,1546.82,216425,122384,471.277
405719,308310,1347.55,255918,169668,129.041
180975,237160,781.404,210672,127044,27.8699
222491,173153,1315.78,205919,102634,12.461
279457,261036,1096.28,174999,120836,154.243
346089,280336,1264.21,338280,223640,298.039
522252,392742,1361.69,508244,247449,189.462
323283,204050,1622.37,412415,221013,396.936
246267,237474,1061.92,264382,154582,307.173
456295,390321,1197.08,360241,195506,179.719
310306,250088,1270.6,211172,139815,217.673
355860,263356,1383.7,274383,172902,391.194
284154,243753,1193.73,209321,142516,109.523
396970,334262,1216.12,359632,223285,784.505
325136,261514,1273.13,260326,169839,175.269
236565,267136,906.837,393670,210196,224.28
172584,231963,761.879,225262,146458,207.504
255570,296406,882.941,369455,228498,401.948
466315,292724,1631.27,341927,206881,203.248
294895,248400,1215.71,203378,136407,42.737
355225,303110,1200.08,310142,193068,292.81
200242,228615,896.941,186260,124093,224.398
319028,248426,1315.02,438685,311573,271.875
230637,285166,828.208,330752,186567,-352.923
355879,243586,1496.07,334384,271934,2.70592
379024,260726,1488.65,408434,243714,337.956
377244,281436,1372.61,379055,220533,88.2755
210899,185752,1162.68,203899,129592,199.343
268458,217902,1261.61,174043,112583,122.994
283391,264356,1097.75,282560,177675,260.495
297325,274640,1108.61,384104,233836,11.1368
195771,171771,1167.09,173115,110714,55.568
235618,239613,1006.95,300873,171835,55.8522
369226,287000,1317.38,285106,167380,172.411
293410,173923,1727.53,369129,203508,147.859
317881,293031,1110.87,412441,267760,433.856
507319,310349,1673.93,333987,195452,-36.9501
539109,332377,1660.91,535165,319014,383.748
420986,329048,1310.14,369387,186332,295.205
315468,267876,1205.94,321601,174280,158.829
248625,297118,856.889,295580,154554,112.818
380268,293775,1325.52,369796,219070,331.7
355525,304892,1194.07,223121,139465,131.777
306273,295846,1060.11,297471,171909,187.006
529446,372856,1454.08,514063,284582,926.951
322429,274381,1203.34,267473,175898,-88.9696
171874,180914,972.843,274200,172112,55.2577
405019,294412,1408.72,529551,300275,-63.3766
323253,236720,1398.32,234908,153420,214.306
342487,287912,1218.14,287403,179119,309.75
247180,207142,1221.96,355568,212225,58.9296
299730,285956,1073.34,494918,286235,204.072
278572,260878,1093.48,350835,209460,293.871
296008,242612,1249.39,519588,252004,307.631
230404,273346,863.136,246483,159588,265.168
268519,220247,1248.47,214695,144373,114.864
195486,211112,948.237,168760,112656,170.173
320378,251262,1305.7,275126,170153,52.0076
190873,310659,629.164,352205,221358,-80.4543
268454,240042,1145.21,232425,141414,67.2914
262140,283750,946.032,486863,293681,166.533
235952,282710,854.657,249730,151906,187.424
177425,255332,711.566,256331,167605,32.2682
180829,249470,742.265,323031,204725,367.147
172202,216419,814.796,205359,136426,240.4
369260,285845,1322.85,344701,203827,135.379
300797,282267,1091.23,318125,183140,93.3816
221311,224336,1010.23,327077,170280,-16.586
434273,308270,1442.58,306198,187143,407.611
311528,230205,1385.77,268689,172092,265.716
370158,324954,1166.46,283125,174047,47.7719
269341,163016,1691.97,487847,312078,744.404
398348,252849,1613.26,358602,225513,-66.6486
218110,212176,1052.67,189726,122980,330.627
305520,272099,1149.79,304246,188898,221.013
338939,267350,1298.23,289307,193312,118.913
293591,247124,1216.56,214165,136208,187.43
315993,275668,1173.81,275713,169737,206.837
373550,277879,1376.59,366337,208891,385.098
232361,260125,914.721,173125,113258,44.5739
246576,254312,992.851,236060,145438,87.7876
229728,245320,958.915,276913,195836,470.769
378696,283288,1368.91,276426,160567,114.778
503924,345300,1494.42,463576,244507,773.76
369979,298630,1268.68,355499,198977,7.48216
237215,260164,933.686,214122,142829,130.663
172121,227242,775.618,218281,146844,266.872
310641,216403,1469.95,278837,177082,316.434
357140,280685,1302.95,348316,223883,202.347
269646,263691,1047.14,465312,257788,122.321
427599,293167,1493.59,368475,222608,285.795
210602,246016,876.622,308202,182902,126.595
175356,252308,711.697,238694,156443,297.078
313621,340753,942.465,304992,205286,449.781
257687,304784,865.787,382030,221420,319.599
436669,292004,1531.33,419683,238135,305.908
341306,305031,1145.8,303273,174755,430.702
236685,270890,894.705,331330,235248,318.27
425083,270700,1608.02,352619,222355,275.022
191967,225956,869.982,266494,154768,-52.9916
275174,249680,1128.56,186225,129726,209.379
427999,300896,1456.55,595900,353844,80.1942
243216,251128,991.77,302114,206351,-188.671
525474,320636,1678.2,424954,274539,239.439
330799,270942,1250.25,240116,154650,343.951
421499,311158,1387.15,411405,209176,361.56
397279,231200,1759.57,420366,243892,554.491
298527,367259,832.364,466125,299204,322.832
323014,298895,1106.66,334483,206916,163.739
239240,265127,924.039,194539,145160,104.842
251901,269352,957.685,223187,146030,150.123
207039,238833,887.684,309204,180070,187.43
309470,279134,1135.31,324230,196944,93.4402
181963,178372,1044.64,211443,141488,-69.7264
267117,253974,1077.02,451026,274250,244.471
191720,242234,810.466,221141,141820,108.344
223046,261958,871.908,316014,127247,561.572
323698,306296,1082.2,518802,295524,333.605
342004,273118,1282.3,250127,128754,478.383
186907,199661,958.61,193311,118378,245.5
196242,219220,916.682,204442,122659,247.24
291729,297318,1004.77,494807,325556,248.037
259599,241352,1101.42,232174,167420,81.7067
241089,211792,1165.69,236004,148231,-152.79
431316,319138,1383.95,405727,221390,240.23
328782,273236,1232.18,260206,160859,399.683
473849,315782,1536.6,398592,220705,-75.59
210523,175276,1229.95,211366,127267,-17.9125
422746,347734,1244.92,355253,210684,380.212
328413,246697,1363.19,180838,122114,-193.058
208609,223167,957.228,159739,109781,482.345
336223,300552,1145.56,438717,249344,184.644
213709,125154,1748.57,155575,63868.9,89.8672
314465,247065,1303.35,194381,131504,46.5025
332072,218514,1556.16,484848,301502,-49.376
395295,243606,1661.66,266471,155929,485.72
208935,160155,1335.91,168115,128556,153.33
243656,320068,779.54,269340,165240,113.085
305656,265566,1178.61,491658,260754,441.374
333086,209590,1627.41,364949,242677,186.679
349715,312256,1146.87,564124,330382,145.696
425558,288850,1508.65,277837,141326,-214.993
243174,224412,1109.63,210580,133278,44.314
310448,262154,1212.65,254710,166137,13.4331
193092,159954,1236.16,215460,188642,526.998
260469,221489,1204.22,369112,240741,317.44
341535,242235,1443.79,267922,208430,194.174
161819,221381,748.512,227117,158390,5.87857
270782,307893,900.59,484265,236831,85.5732
268904,273963,1005.1,342652,176292,339.343
225933,243639,949.608,254417,159928,39.9051
461540,271234,1742.48,575634,320959,-111.335
425710,308537,1412.89,309444,187356,3.195
300233,231387,1328.69,218266,144871,174.681
216296,229478,965.201,189010,122999,175.656
293193,251812,1192.29,332638,195908,231.956
214570,226000,972.243,162016,110215,186.031
250949,206172,1246.42,304640,202310,317.561
224134,217726,1054.16,234799,145891,44.7385
241818,235022,1053.64,206192,135041,372.43
243302,256172,972.566,291318,188653,230.815
297412,274235,1110.55,229431,153130,234.964
363425,326826,1138.68,448904,252091,385.278
380943,268273,1454.07,345668,218162,86.4113
414195,307974,1377.21,245002,144297,267.711
281731,251456,1147.32,208824,148854,243.829
428566,315926,1389.12,386307,263626,262.818
453476,322135,1441.54,473538,238522,328.081
340330,258624,1347.55,209276,141310,327.742
344071,278710,1264.17,239623,151674,291.661
229757,252941,930.159,204356,144919,9.28788
170126,189716,918.281,234786,158916,97.5469
263912,265708,1017.09,256362,157286,174.138
306976,280474,1120.76,418634,247898,474.46
256743,218946,1200.78,180537,114128,189.946
400779,315010,1302.81,254114,138291,-128.242
522838,298784,1791.93,388823,212313,347.353
315548,257507,1254.82,403604,237238,153.703
502270,295048,1743.23,330142,201149,-65.3542
462753,290101,1633.45,341938,191902,626.522
559378,378013,1515.32,342147,187791,380.586
209963,192748,1115.47,209863,131000,-52.2135
370879,265801,1428.82,470402,282180,221.049
232627,241107,987.995,194562,131863,133.793
285163,241361,1209.84,293488,182589,78.445
204483,282196,742.013,345098,195172,289.877
353252,256532,1410.1,358570,215590,-64.5132
189042,215781,897.129,220634,132409,136.589
255737,240782,1087.63,339962,205931,318.683
349611,274918,1302.24,248514,165097,-49.961
252241,176809,1460.87,225813,135304,39.905
191045,282043,693.623,351097,226482,239.586
411164,270617,1555.83,310797,170930,272.878
456563,308433,1515.8,309649,186353,95.6768
462426,293993,1610.67,492225,278404,160.562
316727,301782,1074.73,199312,121473,313.793
438446,286874,1565.05,374817,203194,546.826
393294,269397,1494.97,205368,127516,62.4617
201173,179722,1146.23,224632,145082,-13.4954
412888,299794,1410.3,509468,304897,18.2433
380400,263851,1476.34,221421,134596,159.043
296265,260998,1162.39,257522,168107,278.075
324854,308601,1077.93,348169,219823,131.123
306821,246509,1274.56,455896,248578,628.166
309077,241506,1310.51,253068,154273,-69.7957
217329,233151,954.536,324280,163655,100.662
268444,233880,1175.33,182879,115811,104.783
257287,245719,1072.23,201406,131000,165.301
366422,248981,1507.04,260685,150936,135.474
264128,226693,1193.12,320082,201961,-58.115
220177,241032,935.429,175318,110783,294.249
209140,186034,1151.19,179753,120675,-106.436
311955,250782,1273.81,406219,239407,-143.953
348353,307759,1159.09,251801,157092,420.074
317004,235522,1378.28,262990,178648,346.449
293372,248056,1211.11,206802,126145,69.8634
219019,220783,1015.85,237869,151778,-157.893
301406,251778,1225.85,313535,194750,193.473
363446,331516,1122.64,383511,239214,186.721
382060,246626,1586.34,424753,221177,63.9638
329050,229970,1465.19,222093,128346,458.506
259030,212206,1249.99,269323,162968,-67.1965
240693,197847,1245.8,233233,150474,-39.3157
371550,291858,1303.61,283553,167518,254.336
227813,194909,1196.9,201378,138751,-114.158
260764,194949,1369.74,204526,133599,110.939
328278,297204,1131.08,410178,234572,-22.064
256671,234428,1121.18,428979,253478,416.61
248728,241802,1053.34,230875,147864,48.9594
348176,265921,1340.75,408982,247597,354.411
400660,268298,1529.19,306895,164910,308.251
256318,243832,1076.47,244034,163841,100.368
205160,205675,1021.45,187804,120462,18.2203
284366,252837,1151.71,253905,155430,193.908
361042,217703,1698.27,312106,184052,359.237
438800,295645,1519.86,426005,235391,409.11
257912,251139,1051.63,473319,282220,505.231
378253,229812,1685.45,392954,234096,54.1817
295065,306641,985.346,284080,181748,-7.93404
328314,267272,1257.87,239430,170646,83.5773
308327,272412,1159.02,274185,173910,286.379
221575,307413,738.084,365791,208577,506.977
334439,321809,1064.19,523780,286448,477.421
462312,324815,1457.5,326045,192320,155.474
285289,217786,1341.4,229564,155627,237.449
442266,276993,1635,345708,195233,187.286
353679,260089,1392.48,258858,167412,308.071
434628,275030,1618.26,331136,194281,599.203
348739,264244,1351.46,269947,173033,157.485
331229,247328,1371.41,240223,157190,222.208
314486,275654,1168.28,299162,180128,323.362
364126,308727,1207.78,484074,282826,375.569
334904,255714,1341.12,294000,181454,88.0169
324216,248789,1334.48,241460,164447,270.474
220817,257876,876.856,370112,224652,374.908
206042,215521,978.965,236652,165877,26.4687
435702,328728,1357.26,418546,244577,549.83
458452,348402,1347.46,420084,242963,333.185
485053,320520,1549.69,463042,212326,-30.3383
231619,245920,964.481,347884,202550,37.2441
232067,241622,983.528,233449,149578,151.464
363676,285207,1305.76,366416,205930,271.503
399171,283405,1442.31,323581,177775,352.746
304347,278125,1120.56,484675,275663,195.42
334336,236612,1446.95,286652,169004,228.474
318895,268252,1217.34,233905,151126,457.177
368981,311938,1211.26,313176,193481,219.652
288883,217994,1357,389558,206058,204.448
335490,227562,1509.67,224895,183755,95.3154
242377,218760,1134.59,193521,131457,171.932
198496,271267,749.305,361746,224262,-51.2054
333007,278794,1223.13,341993,213376,96.8038
446091,275927,1655.54,307368,181796,137.421
227031,184053,1263.15,249300,162319,502.691
366343,258036,1453.83,367065,222504,345.818
198195,246311,823.987,191670,135088,303.885
404562,260259,1591.78,271015,160471,61.0324
241601,165347,1496.27,267126,224369,243.956
284732,256366,1137.33,237266,158907,260.213
175900,211459,851.814,247660,171919,-124.203
395322,320785,1261.94,344314,214461,248.822
398450,279436,1460.15,308113,199444,-111.51
367306,267768,1404.7,285519,175455,237.537
344528,250806,1406.69,214002,144579,330.604
290024,239990,1237.52,276647,181001,-45.509
207662,257737,825.051,376470,215120,85.8103
311780,247563,1289.63,267191,162666,355.489
447177,323042,1417.5,227860,137467,117.796
260810,332745,802.627,226066,143378,90.9184
231060,171481,1379.78,192543,127737,145.857
296706,268862,1130.07,326787,189505,163.27
397071,273658,1485.81,351534,217442,200.94
167863,216695,793.266,262921,170013,387.696
540119,365010,1515.26,450650,284618,539.929
195552,247830,808.012,273176,172115,318.983
337477,274337,1259.68,379969,232359,101.753
251575,243818,1056.59,173210,113393,57.0107
282663,206493,1401.76,374306,217194,67.2292
361375,283487,1305.37,374779,226527,192.709
370482,223224,1699.52,231500,147347,52.4292
383050,261664,1499.08,338418,207839,201.382
195346,186626,1071.85,200412,138107,240.529
179040,220607,831.086,222468,142404,425.245
415339,288384,1474.84,305611,181937,375.246
439040,288844,1556.49,295809,176275,194.421
467582,321366,1489.93,334686,196601,369.615
265448,265264,1024.74,284305,175052,264.161
212834,202450,1076.53,264527,162612,237.551
319217,211347,1546.66,243059,153322,344.332
407227,266992,1561.89,243788,152736,102.705
282892,226388,1279.6,165814,94970.3,249.559
245418,223669,1123.6,171254,114879,-5.54672
320857,255609,1285.39,181513,119057,161.035
394854,281577,1435.96,204662,131987,-155.179
398273,340928,1196.24,437959,258625,117.573
259980,198192,1343.29,252890,155669,261.156
350445,275073,1304.59,345864,197199,297.478
431493,244968,1803.75,289459,171998,310.679
247796,188655,1345.06,227824,144994,322.506
415198,322570,1318.05,297187,182110,209.44
373559,259997,1471.29,280339,163191,-55.7736
342252,265180,1321.63,245740,155972,37.8967
235641,186844,1291.46,184693,121326,-47.2188
357386,251458,1455.38,318730,193465,113.928
296709,252738,1202.16,375215,233146,382.373
285738,246530,1186.86,178868,112816,-49.9332
177288,206738,878.134,191900,126051,47.766
316484,254116,1275.34,194407,125353,-106.986
339823,238950,1456.32,229027,169872,67.4082
433167,326776,1357.42,356609,212798,410.644
392602,279022,1440.87,274068,178834,132.51
185819,175852,1082.06,182726,117406,-172.789
219661,265273,847.931,342260,217709,106.359
217043,214250,1037.35,408400,253875,421.323
198341,197332,1029.25,239794,156217,-194.527
214738,209592,1049.18,405697,227537,37.9055
379174,278323,1395.07,262325,169998,361.72
396371,326928,1241.54,205453,136469,232.029
358828,311026,1181.39,436799,233936,355.854
220668,256295,881.678,311727,199836,316.806
221972,282353,805.018,315579,200307,204.326
284503,277317,1050.55,371617,222959,-64.3557
342912,294883,1190.79,379590,237556,-56.7458
310191,335204,947.597,429418,254360,55.6408
326498,228386,1463.91,239541,152967,49.1802
208087,246235,865.367,221684,144241,197.9
407288,313678,1329.61,252864,177779,156.675
266585,222728,1225.63,217474,149822,179.652
308362,247292,1276.9,235909,149892,224.349
266975,252548,1082.51,366643,229822,576.788
341225,320974,1088.63,457514,273715,537.729
318798,224038,1457.16,352972,207193,425.901
264752,239689,1131.07,181997,125736,99.0822
302040,281300,1099.51,256449,163709,171.39
336314,251673,1368.39,337894,215986,282.859
426093,301713,1446.14,445612,252625,90.0922
382941,291838,1343.69,277355,173377,568.723
315651,281726,1147.33,295567,186248,382.316
235407,194909,1236.8,230843,153343,228.766
309488,200948,1577.13,191840,125374,36.6444
276715,257402,1100.84,277577,169136,8.92592
185177,195710,968.919,294660,204896,411.856
497945,403582,1263.44,490504,281362,-136.607
379978,254226,1530.53,390447,229574,-45.5002
332622,316141,1077.4,400822,209055,396.903
390440,312922,1277.68,454767,271962,604.46
270746,274082,1011.54,503128,302803,284.208
280434,215000,1335.69,479645,259369,150.458
457009,298015,1570.35,311414,166628,423.379
279796,305089,939.11,426470,261531,138.314
205071,217315,966.319,235309,148780,162.199
456759,290695,1609.01,307049,178544,305.754
247870,224859,1128.8,242702,158095,184.035
409364,314729,1331.91,441610,276052,140.952
218077,218526,1021.92,215209,135463,34.1998
318763,306009,1066.68,295750,187781,203.902
391511,280836,1427.57,243777,157836,91.9256
306818,223232,1407.47,182227,115887,24.0616
377914,233140,1659.9,223250,140534,-128.988
477777,302909,1615.18,470889,270281,425.988
341756,214062,1634.89,351718,211979,112.653
245223,183774,1366.44,182278,142777,327.983
283119,226788,1278.37,405853,244653,224.752
429963,297887,1478.05,489670,248584,261.421
418907,319090,1344.33,578550,307059,367.848
403868,299793,1379.49,446849,275545,-54.7429
265125,246070,1103.32,287912,176073,282.634
389261,292331,1363.55,286405,154836,393.514
309012,255537,1238.29,229542,145703,27.3377
342792,234602,1496.24,479915,259065,223.891
212670,253877,857.811,348030,212090,241.623
252314,244991,1054.64,259023,166298,66.3341
225304,239799,962.131,274709,174522,68.8835
325651,248247,1343.32,265933,162121,216.019
354891,271900,1336.57,321027,195752,66.335
275219,218797,1288.09,265833,191252,-23.5773
241538,209173,1182.47,278034,170447,173.572
269391,255812,1078.37,305633,175306,260.798
280424,217690,1319.11,211377,143662,-102.347
306541,208550,1505.18,207476,123020,180.02
355668,219764,1657.28,313393,240309,22.8665
265255,192758,1409.17,169536,124074,254.711
301029,259389,1188.4,187139,135667,221.489
412599,235827,1791.6,353126,206499,251.791
394806,292719,1381.16,404656,248738,319.806
188093,246181,782.392,180991,117967,408.294
336991,281198,1227.2,429635,258893,344.797
258033,260505,1014.29,327058,206038,460.147
340880,279470,1249.04,295837,191711,13.8487
490018,360285,1392.74,467769,245653,426.159
361946,258398,1434.38,284055,172069,158.7
487438,379397,1315.62,463802,279798,329.944
268912,216430,1272.34,214518,133595,290.381
246571,238017,1060.8,299549,181712,302.088
220374,197928,1140.13,232569,144566,253.735
340842,231912,1505.03,314063,201800,188.109
230545,197386,1196.03,396804,282095,-34.2003
337567,198799,1738.85,293888,178091,84.24
196818,254253,792.697,205594,143121,161.686
199838,225400,907.901,329900,202042,90.7952
396473,233938,1735.47,339314,235099,117.294
315324,274211,1177.54,325504,219020,275.357
252500,265241,974.811,199937,129998,-19.8766
289963,236276,1256.69,214648,137614,-157.248
235493,216047,1116.2,271389,161588,291.09
321037,192063,1711.7,295374,183373,158.36
410361,301518,1393.67,403976,222737,267.831
319201,276586,1181.78,250294,159429,87.8698
448493,298820,1536.92,466086,251601,400.187
271360,250063,1111.24,249473,160974,91.3148
433068,276578,1603.4,268827,152288,284.475
185650,180646,1052.4,273603,123972,83.6095
402230,259071,1589.89,304268,176498,421.008
438276,290424,1545.35,445638,267183,121.756
353452,254748,1420.78,231704,154874,294.439
170157,165015,1055.95,203545,152959,55.8357
364710,297159,1256.81,321116,189417,156.96
410254,315784,1330.37,322133,207817,-73.7511
535411,399837,1371.23,467146,271751,389.049
346401,302382,1173.09,246487,161852,68.7215
262876,254132,1059.25,220212,141557,424.792
411956,270726,1558.22,361386,217490,137.643
253184,249805,1037.87,216032,142550,321.466
218969,232336,965.117,255758,164986,53.5904
280267,318871,900.05,365403,231218,302.844
297964,268272,1137.37,250928,168015,-23.24
231959,173518,1368.93,163525,130023,-72.7145
290285,237229,1253.04,228600,121989,340.59
242483,240333,1033.18,262846,163277,34.174
273785,189846,1476.8,178453,139429,246.824
221024,214589,1054.73,314965,194670,291.26
408560,263588,1587.21,440942,232189,257.37
303203,243940,1272.79,195130,136392,-118.532
460296,279370,1687.17,356156,218702,290.616
343926,242327,1453.37,409589,235330,156.468
242648,298495,832.432,389393,212031,410.108
380790,311079,1253.5,219194,156553,174.032
243074,272776,912.522,250346,144815,223.232
192102,219552,896,276859,185665,65.3573
245250,166876,1504.96,247797,149365,34.4674
493649,333812,1514.33,447714,225136,671.723
287626,251276,1172.15,224271,139730,35.3802
409422,301990,1388.31,339554,215868,249.69
326735,316176,1058.2,386348,231222,76.2014
318922,297007,1099.58,303196,201346,167.93
317436,244655,1328.66,218080,139215,-5.84767
451116,301551,1531.92,333883,207017,484.408
452941,296936,1562.03,344880,219839,-170.775
389450,309480,1288.63,443731,248121,-52.2271
262182,287268,934.589,394846,235680,200.264
284413,244677,1190.32,210872,133908,327.39
407430,279340,1493.57,250449,152354,182.315
327989,281208,1194.35,296774,201126,47.2766
266127,231558,1176.9,297561,180618,6.66166
249893,189347,1351.46,447734,262067,54.2195
289377,250503,1182.94,271286,175362,366.42
280478,240962,1191.94,267353,153775,-59.5802
174430,214165,834.027,281596,185471,219.185
253862,273454,950.651,193853,115392,153.31
374930,249064,1541.53,429182,227055,160.321
262967,302947,888.87,331840,171214,39.2591
288243,243800,1210.67,413824,262612,233.388
281376,189368,1521.59,248256,157437,208.682
364664,241238,1547.95,325677,197157,229.729
194885,218329,914.043,231193,137704,93.0315
338317,204992,1690,278323,197478,366.22
175342,205144,875.237,171504,120095,101.254
245091,196424,1277.76,172618,116818,58.8406
189237,231800,836,196702,128087,76.8362
536060,397496,1380.98,560177,249385,207.771
211124,259820,832.089,211408,126021,353.825
366127,267996,1398.97,253887,148768,79.4003
278176,242805,1173.19,219164,141359,183.127
456374,327487,1427.04,377906,220986,128.836
398426,349688,1166.74,342229,232713,281.295
261746,219724,1219.86,193844,125496,497.886
289357,219485,1350.01,226303,161852,306.905
437175,296837,1508.15,232252,139903,-34.4289
209533,222284,965.272,190164,127269,204.387
263309,156046,1727.94,374758,218906,534.113
373042,259701,1470.93,305003,208131,509.581
490145,339099,1480.14,367415,223819,533.027
364500,272301,1370.74,404393,238430,81.8636
