"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","GFP-A","GFP-H","PE-A","PE-H","mCherry-A","mCherry-H","PC5.5-A","PC5.5-H","PC7-A","PC7-H","PerCP-A","PerCP-H","APC-A","APC-H","APC-A700-A","APC-A700-H","APC-A750-A","APC-A750-H","PB450-A","PB450-H","KO525-A","KO525-H","Violet610-A","Violet610-H","Violet660-A","Violet660-H","Time"
336956,253239,1362.55,365360,222241,451.6,1113.8,-68.6,665.6,2092.5,1483.9,4338,2723,765.6,611.6,5093.1,3378.3,526,584.9,791.2,768.9,577.4,682.1,2357.5,1449.8,5756.5,3552,4865.2,2945.7,975.9,740,9.09792
220836,221219,1022.24,262878,186045,401.9,977.3,-23.6,884.9,2214.3,1410.5,4255.3,2990.4,974.8,708.1,5346.2,3635.7,511.7,641.6,203.9,386.8,341.3,355,1075.1,865.3,4315.5,3288.3,5534.5,4087.5,1174,1021.3,9.09794
321636,251523,1309.46,243203,149901,522.6,977.4,-14.1,1203.9,896,937,2032.5,1338.6,997.5,477.9,3164,2501.6,227.7,272.5,729.6,534,-129.8,326.1,791.5,596.8,3190.7,2155.5,2524.7,1655.3,387.1,651.8,9.0991
235507,232976,1035.12,167270,119888,609.3,931.2,89,930.5,1213.7,764.8,2290,1662,302.7,401,1622.1,1236.4,424.4,445.2,-16.1,333.7,376,477.1,917.6,973.1,2245.7,1911,1862,1404.8,175.3,303.6,9.10116
409573,292894,1431.95,444217,250793,534.8,1083.8,208.2,1082.1,3307.7,2119.6,7679.3,4645.4,1675.2,1054.3,9136.8,6298.9,353,437.4,647.3,663.5,1079,817.1,3487,2196.6,8540.9,5602.3,8824,5645.7,1686.9,1230,9.1035
312181,247502,1291.63,272646,167680,646.5,1321.1,216.6,966.3,3479.8,2317.9,6331.5,4117.5,1401.4,982.8,4914,2940.4,551.2,698,366,480.4,249.5,299.6,2435,1705.7,6335.4,4054.8,5248.2,3180.9,1359.6,756.8,9.1051
370510,275081,1379.24,332998,191975,352.8,1096.5,292.3,750.7,5438.2,3620.9,11446.6,7226.2,1940.7,1441.7,5207.6,3671.1,91,548.5,707.9,546.7,609.6,542.2,3201,2490.3,6547,4323.6,4451.2,2999.7,879,781.7,9.10775
360652,248899,1483.78,259574,157593,187,1061.3,-171.3,1083.9,2780.5,1863.4,5988.1,3960.9,1577.7,1030.3,2811.1,2127,742.2,402,223.9,254.5,206.1,465.2,1683.2,1425.1,4372.4,2958.1,2870.4,2225.2,758.6,704.1,9.10793
313522,238266,1347.44,239244,152461,545,767.7,266.1,944.9,1716.5,1373,4997.2,3475,1657.5,1155.2,6549.2,5309,916.7,782.6,1432.4,919.2,484.7,505.6,1514.9,1310.3,4707.5,3509.2,4883.7,4156.5,1130.2,1155.3,9.10805
248448,202332,1257.41,203429,149695,571.8,929.7,-134.5,1180.3,1148.7,943.6,2670,1963.5,840,848.6,3867.7,3397.1,485.5,624.7,246.3,452.7,646.3,646.1,821.3,838.6,3294.1,3103.4,3511.7,2854.5,600.2,822.3,9.10823
335990,236585,1454.25,200287,136610,705.5,1072,-106.9,938.8,1134.4,923.3,2485.6,1837.1,228.8,360.2,3450.6,2496.8,267.3,489.8,145.8,477.9,25.7,352.6,642,777.1,2711.8,2228.6,3026.9,2146.3,419.9,527.4,9.10861
388215,267529,1485.94,300135,181504,344,1373.6,138,1103.1,3156.1,2132.3,6434.9,3695.6,1378.8,867.7,3305.8,2652.2,720.7,465.2,612.3,384.1,1065.4,637.4,1733.7,1286.3,4555.8,3308,3912.1,2737.3,517.4,546.9,9.10895
159905,225809,725.139,233565,147548,295,856.9,54.3,1091.6,694.5,674.2,1784.4,1423.6,309.5,444.7,2898.9,2089.7,748.2,604.1,628.1,668.5,72,576.1,616.3,870.7,3264.9,2278.6,4036,3091.9,1126.9,914,9.11089
402634,287614,1433.54,371264,252947,1208.4,1478.6,195.8,766.7,5037,3140.4,10224.7,5783.2,2359.8,1522,7160.7,4513.8,526.8,503.4,265.6,436.2,644.3,479,3430.8,2430.4,7642.3,5026.2,6580.4,4283.5,1644.5,1050.1,9.11125
303207,239498,1296.41,192162,135920,69.9,683,-52.5,763.7,1579.8,1163.4,3463.9,2090.3,678.8,635.5,2574.1,1968.9,500,424.8,891.5,520.2,144.6,374.4,1484.2,1167.9,3628.2,2673.4,3108.6,2119.3,645,677.9,9.11153
305228,226339,1380.92,229390,147356,31.2,742.4,88.3,816.1,3563.5,2771.4,7882.6,4831.5,1556.6,1102.4,3071,2242,367.6,406.3,523.7,406.3,160.9,452,1951,1311.9,4112.2,2823.5,2582.6,1987.2,767.8,718.9,9.11181
313941,234453,1371.2,199977,147037,731.1,1216.3,93.6,1092.6,3207.4,2495.1,6979.5,4833.6,1377.1,1243.3,4031,3267.7,-110.5,349.2,12.4,402.9,-32.7,407.8,2425.5,1888.3,4965.8,3758.8,3290.4,2499.3,699.3,639.3,9.11187
202601,220121,942.499,201111,129909,427.5,890.9,234.3,957.2,1027,864.1,2635.6,1809.9,654.7,764.4,1842.2,1475,248.5,331.7,902.7,507.7,490.8,453.1,1378.8,1261.8,2714,1931.1,2416.7,1603.7,417.4,395.3,9.11265
297127,264761,1149.18,378352,211004,307.7,885.6,-2.3,1103.4,4841.7,3030.6,9552.2,5737.7,1882,1217.5,6873.4,4556.5,894.1,699.2,663.8,562.8,624.4,574.5,3746,2166.5,8369.1,5045.8,6614.3,4049.6,1472.3,855.6,9.11291
290281,246276,1206.99,357115,241882,580.4,822.1,184.6,821.6,3861.3,2609,8271,5590.1,1717.2,1192.8,6886.5,4537.7,809.1,809.7,654.8,657.1,680.2,781.5,2737.3,2043.1,6640.2,4099.7,4777.1,3315.6,1364.9,874.3,9.11295
292689,272438,1100.14,311817,205960,188.4,813.1,94.7,684.4,2874.2,1625.6,5530.5,3370.4,741.2,750.1,4127.3,2970.6,680.2,565,646,524.7,684.7,650.4,1408.1,1209.4,4418.7,2986.3,5403.7,3526.9,1000.8,848.3,9.11371
361482,240352,1540.06,293482,170211,399.6,1185.4,87.7,670,1488.3,1195.9,2864.2,2023.7,764,767.8,2641.4,1872.6,510.6,397.6,548.5,515.5,538.5,608,1052.8,967.8,3769.6,2716,3245.7,1949,672.9,649,9.11531
409864,279927,1499.36,345896,228000,948.4,1158.2,289.5,931,3334.3,1893,7206,4388.9,1447.9,868.5,3614.5,2812.6,328.3,483.6,338,419.3,684.6,380.3,2369.4,1933.5,6061.1,4205.8,5015,3251.8,1203.6,796,9.11907
414929,284136,1495.37,383939,229812,1805.1,1492.6,206,932.6,8372.2,5230.4,17436.9,10581.4,3415.7,2098.9,9134,6405.3,672.6,570.5,740.5,572.8,270.6,575.4,6253.8,3910.3,11756.7,7013.7,6514.7,3720.4,1274,1034.3,9.12017
130160,222817,598.177,259403,195332,-3.8,626.3,-226.3,989.1,2190.3,1596,4559.9,3141.2,758.3,705.4,2620.7,1750.7,250.3,561.2,548.9,389.1,749,540.5,1389.9,953,3457.8,2419.7,2253.6,1748.4,587,520,9.12037
269915,213512,1294.51,208062,136803,633.8,909.8,-92.7,799.1,1850.1,1254.3,3296.2,2289.3,386,497.8,3148.5,2440.8,568,453.4,308.4,394.7,571,392.3,1742.5,1289.8,4190.5,2536.9,2201.3,1834.1,668.1,554.3,9.12145
402989,255079,1617.82,262998,172601,584.6,1084.3,-354.5,1229,3921.8,2747.3,8117.6,5405.3,2173.3,1520.7,5057.7,3434,720.9,474.3,508.8,622.2,420.1,388.1,2148.4,1707.3,5360.8,3920.9,6211.5,4168,1236.9,1159.1,9.12147
215750,253875,870.23,352444,213790,927.2,1563.5,136.4,755.6,2393.7,1723.1,5364.7,3484.1,995.4,625.3,4519.1,2866.8,452.6,482,567.3,516.5,544.2,472.2,2386,1625.5,5551.8,3346.1,3836.9,2389.7,617.1,629.6,9.12405
312100,234194,1364.65,250223,171005,422.3,749.7,430.9,1066.6,1682,1412.2,3864.4,2674,598.7,521.5,3071.6,2173,295.5,466.3,312.6,455.1,414.6,520.4,1400.7,1178.3,3246.9,2172.1,2728.8,2094.8,667.7,473.7,9.12765
52019,201029,264.978,215066,143925,178.7,988.1,61.8,736.6,354,447.2,1317,871.7,234.7,336.8,1652.4,1264.2,295.4,374,482.5,413.2,138.4,354.5,880,752.1,1721,1290.3,1797.8,1557.8,392.8,415.9,9.12969
275755,226485,1246.79,247662,159996,600.3,875.6,-4.1,1116.7,1748.5,1345.1,3507.6,2398.8,693,660.8,1897.6,1616.6,500.5,466.2,250.4,387.2,-65.4,199.8,1422.7,1356.7,3104,2074.7,2013,1913.9,18.2,385.1,9.13113
133858,222565,615.877,230135,154793,599.9,1086,209.1,843.4,747,842.8,2409.8,1524,539.9,511.1,5607.3,3664.7,259.2,311.5,447.7,353.4,166.4,410.2,762.1,585.3,4603.4,2825.7,9700.5,6149.9,2112,1505.9,9.13287
233630,213635,1119.85,163407,124779,563.6,904.4,93.9,1123.2,950.5,850.4,1752.9,1526.3,166.8,365.3,1842,1612.1,194.5,322.1,109,221,65.4,345.8,865.4,695.1,2189.9,1514.4,1969.7,1787.7,319,553,9.13413
340276,238970,1458.11,302880,163393,482.3,1265.3,-204.7,1174.2,2151.9,1596.8,5096.7,3280.5,1255.7,907.1,3962.9,2266,280.7,421.5,534.9,467.7,530.7,475.5,1796.4,1218.6,4987.1,3020.2,4100.6,2234.4,815.5,669.3,9.13541
411488,322300,1307.38,411130,256826,-68.2,868.7,457,1178.4,1349.1,1063.9,4059,2497.4,938.2,667.2,6493.8,4806.2,221.1,332.6,845.9,630.1,201.3,251.2,1074.1,773.2,5739.9,3507,11544.9,7176.7,2499.5,1786.2,9.13944
332911,247460,1377.62,229338,153553,654.5,1098,-202.7,879.2,2177.5,1447.1,5177.4,3275.9,1103.9,927.9,4123.8,3010.1,351.6,395.8,578.3,556.2,403.1,353.9,1540.7,1431.8,3716.1,2566.3,3116.7,1992.5,677,503.1,9.1395
270675,265052,1045.74,258507,164796,343,1055.5,57.5,1241.7,2074,1431,4296.2,2888.9,959.2,588.4,3452.4,2648,260.6,325.3,629.2,527.7,64,345.6,1300.8,1166.6,3694.9,2611.9,2722.5,1751.5,615.5,632.8,9.14034
392286,259066,1550.58,313152,196163,1708.2,1581.3,591.4,1086.9,13875.9,8673.7,26570.1,16332.3,5329.1,3425,8625.8,5707.3,889.6,824.8,678.5,460.1,613.3,313.9,8393.5,5466.4,13270.5,8257.4,7133,4506,1691.3,1246.2,9.1422
289934,264768,1121.33,286232,168758,20.9,800.7,-234,772.9,691,732.9,2063.3,1459.5,495.1,548,3103.1,2278.3,545.3,501.2,1034.3,634.3,369.6,457.6,862.7,963.9,3599.6,2316.3,3818.8,2681.7,847.2,747.7,9.14416
383976,256506,1532.88,319134,200640,1196.6,1057.1,184.9,1444.3,5209.3,3578.8,10361.3,6752.6,1583.7,1338.3,4555.2,3021.1,324.7,360.6,381.3,464.2,484.3,379,3444.9,2359.1,6394.6,4348.6,4460.9,3027.7,612.7,581,9.14618
245739,288832,871.218,507616,296861,356.1,859.8,369.3,713.1,2988.7,2094.5,6075,3314.6,1509.4,822.4,5877.8,3746.4,307.4,509.2,631.7,425.4,355.5,432.3,1714.8,1310.5,6193.8,3723.8,8665.9,5326.7,1911.3,1343.4,9.1464
374166,242795,1578.08,349866,227857,539.8,855.6,116.4,1124.9,4336.8,2934.6,9201.2,6019.8,1518.8,1027.1,5947.3,3766.4,548.8,415.3,443.9,586.4,625.3,562.8,3202.7,2305.8,6475.6,4147.6,4783,3483,1247.7,936.4,9.14892
426656,289743,1507.91,441141,236889,385.4,1014.9,-356.1,866.4,4490.1,2863.9,9896.9,5658.2,2220.7,1479.1,5604.1,3629,789.5,434.1,578.3,441,940.1,525.2,3002.7,1948.1,6919.3,4107.7,5375.7,3282.1,721.2,807.4,9.1521
361351,243813,1517.68,284342,179065,236.2,775.1,168.6,1150.3,4963.2,3141.9,10225.7,6187.1,2015.9,1358.8,4761.4,3522.4,569.2,608.6,326.1,447.9,210,392.7,3487.2,2340.8,6164.9,4240.2,4565.3,3178,1108.4,785.1,9.16236
295685,250676,1207.87,238996,150862,-393.5,846.6,145.3,905.2,1563.1,1162.3,3567.3,2308.1,631.4,880.6,2328.5,1914.2,425.4,493.4,-357.8,218.6,148.7,341.8,1097,985.4,2658.4,2154.8,2357.7,1842.6,746.7,485.6,9.16434
283775,248724,1168.32,260639,153698,352.9,562,332.2,1068.7,1748.7,1487.1,3513.3,2553.3,807.7,789,3187.3,2334.9,237.7,428.1,463.1,649.7,390.3,502.7,1173.8,947.3,3205.8,2230,3261.4,2098.2,652.6,621.4,9.17155
376838,266346,1448.81,331052,190813,217.4,1023.9,-86.2,1024.9,3433.5,2397.5,7441.6,4878.3,1875,1051.9,5353.2,3426.7,104.6,494.1,484.8,477.2,303.5,587.2,2399.5,1644.1,5263.3,3627.4,3690.3,2624.5,594.5,642.4,9.18167
363541,261461,1423.82,295769,183512,1102.3,1378.9,454.7,1153,12645.8,8104,24995.2,16263,5340.6,3608.3,10758.9,7928.3,532.3,619.4,558.4,427.4,718,612.1,8612.5,5741.8,14032.4,9553.1,6882,5005,1200.8,1109,9.18427
353677,267907,1351.85,409416,254230,-99.4,966.8,290.8,1126.3,2847.7,1850.1,6205,4021.1,1425,928.3,4588.1,3103.7,666.5,565.6,1221.9,961.1,513,396.1,2991,2056.4,6557,4335.6,4380.6,3236.1,1004.2,899.4,9.18563
211638,226590,956.45,335303,209941,99.5,1096,567.8,1195.6,2046.9,1351.7,3609.3,2091.5,1046.1,519.9,3347.4,2165.2,-51.3,197.7,179.2,274.7,-155.2,296.9,1192.8,1007.9,3042,2031.6,3404.9,1886.3,754.4,606.2,9.18617
382676,253994,1542.8,335051,214157,685.3,949.3,555.8,851.4,2417.8,1927.9,5422.2,3352.2,971.5,812.4,4611.5,3057.9,741.2,514.6,400.2,525.8,347.8,547.8,2076.1,1403.7,5591.8,3513.4,5145.5,3529.1,751,713,9.18685
254621,258074,1010.3,257689,169035,-46.8,1277.3,-312.6,942.9,582.9,521.7,1138.6,708.3,417.1,353,2424.3,1371.3,352.1,424.8,272,356.1,69.3,281.9,877.5,706.4,2528,1609.4,2972,1746,269.3,446.2,9.19241
345323,277784,1272.97,277556,176590,457.9,1152.7,112,860.9,1814,1356.9,4308.3,2963.5,1010.1,764,6771.6,5614.3,1141.3,661.2,1060.3,746.3,637.1,617.6,1737.7,1267.9,5201.6,4092.3,5005.8,4473.7,1587.2,1099.7,9.19263
260970,236168,1131.53,212194,137134,270,926,-278.3,727,801.6,755.1,1808.6,1498.1,571.2,643.2,2583.1,1766.3,186.8,289.4,369.6,469.9,439.3,483,954.6,718.8,2459.4,1742.7,2265.2,1451.7,532.9,476.4,9.19447
313324,264210,1214.36,353037,222192,347.6,929.1,-244.6,1156.3,3081.3,2130.8,6698.8,4000.6,1348.7,938.3,4693.2,3285.1,501.7,672.6,810.3,560.2,194.3,347,2743.4,1983.1,6364.1,4284.6,4621.4,2923.7,583.2,589,9.19621
325468,244266,1364.42,240593,166247,784,923.8,28.8,903,3671.1,2632.7,8091,5232.2,1971.1,1344.5,4197.4,3207.8,274.2,370.3,388.6,638.6,340,362.8,2243.5,2121.5,5227.9,3964.3,3880.5,2944.9,1012.3,924.9,9.19755
251956,275733,935.712,425736,282909,435.5,1124.2,-48.9,1586.7,2747.5,1863.4,6208.8,3858.8,1206.2,916.3,4574.9,3254.2,610.9,508.3,533.1,533.4,731.8,622.3,2248,1835.3,5371,3425,4072.9,2577,666.4,692,9.19987
283621,297587,975.949,474306,276025,749.3,1015.6,558.4,1116.9,4581.8,2622.6,9101.7,5219.8,2170.8,1539.1,9106.3,6366.4,1082.3,839.3,1127.9,762.4,518.8,530.8,3065.2,1985.8,8227.1,4803.6,8951.5,5427,1958.2,1336.4,9.20098
348584,245196,1455.8,291051,176542,458.3,1022.1,324.7,1434.8,927.9,661.5,1795.6,1056.7,175.5,439.2,1990.7,1524.4,593.8,422.2,431.2,614.2,377.5,531.8,703.3,939,2494.5,1995.1,2478,1952.3,750.6,562.2,9.20386
290660,264411,1125.67,284943,189490,690.8,1214.4,-93.8,672.9,2711,2244.2,7166.8,4563.3,1379,906,4805.1,3631.3,574.6,598.2,998.7,588.5,850.5,536.6,2654.4,2070.1,5827.4,4182.8,4563.7,3164.7,1059.5,800.7,9.20416
320282,253591,1293.33,233492,152993,200.9,918.9,-28.1,922.4,2185.6,1567.9,3777.9,2762.2,786.2,687.1,3423.6,2253,835.5,426.1,425.8,489,276.6,517.2,1848.7,1364.1,4068.3,2899.7,3039.7,2322.1,586.7,607.4,9.20544
281028,235728,1220.82,246715,147542,170.1,733.5,240,1211.8,1996.1,1430.2,4298.7,2713.6,806.5,634.3,3013,2324.7,344.5,386,397.6,631.1,661.6,356,1001.1,1090.7,3217,2743.9,3418.7,2107.9,822.3,631.5,9.21258
413855,283698,1493.81,425292,272065,580,894.7,-442,869,2265.7,1288.4,4909.2,3118.5,1375.2,893.8,7050.1,5297.1,619.3,919.1,421.6,725.3,635,715.6,1933,1307.2,5592.9,4133.9,5640.4,3505.1,1123.6,997,9.21766
202603,217296,954.793,217205,146266,309.5,1579.1,256.9,884.3,2928,2285.1,6574.6,4204.4,1023.8,699.8,4657.7,3465,302.1,393.7,102.4,305.6,437.6,502.3,2117.6,1615.2,4651.8,3043.8,3347.3,2506.7,739.6,633.6,9.21772
297362,215989,1409.82,228844,156441,352.7,1151.1,141.1,766.3,2088.2,1429.9,4655.7,3107.1,908.4,782.8,2559.4,2066.4,-26.8,264.6,167.6,311.9,160.5,416.7,1040.2,924.8,3022.4,2448.2,3055.8,2458,596.4,521.1,9.21928
196221,266966,752.661,241949,160913,488.2,1055.4,-89.4,878.9,3331.6,2227.7,6336,4285.3,1199.1,906.1,4695.3,2951.9,395.1,483,441.4,576.6,585.5,469.3,1725.2,1377.8,4554.8,3176,3893.9,2682.7,1064.4,733.1,9.229
411086,284123,1481.6,378218,228496,358.5,1006.9,-230,1074,1562.2,1008.8,2412.1,1600.6,702.2,516.9,2947.8,2028.6,38.5,414.2,285.2,426.6,47.3,334.6,1098.9,974.9,4035,2729.5,3993.5,2940.1,764.4,736.7,9.23531
251775,221259,1165.24,193767,122698,-48.6,812.3,71,751.2,1329.3,902.8,2574,1711.4,648.9,730.5,3441.6,2017.9,273,321.4,531.3,346.3,725.3,577.9,851.5,915.4,3123.2,2110.6,3093.4,2268,703.5,686.5,9.23887
394071,260660,1548.13,323262,188209,433.9,795.6,489.8,1028.8,3683.4,2497.2,7787.9,4876.3,1946,1195.7,4895.7,3463.9,416.2,559.3,663.8,520.2,859.1,436.8,2591.8,1700.1,6195,4002.8,4676.5,2868.2,1175.4,735.1,9.23947
418545,289798,1478.96,379650,245006,923,1347.5,170.2,1015.9,6712.9,4131,13352.6,8096,2496.5,1654,6402.8,4512.8,261.6,500.2,993.1,763.3,1247.6,721.9,3944.4,2793.9,8004.5,5104.1,5943,4055.5,1364,741.1,9.24405
458640,298570,1573,383705,239925,1201.9,1343.9,518.3,1168.9,11502,6709.5,22337.1,12814.3,5047,3179.9,8534.7,5482.7,606.1,598.1,495.8,517.2,490.5,531.2,7740,4828.1,12255.8,7611.4,6566.3,4128.5,1330,922.4,9.24545
129650,212486,624.817,315311,203441,573.3,986.8,-145.5,948,1025.5,1035.9,2343.8,1726.6,527.5,643.9,3334.8,2270.4,362.5,404.2,282.1,478.2,690.1,452.5,776.8,775.6,2047.2,1636.1,2390.7,1617.6,993,555.5,9.24633
143018,237074,617.749,234420,149352,81.8,938.1,204.8,935.9,3462.8,2107.6,6925.7,4037.3,1567.9,994.5,3310.6,2255,498.4,403.5,396.7,339.7,238.4,449.7,1837.9,1386.9,4350,2732.4,2774.2,2138.9,407.4,565.7,9.24887
328102,247805,1355.84,236524,147864,13.3,962.9,537.7,1017,3396.3,2352,6293.2,4479,1521.1,832.3,3616.9,2480.3,865.3,723.4,250.4,475.4,167,340.1,2056.5,1589.8,4399.9,3041.1,3374,2389,651.8,589,9.24921
233548,215478,1109.9,184761,138197,233,1128,-211.7,1099.6,546.4,543.7,1792.3,1283.5,328.6,543.9,2613.9,1893.2,173.2,357.7,339.7,330.7,70.3,304.9,315.8,727.9,2503.5,1895.6,4574.9,3638.3,1434.9,1182.2,9.25409
324446,262392,1266.17,375253,269742,525.4,952.7,16,844.9,1169,996.9,2616.8,1931.5,1158.6,692,3975.1,2638.3,652.8,453.2,383.3,458.3,439.1,441.6,934.7,723.9,3697.1,2436.3,3344.3,2689.7,926.7,763.7,9.26812
392086,250130,1605.16,267111,177400,-109.9,1289.1,296.9,1044.3,2367.3,1682.8,5360.8,3496.6,737.2,810.3,4436.2,2677.1,910.7,600.6,490.3,416.2,486.3,411,972.4,1207.1,3729.6,2868.6,3858.9,2531.7,877.7,629,9.27044
287294,236531,1243.78,237186,144450,642.3,798.4,87.2,704.9,1123.5,972.2,2954.3,1891.3,618,562,2765.6,1887.3,591.6,470.2,-19.8,324.5,348,520.6,1038.4,1030.1,3359.9,2350.8,3107.2,2044.7,508,504.7,9.27888
165046,222647,759.103,171327,129297,602.4,1062.9,342.4,1058.4,1044.6,895.9,1932.4,1610.2,342.2,375.1,3822.1,2981,29.5,258.1,505.3,529,536.6,381.2,462.7,476.1,2653.3,2123.7,5707.7,3906.1,1347.2,1311.4,9.2806
269033,250072,1101.68,312029,194454,371.6,1149.5,59.5,747.8,1734.1,1238.2,3114.7,2201.6,464,506.3,4536,2900.7,766,794,669.6,511.1,451.1,548,1616.1,1354.7,4996,3215.9,4619.2,2963.9,771.8,823.5,9.28094
214775,260107,845.541,396939,242911,1462.8,1426.8,216.9,906.8,7549.8,4247.7,15342.5,8780.9,3185.9,1784.5,8162.8,5133.7,921.8,468.8,634.7,511.9,691.8,436.1,5028.1,2927.9,8983.1,5191.4,5835,3576,1113.5,869.8,9.28454
243735,218762,1140.91,203348,134321,447.8,1062.7,-8,1087.1,934.5,601.7,1676.2,1194.2,344,458.4,1744.7,1787.5,263.2,289.1,709.7,403.1,151.3,375.5,952.7,941.1,2570.8,1808.8,2499.4,1954.6,744.3,542.7,9.28738
327467,279426,1200.06,326935,223241,45.5,910.7,218.5,1101,1717.7,1208.4,4086.2,2582.5,1100.7,701.8,4145.6,3217.1,718.3,703.1,802.1,709.3,545,515.6,1219,979.2,4537.4,3133.9,4239.4,2649.1,790.6,813,9.29072
213135,292680,745.714,384799,233466,487.5,1147.1,352.9,940.3,2857,1765.1,5844.1,3380.4,1507.3,987.8,8845.7,5169,655.1,449.7,643.9,569.6,523.1,494.3,1464.1,1127.2,7553.3,4267.8,15713.3,9002.7,3159.1,2097.6,9.2932
414537,305996,1387.24,488960,271518,730,1150.6,-59.7,1577.2,4650.6,2786.3,9804.8,5604.1,1852.4,1240.6,6309,3642.2,883.9,685.4,635.7,586.6,790.2,581.8,2789.5,1697.4,6447.9,3906.8,5141.7,3178.6,897.7,749.6,9.30235
256823,292590,898.842,335472,226817,326.2,935.4,183.6,838.9,2286.6,1683.7,5322.5,3453.3,1530.6,1114.1,4932.8,3583.9,779.6,595,432.9,640.6,497.5,549.3,1589.7,1209.8,4928.8,3584,5900.9,4082.7,1501.9,1005.1,9.30483
326959,237283,1411.02,286336,190064,459,1278.9,-99,970,1817.2,1528.8,4280.6,2752.6,1388.2,900.9,3702.3,3324.6,863,710.2,515.7,546.6,443.8,686.6,1456.9,1230.9,4035,3273.5,3941.5,2700.1,985.9,728.7,9.30531
314891,247192,1304.45,316283,194974,825.9,1176.7,128,804.9,6470,4084.9,13144.8,8115.5,2734.1,1484,6151.6,3998.3,522.3,349.2,522.8,554.3,338.1,441.6,4701.2,2939.9,7990.6,5260.3,4459.3,2921.7,860.7,691.7,9.32507
254545,249840,1043.28,215383,127918,160.5,1110,241.7,1079,1146.6,739.1,1651.1,1170.1,316.7,331.2,2718.1,2342.3,361.8,489.4,359.6,413.9,461.3,475,922.1,878.8,3027.9,2230.7,3245.7,2219.7,568.4,652.4,9.32697
294583,236682,1274.52,223987,134903,340,1180,214.4,748,2287.3,1735.8,4406.1,2753.4,688.7,690.6,3559.7,2741.5,424.8,359.5,318.1,378.7,283.4,379.1,1683.4,1254.7,4058,2871.8,3465.8,2081.5,419,391.7,9.32738
212825,278304,783.073,361167,203765,1135.1,1139.8,40.8,1097.1,1121.7,1006.5,3114,1818.6,974.4,694.4,7976.3,4314.4,595.4,573.2,558.2,585.4,655,528.3,805.3,742.5,5824.3,3339.8,12317.9,6878.7,3245.8,1807.4,9.33122
161316,257493,641.531,261872,177781,147.5,1084.2,407.1,978.7,525.5,711.4,1348.8,1050.8,160.7,484.3,2982.9,2246.2,672.9,556.3,571.1,565.4,404.8,350.3,752.5,763.3,3014,2241,4197.4,2601,1122.9,748,9.333
333045,262179,1300.79,305503,197073,963.3,1351.6,218.4,1084.9,5859.8,3966.6,11898.7,7243.8,2493.3,1667.1,8906.8,6198.4,1271.8,871.3,1049.4,794.4,687.3,754.8,5095.7,3337.8,9927.6,6347.6,6987.5,4723,1626.7,1224.4,9.33308
315022,237256,1359.68,255440,142566,344.1,1133.5,370.5,1475.8,2319.6,1702.2,4784.2,3257.6,1131.5,858.3,4653.5,3444.7,617,530,564.1,639.1,562.1,644,2053.1,1738.7,4988,3303.9,4454.2,3059.9,1102.8,951.5,9.3366
337419,253243,1364.38,374140,233871,684.8,1154.8,263.4,1386.8,2991.3,2127.7,6498,4156.9,1380.9,832.5,5981.8,3845.7,1121.8,532.8,704.7,671.9,702.8,476.1,2886.1,2143.9,6737.1,4399.4,5237.5,3280,1372,933.8,9.33672
342229,278698,1257.44,308694,178961,319.3,862.7,318,1143.1,3166.5,2217.7,6617.2,4274.2,1712,1162.4,5320.7,3787.5,655.2,617.1,669.2,851.1,521.8,511.5,2964.7,1885.1,6692.8,4056.8,4592.4,2746.6,1176.3,822.7,9.33712
248222,241262,1053.56,210947,120633,599.2,975.4,-252.9,654.9,1005.1,851.7,1532.5,1333.3,350.1,346.1,2492.8,1879.9,923.6,707,560.4,584.6,762,557.3,841.2,761.8,2628.3,1960,3312.9,2154.7,419.4,549.1,9.33958
120655,255835,482.937,423041,237992,1196,1094.9,-61,914,1741.7,1304.8,4472.6,2336.6,1168.7,820.9,10953.3,6076.6,603.5,622.2,461.7,538.6,881.3,486.6,1381.9,798.9,9030.5,4937.5,18975.5,10212.1,4667.4,2744.7,9.34026
288447,236027,1251.44,221606,140082,330.9,972.3,-88,607.2,878.3,1038.8,2546.5,1831.4,648.9,650.5,1916.1,1505.9,666,513.4,196.3,330.3,444.3,537.9,845,675.4,2555.2,1902.6,2412.4,1668,248.5,326.5,9.34036
179225,243732,752.997,279219,190290,-229.6,690,-61.8,1012.7,1272.7,1047.1,3144.3,1985.3,619.2,525,2619.3,1790.9,536.2,596.1,390.6,425.7,186.8,270.7,938.3,883.3,2678.8,1758,2672.9,1770.2,652.6,757.4,9.3409
173720,229254,775.966,231498,159289,608.3,1258.8,311,1420,4100,2819.9,8395.3,5174.6,1569.5,1131.9,4341.3,2902.4,378.5,460.2,314.1,430.2,136.1,292.5,2526.3,1687.6,5331.2,3676.1,3955.7,2769.6,528,691.5,9.34702
359300,238803,1540.71,304568,188279,-159.4,801.6,-189.7,1389.4,1378.7,954.5,3796.2,2354.6,642,578.5,2722.3,1957.2,445.8,636.8,321.8,327.3,141.3,307.8,1341.7,1051.9,3593.6,2455.3,3592.4,2375.6,871,701.5,9.34712
401802,268277,1533.68,380517,238144,898.8,1314.9,133.2,1113,2941.3,2088,6260.7,4135,1367.1,1024.3,4700.4,3072.3,979.8,699.4,817.4,875.4,445,404.1,2223.5,1637.8,5787.4,3801.1,4659,3125,1351.3,1045,9.35086
