"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","mCherry-A"
432605,291075,1521.91,355767,225370,2123.38
399501,319010,1282.38,468842,279550,950.479
504818,334520,1545.3,488641,263378,2080.64
529613,340967,1590.58,495545,328510,3591.99
322994,190900,1732.59,183007,117294,248.657
308020,316994,995.014,432879,280639,1773.29
441614,335380,1348.37,254749,165677,1248.78
318658,353464,923.163,471381,274288,1045.53
238216,239561,1018.25,269157,176095,873.78
443847,269116,1688.88,340082,204924,1749.48
331253,273914,1238.37,240490,158637,240.6
235949,264136,914.751,306197,202449,665.329
276201,269399,1049.88,245599,164891,1462.44
382375,303376,1290.68,495321,280716,3122.61
185242,228212,831.201,295384,189442,926.978
256989,219644,1198.13,200951,147426,1794.67
195614,191051,1048.47,355575,219986,1071.69
446576,336914,1357.31,422360,255238,9171.74
272044,247591,1125.16,196988,122774,843.632
360982,306332,1206.7,363429,226310,877.114
305371,231695,1349.66,251158,162643,1830.99
403939,267444,1546.64,361041,201477,730.307
261389,257175,1040.81,328668,205000,1362.36
334106,239742,1427.09,402059,226980,778.983
184624,229507,823.752,201522,140415,1574.75
335449,255375,1345.11,275284,180633,1963.23
390249,290949,1373.51,405299,249971,613.682
397861,239083,1704.07,364842,239199,1618.74
196357,216347,929.397,193564,127670,383.469
225114,263800,873.83,277536,201536,518.197
293673,247225,1216.39,365244,162959,2606.28
278579,255510,1116.48,238998,157056,1762.28
315209,287746,1121.74,342096,220405,1470.58
393376,285633,1410.26,448826,278367,833.201
319499,272764,1199.47,358096,215804,1376.43
300968,240374,1282.16,278398,176960,650.453
199934,244120,838.682,316801,218993,393.846
221411,208039,1089.85,215814,155235,307.013
219624,253896,885.804,359107,218876,1480.62
340772,209606,1664.84,477632,226797,551.661
225866,223795,1033.49,263752,176314,1930.24
378815,311536,1245.14,263961,159450,1677.79
292434,233756,1281.07,319919,196701,2021.77
222596,206050,1106.24,314674,148001,1685.34
221187,238087,951.34,193671,135368,984.884
359978,204773,1800.17,509460,350033,1004.63
312113,286174,1116.84,229924,162948,1235.61
410765,247731,1697.92,596682,393455,1053.28
334893,229427,1494.74,239863,166439,1116.86
295570,236467,1279.95,199564,126390,906.34
261038,224430,1191.06,244161,144581,957.486
346294,282176,1256.72,316184,189700,1006.44
524974,355780,1510.99,484320,265408,1464.4
179907,270339,681.464,286379,172056,1408.36
377895,275488,1404.69,257520,166896,1758.54
225908,257198,899.44,289878,186679,1684.66
181737,190784,975.48,206103,147533,190.158
362475,238160,1558.5,301820,170828,1337.57
421115,263712,1635.2,312067,204781,2714.09
329060,261587,1288.14,333252,231963,1541.66
240332,228154,1078.66,421030,246434,620.178
434746,274037,1624.55,329872,210364,616.981
296661,232538,1306.38,210535,142191,399.671
416400,249979,1705.74,433489,257186,2232.69
319933,234805,1395.28,262571,171123,1443.51
180201,228941,806.01,253962,180062,456.962
267355,226260,1210,275485,165861,1265.58
363469,258102,1442.07,366138,237682,2922.13
230991,212114,1115.14,209224,146931,263.229
351321,295672,1216.73,342121,212520,4297.53
208446,239241,892.193,245584,149695,778.336
172374,226986,777.634,213156,148749,169.089
342863,314984,1114.66,296215,186177,1410.25
277316,255567,1111.17,385100,217987,866.266
210199,260336,826.788,307399,182866,1236.24
377108,251705,1534.17,295028,185500,938.118
252240,260485,991.603,377237,234483,1009.17
323566,288908,1146.86,322289,193724,2122.76
247336,255844,989.959,203226,144312,394.242
228638,199720,1172.31,225308,142630,1478.5
305451,260986,1198.47,238124,150234,639.739
194136,220559,901.349,280908,180822,1203.19
213698,213995,1022.59,326539,184883,717.729
398454,274476,1486.55,232220,147653,2576.19
324404,222742,1491.4,346218,224896,1561.77
417905,284599,1503.68,413718,221955,2308.53
241145,224813,1098.41,213168,129765,700.678
321011,220296,1492.15,299823,167801,1324.3
306250,261382,1199.8,423652,260468,613.123
205281,194266,1082.07,187250,136266,1231.23
207014,184397,1149.63,196709,131945,-80.2523
482886,296273,1668.99,307878,197729,496.965
198704,208745,974.748,215795,150048,632.045
343741,209337,1681.46,574162,279802,2718.1
344400,231401,1524.05,197200,131766,866.136
432048,303243,1458.97,589330,295858,1661.28
581558,339553,1753.83,378124,222758,1422.34
490986,283469,1773.66,260534,144857,2382.78
240420,206103,1194.54,240504,153678,189.592
537399,336882,1633.51,544848,364825,812.175
233362,167444,1427.15,191932,134546,-203.028
444723,313470,1452.79,251934,173375,1087.48
225550,205626,1123.23,319646,216942,467.827
247036,187037,1352.52,193002,133333,286.585
336888,257407,1340.22,196890,138507,603.135
461020,322919,1461.96,472470,351498,643.268
339086,299887,1157.88,200765,129912,679.681
285913,265993,1100.69,171556,104765,1151.25
335046,265962,1289.99,186616,120449,637.815
529766,338008,1604.97,362986,213550,3690.64
461728,324630,1456.48,378312,230460,2266.97
276108,230112,1228.72,198195,127510,346.52
285067,225886,1292.32,167289,123628,277.627
190465,244579,797.444,250229,180964,105.963
275466,234435,1203.24,168477,111626,799.52
289821,251250,1181.21,212203,137175,923.493
264974,196721,1379.29,276098,184804,758.384
236912,264122,918.51,297234,195530,746.066
312872,263826,1214.37,244014,174313,397.33
289185,288702,1025.73,490372,301976,2470.24
236617,236950,1022.58,194580,131248,1708.32
455599,318656,1464.06,438521,216394,2188.57
455095,306425,1520.82,413407,240788,1164.27
409988,289093,1452.25,400538,239955,1985.52
254194,213700,1218.06,173467,126972,279.281
439861,277520,1623.01,289373,176440,1752.03
237852,235207,1035.54,253155,158192,1203.46
540321,330728,1672.94,428139,149186,794.315
251272,262809,979.049,219773,142756,1598.31
312062,248085,1288.1,218928,148051,1634.2
397235,262804,1547.83,258358,158204,692.764
319648,258452,1266.48,338513,223120,932.922
326095,253129,1319.18,189255,128560,1476.33
443312,324912,1397.18,271350,160902,1763.46
218344,239466,933.684,229515,155554,944.075
249442,224103,1139.82,303104,194288,515.343
324793,302377,1099.91,342710,206822,1161.67
357669,272911,1342.06,307622,198798,1038.65
393404,259715,1551.12,225457,149107,3856.04
356402,272937,1337.14,277862,176481,525.749
259103,202314,1311.44,177475,118653,448.103
225727,234300,986.547,257896,190864,2295.41
383279,232199,1690.32,298570,177643,1317.56
210845,149221,1446.93,222759,182568,-114.722
271632,260813,1066.5,263903,162877,1929.62
482852,314026,1574.53,335347,205950,1061
378009,308066,1256.49,447817,288018,2473.36
183666,208813,900.703,333528,173185,1232.67
276602,261484,1083.22,325697,194052,1347.33
348782,254577,1402.93,384657,236104,1734.4
232111,207777,1143.93,185009,136098,981.244
452744,297978,1555.86,414552,261405,1652.13
253311,235893,1099.63,301858,201058,1543.91
368757,251443,1501.77,382383,232482,520.559
256544,248422,1057.5,289313,200020,4383.4
305952,280395,1117.35,275286,168007,1516.13
411796,290360,1452.26,385280,257540,1233.09
309303,236943,1336.76,227778,144493,455.551
338387,270629,1280.4,199060,131219,784.17
381961,271728,1439.41,402040,305392,1080.46
190596,235340,829.322,296545,166440,1217.31
274875,222305,1266.16,296155,207544,427.792
283814,222320,1307.28,241975,146670,2079.46
333528,271576,1257.59,347890,224882,1154.15
230408,265181,889.737,249275,163667,1101.67
496536,293324,1733.44,366868,210308,683.753
352336,272256,1325.19,214953,123952,1755.8
348243,251008,1420.72,290722,182382,385.513
468740,302441,1587.06,287699,173870,1290.87
358107,298019,1230.48,555391,347907,2127.6
250050,193198,1325.37,234593,155008,727.963
184172,214159,880.644,283663,170971,899.677
354275,313797,1156.11,299057,198125,871.035
310090,245882,1291.41,204047,133094,889.134
258803,253230,1046.56,276580,180364,1531.53
440428,274042,1645.74,339568,209442,856.236
277324,221877,1279.93,275045,160585,1845.26
385868,250804,1575.47,312587,191452,1341.43
265796,254025,1071.45,223935,141560,1319.04
204225,269130,777.052,213844,139141,330.734
246208,210414,1198.23,282762,191636,90.1088
449488,298472,1542.1,248690,149788,2638.84
541444,370679,1495.76,468230,275342,2692.99
241222,238690,1034.87,193819,135033,304.664
238635,220028,1110.62,320428,212309,1495.51
358341,254998,1439.03,254714,168327,387.449
197404,217637,928.819,270645,147197,1040.45
406311,242894,1712.98,240605,151471,1235.14
298108,301366,1012.95,317483,198421,1307.96
206059,203471,1037.06,200018,129291,286.751
346116,286680,1236.33,212898,152437,1009.67
272145,218488,1275.47,226549,150094,2136.04
329244,323680,1041.6,501475,306373,2606.99
469441,282125,1703.91,476933,290267,1339.9
301234,236980,1301.66,318318,211108,826.829
274578,218724,1285.51,303151,191808,873.176
280058,268057,1069.84,281456,190484,2961.76
514793,341301,1544.54,509518,321579,1188.55
221730,254644,891.655,223822,141444,1043.21
291921,260764,1146.37,294665,197768,401.661
320715,233209,1408.23,239140,161464,510.332
265996,241752,1126.73,265810,163526,1207.49
398073,259714,1569.53,299690,194810,1388.53
421580,245183,1760.77,430029,253000,512.906
370030,271529,1395.47,326793,162230,1087.82
408805,328519,1274.28,360234,210790,1107.71
355977,238099,1530.98,370789,231619,1252.16
177067,251106,722.076,295295,198701,1003.06
276882,245052,1157.03,302209,181693,1280.84
210910,218076,990.367,164509,113800,732.854
316808,287239,1129.44,287740,188243,7431.81
305195,318509,981.208,309988,199624,1040.68
243794,212384,1175.44,301907,198793,597.401
315164,215162,1499.94,211756,126374,817.519
176605,212637,850.498,241977,166033,544.602
495927,301655,1683.51,528611,356624,1530.2
476964,293645,1663.3,414267,255337,1238.78
208438,198145,1077.2,190088,121816,1030.1
401315,294065,1397.47,344225,219428,2569.24
370383,265232,1429.96,303406,181194,297.665
326736,248825,1344.63,199505,151156,648.284
374464,256732,1493.61,203204,135164,568.316
271755,234500,1186.7,291112,177784,5332.54
443683,278304,1632.55,273340,171374,1057.34
420292,298298,1442.79,591642,346410,2289.5
409002,289697,1445.71,367073,219478,3439.6
274131,205551,1365.69,209374,148990,560.326
188315,229227,841.249,230992,147987,1316.76
242360,280617,884.396,269006,169505,648.808
335669,282172,1218.16,455908,295869,1770.27
258715,248678,1065.36,356548,227160,2220.91
348190,255245,1396.9,264497,164280,1328.7
425133,263190,1654.11,331824,210932,2829.96
260743,235508,1133.74,241775,152164,1068.44
261074,265221,1008,301818,184251,1662.41
207906,207201,1027.49,157798,108428,2151.83
275600,237693,1187.33,317404,188731,1945.55
197972,277560,730.398,243688,160614,1321
289239,242145,1223.16,256426,162982,1612.21
496128,295655,1718.37,566666,284678,1357.55
264836,230729,1175.38,254666,164737,968.369
212231,234158,928.134,286919,171728,419.9
444941,303796,1499.77,301314,204000,1801.78
210263,200879,1071.87,384415,211131,-237.39
506042,349805,1481.38,507818,307136,1306.71
268019,204501,1342.08,244513,163333,1232.07
263763,218824,1234.29,176972,121201,419.295
397404,294565,1381.52,306668,174273,941.118
249330,224455,1137.52,242300,164560,859.293
384439,265085,1485.08,320415,192825,3396.14
346416,199596,1777.27,201081,127292,488.512
308737,260793,1212.26,176844,122784,1274.24
410944,270162,1557.62,394803,246429,4422.88
385383,277273,1423.27,374627,233678,988.708
274467,176270,1594.5,289044,182874,3980.01
462267,311278,1520.73,292153,171996,168.503
399322,285827,1430.62,312565,199309,851.245
284035,241007,1206.85,254773,173845,1000.57
216176,211281,1047.73,181904,129750,845.306
229977,239839,981.92,266915,164918,1162.02
267238,233922,1169.85,189961,129497,710.731
382598,286116,1369.33,346942,217730,2529.01
340474,301276,1157.24,334155,216069,851.446
351102,246414,1459.08,357352,223991,932.59
273418,228785,1223.77,295454,197046,1211.16
348930,201642,1771.99,341092,202974,993.902
273924,230169,1218.66,231723,161388,2085.72
383299,235749,1664.93,300605,177691,1349.95
160196,184832,887.51,221740,149472,462.767
352220,232548,1550.99,259870,162640,2281.15
440397,327604,1376.58,281105,177220,1010.76
382138,348169,1123.91,532774,281520,1429.7
385085,281160,1402.54,471034,275830,1718.91
405765,257738,1612.13,217224,136418,1043.58
266932,203063,1346.12,266921,183280,799.429
357697,292537,1252.09,235112,153422,4546.28
273605,175887,1592.96,197837,165830,112.902
228173,221907,1052.93,200435,138475,630.693
425257,256281,1699.17,486310,298657,1808.35
213117,188498,1157.75,213740,139653,322.681
212099,189556,1145.8,160082,127285,97.3003
455952,319429,1461.68,377822,201496,1043.28
367644,258661,1455.47,364761,210877,2203.46
252453,210496,1228.11,305504,191793,1052.16
383380,257822,1522.72,266868,157372,616.111
418784,285669,1501.19,424881,247153,207.269
364176,221793,1681.38,195019,120320,614.28
497401,348496,1461.53,327028,199588,1382.38
391421,247644,1618.54,213798,141997,761.843
307255,251138,1252.82,301500,205561,622.217
435990,287612,1552.3,257025,152106,743.359
425397,276756,1574,222529,131325,600.134
401359,295870,1389.12,259123,169119,686.644
413718,271486,1560.51,359834,231565,1604.47
323839,263728,1257.43,272105,172661,399.129
529892,348471,1557.14,354146,206465,1513.44
259871,239616,1110.56,224086,137613,1596.54
227856,200111,1166.02,187867,138312,869.199
259271,200382,1324.97,353172,221829,1044.3
250326,190105,1348.39,180058,111829,948.145
253184,210444,1231.99,208750,136392,538.824
298629,226275,1351.45,223744,149518,934.181
215201,217131,1014.91,401470,212360,1113.25
270769,199176,1392.13,163282,113806,1382.9
282114,275142,1049.97,243187,158844,593.103
247164,217979,1161.12,242067,167962,683.852
280552,205489,1398.06,298386,181492,195.684
424288,253212,1715.87,277661,153281,821.306
297796,248022,1229.53,370736,192208,571.244
234775,206946,1161.71,282601,180259,1218.05
391633,254370,1576.58,298149,192108,811.272
240796,226862,1086.92,244877,175958,471.972
326553,235562,1419.55,261680,180992,677.996
370760,297684,1275.39,274886,176165,1216.5
224678,256383,897.392,343431,221555,811.185
286361,227796,1287.28,183594,124682,331.215
331170,241077,1406.71,484137,297472,1102.42
526838,332669,1621.7,538652,280905,9223.22
301130,238352,1293.7,233761,157031,691.489
235404,198042,1217.2,244448,157704,433.981
522152,333047,1605.46,384255,209249,1543.89
270345,286392,966.62,287153,181346,1108.28
238643,224017,1090.86,317692,183060,1257.9
248194,292228,869.71,329262,220212,1918.8
308722,246993,1279.93,189922,123632,1697.04
320086,260512,1258.21,448006,289734,1809.71
326569,253703,1318.14,184776,124006,1073.69
229947,209811,1122.29,179348,130227,603.286
306079,226416,1384.29,328374,210842,345.943
267861,244337,1122.59,330935,202716,1568.33
312270,221709,1442.3,198776,128443,574.657
399366,309004,1323.46,352456,224000,2542.14
340930,238345,1464.74,229981,157376,612.777
394595,284648,1419.56,331278,198766,597.961
166044,234783,724.218,269177,180000,819.355
289077,229665,1288.9,414274,276254,1104.33
409676,303139,1383.89,408667,255923,718.527
462155,278257,1700.76,457690,291161,2757.18
379273,239474,1621.8,314775,213701,524.524
299772,282382,1087.08,311613,188280,2761.83
368635,241996,1559.89,254251,170136,-15.9985
177521,264463,687.377,274573,197483,1855.58
317265,265080,1225.59,372973,267465,1222.17
363568,274226,1357.63,284093,161742,1331.31
222125,309373,735.225,250175,162305,1009.66
180547,210854,876.836,258380,169996,1207.52
238173,290239,840.323,450000,269672,694.833
542789,328770,1690.6,379444,205053,1887.17
391849,291253,1377.7,220142,142186,952.529
346394,233526,1518.96,280318,184578,3196.56
371558,304606,1249.1,289659,191692,1147.45
402124,259179,1588.78,456150,263655,3448.44
299932,240088,1279.24,246161,165417,1633.44
351416,275176,1307.7,248174,146500,278.913
208714,232081,920.901,197984,139502,1018.9
256226,221573,1184.17,197891,128121,458.415
239737,223735,1097.27,210479,122206,1162.48
312059,226490,1410.88,551247,379009,1394.52
239446,239140,1025.33,237430,151538,1146.95
254767,234406,1112.97,222496,147407,1362.16
253392,241665,1073.69,183205,121726,310.149
159790,138098,1184.86,241071,161590,465.919
246052,216320,1164.74,324419,202266,1494.2
391475,247545,1619.39,329310,216316,1638.66
450931,303477,1521.56,419741,283139,3072.57
393466,240364,1676.27,311397,188904,315.244
319815,257657,1271.04,346307,223288,1886.69
403063,301625,1368.38,521939,284297,1061.9
256760,326933,804.219,431843,259793,1121.47
351778,323199,1114.57,519120,353276,1424.82
354641,299944,1210.76,204017,135241,661.217
301963,237798,1300.34,325382,204884,1464.91
160431,203841,805.928,206844,145289,568.627
254964,298133,875.742,196611,125273,958.84
389878,249926,1597.45,335245,232450,584.491
310635,262854,1210.17,199916,133779,641.982
306373,256894,1221.25,337400,206836,1108.49
366328,213169,1759.73,307302,197687,423.083
382985,262110,1496.26,422371,258413,1532.51
205271,212007,991.495,262909,167199,1121.68
440822,266321,1694.96,447740,270722,1266.85
277740,231233,1229.96,244148,161233,1339.6
253700,153445,1693.09,183467,121817,566.083
209960,238320,902.175,328378,204401,2494.67
203087,187737,1107.73,306680,194576,1511.5
412501,295357,1430.16,219723,140205,231.348
277437,247801,1146.47,296886,185281,1645.55
262982,256235,1050.97,395998,241115,1220.36
302554,237304,1305.6,337860,208289,1161.8
391188,296652,1350.34,445559,291190,1101.89
382573,282033,1389.04,396887,268465,1053.56
266294,227934,1196.36,286721,184762,2190.95
192506,312206,631.41,293853,190482,518.317
376670,286329,1347.09,268053,172575,1100.63
239173,241062,1016,160831,101861,2750.97
243912,242827,1028.59,269191,185527,1154.27
394606,285032,1417.69,493734,192166,1167.25
288844,296952,996.039,167976,117112,516.371
388124,267069,1488.18,277543,158782,1520.19
368834,306353,1232.85,391528,263418,2719.75
410007,241792,1736.4,366725,250383,1007.59
181040,210142,882.212,171466,108224,122.282
406846,266311,1564.41,439177,266576,2008.22
234498,233343,1029.1,210945,140330,1621.94
357205,266460,1372.75,335339,213793,2225.34
176574,247560,730.376,256579,140256,1332.24
339132,240290,1445.23,316835,184000,1023.44
264816,218640,1240.31,348035,204938,611.826
398502,269789,1512.56,520786,292141,401.384
217719,214039,1041.64,176953,111812,1921.37
542474,343611,1616.65,344121,202611,693.933
331515,237544,1429.14,285066,169681,1801.57
306402,320577,978.723,531661,308161,1193.1
263575,265125,1018.03,258248,168833,450.675
207378,204769,1037.05,227308,156528,946.592
259498,211405,1256.98,363053,229965,1524.72
271935,257935,1079.61,303318,197844,503.717
193154,215604,917.392,359040,181630,178.803
482009,305129,1617.61,600551,394105,2259.53
524467,322533,1665.14,300902,195904,2004.92
320625,256286,1281.1,307430,186964,1031.89
315757,260703,1240.27,323060,209092,1138.95
254215,238106,1093.29,261351,171601,1299.47
194883,220483,905.115,189108,123783,818.196
336868,231128,1492.47,261203,148320,936.381
297110,244433,1244.68,302041,202546,2082.34
308165,244872,1288.68,257807,168671,1268.56
288467,249982,1181.67,229777,150904,582.144
236049,198591,1217.19,293310,201024,445.482
413879,253023,1675.04,461075,254706,1210.88
285109,243846,1197.3,169637,112276,509.877
332116,261628,1299.91,228773,149697,313.956
309055,238418,1327.39,319608,218336,2646.46
201220,301304,683.875,260895,176242,1034.81
166527,248414,686.464,201842,136506,1172.49
162968,227086,734.892,202514,150914,835.877
253434,255753,1014.72,294563,183464,1457.91
387154,271985,1457.6,297674,172113,482.641
203240,190837,1090.58,299138,193009,424.986
207326,184559,1150.36,233673,153324,703.216
296398,285149,1064.41,336386,213373,3137.66
370413,256769,1477.22,343396,207561,1694.05
222922,201349,1133.74,297203,186305,677.579
280490,242047,1186.67,267650,185172,653.273
177837,203564,894.599,203839,143350,721.452
368891,231065,1634.8,283601,190313,343.618
416778,278662,1531.56,213234,148954,1087.65
315040,256325,1258.59,320931,213384,653.96
436656,305929,1461.57,399276,251159,1869.18
316200,240583,1345.89,324845,210268,1391.88
374774,231455,1658.12,405993,252175,868.164
445331,337658,1350.54,603174,338785,3303.62
195360,252475,792.358,338133,231335,412.682
342372,247320,1417.55,339573,218816,815.105
293466,207754,1446.48,220842,146480,1181.23
286547,265229,1106.32,367785,226854,1537.63
193544,244473,810.68,207489,135306,944.383
272623,210000,1329.36,204809,154607,596.585
386271,261502,1512.61,351559,222896,1561.02
295792,243138,1245.77,229828,152792,2007.77
223552,238772,958.743,282807,201681,752.866
343714,288008,1222.06,388565,246592,965.568
313974,222312,1446.26,204194,123666,874.274
315616,255463,1265.15,405324,255284,1921.53
297213,254758,1194.67,205906,128730,1623.59
296369,252766,1200.67,169974,122930,1070.84
261710,234810,1141.32,206449,136554,352.439
251109,232751,1104.8,360848,242460,250.703
216887,204947,1083.67,228876,153855,1401.13
348547,240895,1481.65,327620,194600,2136.55
385207,332267,1187.16,509461,293751,5611.17
406502,292313,1424.02,299480,207363,941.877
355283,280188,1298.47,460608,278058,2771.14
489455,312571,1603.5,351980,230961,2300.54
440196,285420,1579.31,379885,225825,2140.24
370186,272348,1391.88,260378,165521,1554.1
266829,282178,968.303,308224,217082,2012.26
320392,246054,1333.4,193712,127418,474.474
360424,252603,1461.1,294492,194724,1461.18
204666,237146,883.756,243862,164305,790.344
191121,236586,827.222,348389,232412,1324.06
350684,220034,1632.04,262950,173405,3104.52
223429,231240,989.408,421301,264350,905.134
336092,267974,1284.32,313078,193084,1670.48
287901,266557,1106.02,342404,227045,1418.21
252760,264592,978.209,343614,214617,1225.89
248928,243288,1047.74,238220,151753,1489.91
412582,301657,1400.55,352219,220288,943.075
218462,237577,941.615,287115,141496,1287.47
360379,275693,1338.57,438301,276189,1437.78
299236,245975,1245.76,215586,147308,612.356
325805,248643,1341.79,184576,118587,483.456
216311,184836,1198.4,161770,115766,815.955
386017,246865,1601.21,370375,216033,1853.58
295074,225725,1338.63,276780,164857,1748.51
372940,262269,1456.13,288186,184720,114.565
193069,210054,941.224,227046,156107,976.483
309221,258529,1224.79,400337,235519,1208.61
335177,258192,1329.32,297050,178024,545.312
265345,208509,1303.15,350115,155558,901.342
335848,222665,1544.52,274422,187210,759.911
267807,217414,1261.38,252977,162400,902.074
313734,267886,1199.28,257157,159284,541.371
351060,223448,1608.87,269116,164786,470.891
497193,313367,1624.73,397048,215964,1312.61
248862,234482,1086.81,257240,166890,1035.32
434217,288899,1539.09,282150,183079,515.955
450138,267958,1720.23,462858,270043,430.408
289033,258074,1146.85,302051,186524,606.349
361315,348560,1061.49,255968,163315,920.577
475442,315519,1543.05,474394,289474,1838.9
243885,227448,1098.04,240132,148708,550.28
442498,291370,1555.14,355000,217366,1442.01
410372,295542,1421.89,252201,166170,419.383
299187,221931,1380.48,251190,162900,1351.14
376220,254178,1515.68,206104,140713,1973.62
353885,281822,1285.87,218219,149828,741.612
342244,268077,1307.33,228028,162421,695.55
551266,336409,1678.01,318885,196335,500.193
420181,292249,1472.26,217150,127184,1298.64
267589,239297,1145.07,188362,107496,867.73
296078,254808,1189.85,307514,188027,2315.57
336620,258566,1333.15,297328,179051,671.597
211297,227108,952.725,290899,187806,282.395
351002,306698,1171.93,276614,163030,825.659
261160,260785,1025.47,248930,160630,1326.77
316553,237648,1364.04,278077,186641,475.131
294451,212641,1417.97,234183,147943,370.962
227943,209714,1113.02,227534,140983,1379.95
270554,236193,1172.97,281925,184750,1274.09
404731,265673,1559.98,471638,297537,102.96
333193,281485,1212.13,407544,266042,722.4
306679,246338,1274.84,249086,161468,652.655
255300,184420,1417.59,376042,218104,646.25
337080,259052,1332.46,280830,175814,1264.88
299370,247281,1239.71,337894,176960,1221.07
210312,273637,787.039,404385,241557,789.763
405949,317233,1310.37,507925,300785,1249.6
342005,262245,1335.47,226961,154705,1998.92
392908,314679,1278.59,381586,232628,540.316
280849,269265,1068.06,297970,185105,967.064
249828,203325,1258.23,280813,173369,248.989
195839,251767,796.547,259019,190932,1964.27
213169,222227,982.27,273076,174323,193.009
247989,258720,981.558,228230,154609,641.214
353396,281580,1285.18,443346,247790,382.94
286657,208838,1405.61,246641,156956,902.493
480702,277181,1775.91,533739,293129,1394.71
245330,226790,1107.74,302509,197748,1007.54
443866,256102,1774.8,440401,263418,154.251
397241,287153,1416.58,392482,234559,595.161
386913,328470,1206.21,593941,343445,5089.35
369702,210655,1797.19,345184,198671,1525.71
311373,284208,1121.91,376892,234478,1219.7
284799,226472,1287.72,181740,120400,1018.85
324870,285529,1165.09,418655,266017,2469.88
454968,323453,1440.38,350921,203470,1076.25
351578,222833,1615.64,238288,170074,301.44
355897,268210,1358.79,249934,162312,1258.69
421451,266927,1616.84,283019,184266,1248.48
251576,256326,1005.04,162039,107332,2041.39
204408,180330,1160.73,290961,205160,597.635
192948,117103,1687.32,277865,144108,790.331
380403,261542,1489.4,314558,202514,2117.61
227531,174990,1331.5,317340,222850,715.499
172748,188937,936.261,214738,145512,669.081
343794,250249,1406.78,226596,150441,1201.13
226431,197533,1173.83,387576,202761,2947.99
216741,180615,1228.86,173581,114492,488.811
349350,279260,1281.03,300905,181318,726.864
326160,219086,1524.5,187478,107588,453.054
319505,270449,1209.74,237615,161304,3742.07
212392,222121,979.15,177953,130185,268.594
232318,228717,1040.14,212363,147721,361.055
345233,279615,1264.33,364388,216620,1996.73
193946,205280,967.5,188249,129089,743.207
285439,194780,1500.64,221405,154406,1139.84
265099,215230,1261.3,196360,157212,671.48
338023,265233,1305.03,214986,149801,1105.04
258955,207909,1275.44,165218,113729,1573.76
234848,273270,880.042,312580,213874,1290.99
233701,275029,870.14,287521,188720,2236.97
357408,279462,1309.63,195948,127948,1080.04
293771,237137,1268.56,174029,112311,796.749
427065,306161,1428.39,217115,150697,48.921
443332,297464,1526.14,370121,216783,773.637
301271,304644,1012.68,404424,254545,69.4251
482238,306752,1609.85,415682,229746,1191.67
446903,283201,1615.92,395257,249860,737.5
460798,318348,1482.22,239494,163266,1331.42
539813,363887,1519.09,310328,188824,1403.2
593470,445374,1364.52,505262,314131,1610.67
249993,208176,1229.74,236892,156739,120.686
378010,318609,1214.91,548574,334043,988.288
406337,261548,1590.9,269282,166738,682.378
273413,201763,1387.66,396728,214401,1135.13
281045,199539,1442.29,191051,116182,685.633
361825,253448,1461.92,451970,271500,967.238
338903,238796,1453.3,344105,232881,375.132
301441,240642,1282.73,216214,140998,386.137
437619,279238,1604.84,385163,246186,445.565
216610,230394,962.74,386643,206217,2279.69
197868,156477,1294.91,328056,165021,198.804
433384,256488,1730.24,349060,197273,3969.02
281287,233742,1232.32,277532,179531,5721.34
315165,260273,1239.97,208358,133463,1746.5
387592,263621,1505.58,446047,265928,3968.19
190736,231657,843.119,312891,198352,845.083
374590,293545,1306.72,378248,212064,300.602
295692,239912,1262.08,245842,175971,1288.22
225996,218815,1057.64,208070,149794,395.14
338376,295664,1171.93,413613,240380,2447.94
224641,217150,1059.35,322320,195419,2767.63
416511,273468,1559.64,465253,277471,2808.28
258082,235150,1123.89,220102,150532,989.253
235962,203370,1188.12,244517,174286,293.248
250672,171300,1498.5,253241,164138,1110.49
291982,247641,1207.36,223434,149480,3562.38
367395,283303,1327.98,328822,205460,1339.65
201838,240051,861.001,285421,187779,2977.26
216738,306584,723.929,325135,210361,1159.69
294524,272468,1106.91,387215,250478,2489.91
334866,236462,1450.18,195083,136188,705.932
436387,311465,1434.71,373714,244953,1133.07
162473,238470,697.681,230507,160194,934.541
417947,278702,1535.64,348043,226331,2543.3
235439,229950,1048.47,201656,131530,735.359
355831,263982,1380.31,417698,239125,2227.62
259815,203647,1306.47,204062,137828,450.469
283884,245599,1183.66,176622,122375,151.796
436673,288802,1548.31,263214,174561,909.442
275850,296995,951.103,378120,246439,832.25
472493,279088,1733.67,399684,246542,693.293
226903,191649,1212.37,191085,131545,622.035
366299,286613,1308.72,473089,275214,3196.54
286018,263161,1112.94,335554,207610,2355.19
218527,263384,849.6,278303,186079,402.147
281634,273054,1056.2,230662,153416,1304.6
290922,184719,1612.8,258964,178330,820.301
267892,171714,1597.56,185562,131528,522.12
348424,241399,1478.04,214839,135012,2230.21
319110,223566,1461.66,266424,189362,670.091
266971,245534,1113.43,368909,220450,2607.88
330003,269105,1255.73,453939,280428,2486.57
199636,206417,990.365,218713,144137,1396.58
317145,267089,1215.91,277505,178130,611.08
532205,309141,1762.91,468701,262055,3100.3
272568,234798,1188.75,428521,224017,3016.16
229314,252101,931.463,261093,168871,1978.94
437822,250636,1788.8,263263,155237,784.215
208275,209619,1017.44,320238,217234,348.272
269594,311574,886.048,466564,253684,1336.36
