"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","GFP-A","GFP-H","PE-A","PE-H","mCherry-A","mCherry-H","PC5.5-A","PC5.5-H","PC7-A","PC7-H","PerCP-A","PerCP-H","APC-A","APC-H","APC-A700-A","APC-A700-H","APC-A750-A","APC-A750-H","PB450-A","PB450-H","KO525-A","KO525-H","Violet610-A","Violet610-H","Violet660-A","Violet660-H","Time"
210475,219998,979.699,222494,145115,1639.1,1660.2,979.9,1055.3,21778.1,14169,40022.4,26014.9,7871.1,4789.1,12318.6,8808.7,697.8,613,524.4,639,-126,284.5,601.8,551.4,2642.1,2004.4,3889.7,2665.6,1284.9,976,7.7641
223692,218183,1049.89,202184,133780,568.9,1135.6,218,983.5,5964.3,3747.5,11277.2,7024.3,2123,1497.1,5353.6,3525.8,584.6,462.2,557.6,410.5,471,587.1,93.6,516.1,2020,1743.4,2654.3,1727.8,625.6,394,7.77467
356985,277277,1318.39,328190,199958,1263.8,1022.9,468.3,1298.9,16542.3,10172,31422.9,19048.1,6412.1,4002.1,12141.9,7746.9,397.7,533.6,280.3,437.4,783,549.7,829.5,656.1,4607.5,2854.6,6112.4,3875.4,1223.3,1028.9,7.79011
252374,241128,1071.76,249127,173089,1394.4,1228.1,1494.5,965.8,19316.3,12473.5,36113.7,23150.4,7217.6,4544.8,12242,8472.4,607.7,549.6,899.8,566.2,457.9,339.3,633.7,592.4,3230.4,2406.1,4990.5,3528.7,1036.6,1070.9,7.80708
233196,234941,1016.41,217583,142143,910,1084.9,769.3,1400.2,16722.4,10979.9,30660.2,20710.8,5963.2,3710.8,8646.5,5988.9,614.6,499.4,754.4,404.9,506.7,600.8,331.9,609,2691.2,2050.9,3516.6,2690.3,1303.2,1013.5,7.81705
296662,238958,1271.3,290333,201179,1640.4,1365.2,460.4,1074.1,14418.8,9957.4,27112.1,18273.3,5388.9,3491.2,10578.7,7576.7,95.8,490.6,621,666.1,558.8,627.2,509.1,497.6,2615.9,2222.2,4218.4,2721.5,1076.6,705.8,7.8213
235670,259710,929.233,282138,203384,338.4,1017.1,551.5,948.7,10262.8,6157.1,19148.6,11433.7,3683.4,2344.6,6180.4,3986,602.2,515.6,179.3,309.8,272.7,376.3,467,510.1,2255.5,1625.8,3371.2,2344.5,869.5,642.8,7.82547
263498,238828,1129.79,264059,180014,767.8,1059,503.7,743.6,13306.7,8488.1,26048.4,16250.9,5135.4,3309.2,7352.5,5039.1,431.3,417.8,348.6,373.5,105.6,379.4,508.5,441,2226.9,1633.1,3787.5,2337.2,624.1,442.2,7.82629
404985,260853,1589.83,334248,220037,719.2,1092.4,475.4,1033.6,15142.9,9606.6,28622.9,18564.1,5893.2,3734.5,8840,6396.7,638.2,429.3,879,707.4,298.1,336.1,526.4,756.3,2916.1,2358.1,3969.1,2877.4,915,850.4,7.82835
463323,297728,1593.58,453154,280874,768.4,1146.7,873.3,1577.3,25827.8,14497.2,49729.8,27853.4,9429.1,5672,14165.1,8417.5,874.4,582.1,609.4,723,494.1,620.4,547.1,634.6,3508.7,2314.6,5381.5,3379.6,1639.5,1051.7,7.82846
352243,252118,1430.7,312640,188001,1004.7,1074.1,513.5,1371.4,11905.1,7446.7,23619.9,15112.1,4249.1,2617.6,8565.8,5837.9,955.5,609.5,384.2,360.1,465.9,647.2,417.3,484.2,3266.9,2384.9,4304.4,2994.6,1068.2,765.5,7.83301
275836,259085,1090.23,272463,182220,364.9,1334.8,342.1,721.4,8703.8,5633.8,17582.3,11032.2,3696.4,2372,6624.6,4888.6,456.7,558.1,471.3,467.6,490.5,659.4,631.7,660.4,2541.2,1985.7,3510.5,2309.6,948.3,723.3,7.83335
309040,240172,1317.64,270434,189483,2206.7,1817.6,1218.4,1173.5,37213.6,25219.3,69654.7,48086.3,13557.3,9116.9,20417.9,14328.5,869.4,782.2,724.9,539.9,683.3,559.1,581.3,644.1,3529.8,2531.5,5021.6,3338.8,1206.1,915,7.8493
250327,267884,956.902,378161,246774,1987.1,1599.6,1917.9,1417.9,48879.5,30779.7,90126.2,56596,17706.7,11374.5,27396.6,19270.4,1157.7,1180.3,1144.4,893.4,600.7,516.9,690.9,750.2,3681.5,2686.1,7574.6,5022.7,1366,1171.3,7.85462
301895,271111,1140.3,411406,277773,4911.9,3546.4,2445.7,1951.9,64639.7,41745.8,122540,80565.4,24073.7,15433.1,34741,24119.6,1666.7,1266.9,1712.6,1397,1105.4,879.1,623.5,653.4,5158.6,3568.2,8215.2,5595.7,1784.8,1258.8,7.86257
155869,252971,630.947,274851,198734,15.8,1284.9,-90.9,1651.9,3937.7,2659.9,8223.4,5130.9,1542.9,1088.7,2215,1855.5,672.6,590.8,350.3,322.1,286.3,417.9,138.6,347.8,1316.3,1196.2,1975.5,1566,321.6,487,8.10364
271922,224422,1240.76,339640,217987,689.1,1140.2,597.9,1223.3,12770.1,7785,23919.4,14054.9,4481.6,2941.1,5584.1,3704.7,707.8,637,574.9,399,420.5,388.5,425.8,431.4,1775.1,1356.4,2624.2,1641.6,935.4,608,8.10414
314297,211154,1524.21,226490,144590,1018.4,1192.2,1145,1210.1,13951.1,8344.5,27102.3,15992.3,5262.6,3261.7,7104.6,4602.6,298.9,486.5,454.4,340.4,328.6,460.2,460.8,526,2329.3,1625.6,4632.9,3423.8,1081.2,706,8.1045
276000,303269,931.937,309614,189814,776.3,1030.9,433.8,1074.9,11805.3,6676,22131.9,12008.1,4167.6,2514.1,9148.9,5466.9,642.2,477.6,773.3,589.4,427.5,421.7,1108.5,672.1,4550.5,2694.6,5910.9,3579.4,1525.3,972.9,8.10745
226845,208038,1116.6,256505,177751,1607.4,2142.6,120.4,985.5,11197.1,7813.4,22137.6,14858.5,4752.8,3302.2,17143.3,11823.6,298.8,498.7,1001.5,767.7,296.6,436,196.8,523.3,2103.9,1867.5,3463,2546.3,550.5,900.9,8.12218
372472,254963,1495.97,302286,203838,1680.5,1350.2,653.1,1213.4,14897.7,9602.4,28797.9,18144.7,5797.4,3701.2,14817.8,10323.8,905,871.3,1027.2,830.7,392.9,664.2,1006,688.4,4227.2,2676.9,6184.6,4187.4,1392,922.4,8.12284
309420,242796,1305.01,180452,121048,130.1,1124.3,-264.2,851.4,2625.6,1726.9,5385.9,3594.5,1395.6,941.7,3635,2583.6,643.7,770.7,-47.8,295.7,368.9,412.5,625,448.7,2621.8,1842.2,2997.3,2414.9,577.6,678.1,8.12565
395911,266645,1520.45,347938,226687,660.9,1272.1,859.7,1017.9,25781.9,14753.4,49461.5,28200.2,9008.4,5713,9997.8,6370,838.9,717.7,291.9,523.8,492.3,371.6,-26.8,430.8,2697.2,1912.9,4988.8,3190.9,1110.3,699.3,8.12573
302783,259329,1195.59,375059,240577,722.4,1332.8,-12.4,1144.7,1624,1099.8,3080.2,2041,437.2,430.4,5262.2,3504.3,637.2,652.9,695.2,595.8,204.8,422.6,378.8,844.9,3030.8,2220.8,3936.7,2756.6,625.2,547.9,8.12585
466624,300929,1587.83,396380,203841,482.4,820.3,429.9,1116.8,11456.3,5719.9,21976,11544,4666.8,2626.9,7431.2,4511.8,572.1,565.3,644.3,698,753.3,619.2,668.1,573.2,4728.2,2620.1,6783.1,3725.5,1363.1,882,8.12751
195269,223219,895.789,191540,127905,158.6,1039.1,109.7,867,6375.8,3549.1,12094,7159.6,2350.7,1383.9,6234.9,3970.3,350.1,498.1,426.1,472.8,170.6,389,153.1,484.6,3076.7,1868.2,5237.6,3302.5,1402.2,868.5,8.12862
223448,267340,855.892,498316,291490,1449.7,1616.6,663.7,1245.9,12181.6,6806.7,22673,12554.3,4819.3,2857.3,12966.6,7167.1,622.9,459.9,738.6,622.1,290.9,746.8,476.8,509.8,3389.4,1931.5,5620.7,3231.8,1393.8,1087.1,8.12904
418108,285366,1500.36,372775,264346,1191,1201.2,1256.7,1225.9,26191.2,16277.7,48755.1,30504.6,9217.3,6069.2,8536.8,5995.9,477.8,499.4,391.5,452.4,667.5,356.5,213.9,493.7,2807.6,2189,4067.8,2747.4,1071.4,876.1,8.1298
171935,210621,835.933,158252,119984,431.8,1138.2,302.4,882.8,6098.6,4003.4,11171.9,7253.3,2025.5,1596.5,4811.5,3454.8,197.7,597.1,398.8,367.9,4,425.5,446.5,533.3,1968.1,1711.9,2853.1,2049.2,294,580.3,8.13072
426638,284528,1535.49,380643,234441,307.4,1296.2,177.7,1074.9,9221.5,5927.2,16960.5,10294.1,3541.6,2025.4,9738.8,6004,-573.1,651.8,531.7,647.8,50.3,500.2,512.6,776,3682.5,2273.7,4879.4,3026.5,1161.9,787.6,8.13671
250497,225974,1135.15,202464,145031,1056.7,1335,717.2,1021.3,12747.5,8496.6,23408.3,16088.1,4645.9,3483.2,6378.3,4859.8,419.2,411.3,515.7,525.6,736,541,322.7,553.7,2635.4,2086.7,3347.9,2989.5,863.8,621.1,8.13752
228292,226248,1033.29,200446,142838,826.9,1203.7,58.6,797,9985.5,6320.6,18363.8,11688.4,3941.6,2769.5,3244.1,2259.7,815,592.9,443.5,553.6,497,569.1,224,476.4,1271.1,1159.4,1488.8,1297.5,745.6,605,8.13938
374872,276413,1388.77,229946,143986,1496.5,2098.8,756.5,1009.4,12959.2,8290.2,25708,16084.8,5197.4,3464.2,17170.5,11245.7,2052,1312.3,1826.4,1407.6,1123.6,871,600,862.2,4686.7,3638.2,6743.7,4670.3,1657.5,1232.5,8.13992
176914,246367,735.346,198997,140757,396.9,1034.4,672.2,1127.9,16698.7,9833.8,30446.6,17965.4,6558.7,3737.1,6005,4087.6,494.7,434.9,28.6,317,-186.1,215.1,327,453.4,1720.1,1048.2,3329.7,1955.7,894.3,586.8,8.14175
288130,225268,1309.77,203914,134676,1317.6,1399.8,510.5,1039.2,15645.3,10156.2,29903.2,19154.5,5929.1,3978.3,11392.8,7943.7,539,652.5,428.4,504.4,358.4,382.8,426.4,556,2882.5,2097.8,4258,2976.4,626.3,641.8,8.14485
367566,279851,1344.97,244926,153638,724.3,1092.9,222.1,1347.9,7823.7,4979.9,14813.9,8986.9,2903.4,1736.7,6873.5,4679.5,350.6,374.8,874.8,602.1,337.3,393.9,688.1,739.8,4009.8,2700.2,4499,2998,1423.1,823,8.14702
188098,223214,862.925,201598,126891,395.6,1092.2,523.9,1231.3,2047.6,1297,4099.4,2846.9,1088.6,669.1,3411.1,2432.7,688.8,477,594.9,751,-2,364.5,299.3,623.4,2080.6,1492.4,2806.7,2105.6,639.4,424,8.15101
270570,243478,1137.97,261446,182119,641.7,1061.6,24.2,956.8,3462.1,2538.9,6862.1,4471.2,1214.3,1193,4053.4,2875.4,454.2,604.3,671.6,537.3,297.3,394.2,999.8,613.1,3152,2373.2,4183.8,3178.2,1077.6,747.5,8.15536
275066,216799,1299.25,170426,118581,484.9,1074.4,555.2,1359.9,11202.2,7089.8,21617.6,14317.4,4310.2,2769.1,7131.5,5247.6,146.7,418.9,164.6,541,489.4,527.1,695,581.4,2093.1,1888.2,3578.2,2675.7,911.8,650.8,8.15704
203841,248156,841.148,358733,237680,976.3,1245.6,715.6,1057.7,11204.3,6783.8,22174.7,13739.3,4435.3,2634.8,10644.8,6354.7,1337.8,1054.8,965.2,689.5,548.8,483.5,395.4,384.8,2935.8,1982.1,4567.8,2934.7,880.4,670.3,8.15708
266178,238868,1141.09,209282,158836,395.1,791.8,305.5,1127.2,5480.3,3788.2,11057.2,7770.5,2360.1,1650.3,4084.3,2919.7,382.5,588.5,386.4,496.4,243.9,382.8,61.4,348,1574.5,1505.8,2651.5,2000.4,745.3,697.8,8.15738
391905,287889,1393.98,311577,190812,1676.9,1570.2,692.5,1109.5,25447,15025.5,47638.3,27374.6,9521.4,5511.5,13543.6,8309.1,1111.2,937.1,949.2,659.2,957.7,552.7,411.8,643.6,3753.2,2586.6,5575.7,3543.9,1570,1026.7,8.16552
327962,268844,1249.19,362308,223951,934.8,1127.8,-19.3,825.4,7311.9,4354.1,15895,8847.9,4001.7,2411,11089.3,6314.7,928.6,754.6,617.5,713,991.1,855.1,462.8,730.6,6167.6,3720.4,13891.1,8310.9,3249.4,2208.4,8.16592
276480,234317,1208.28,257473,171670,612.8,1070.9,310.3,938.9,17233.3,11212,32118.9,20544.1,6616.1,4058.1,8214.9,5706.9,553.2,509.6,533.8,373.4,517.5,845.7,458.5,608.1,2392.5,2222.6,3432.4,2459.4,674.8,836.9,8.16775
414344,270854,1566.51,292235,182330,706.1,961.1,520.2,1049.4,11385,7149.7,21906.6,13580.1,4338.2,2700.5,6883.8,4584.5,467.1,637.8,308.7,420.1,-77.4,266.8,513,612.8,3128.4,2237.3,3935.4,2490.4,925.2,680.6,8.16813
326260,248724,1343.23,304692,198355,1858.3,1368.8,921,1300,22268.9,13053.4,43641.1,25350.3,8526.6,4570.5,15778.2,9972.1,919.4,665,898.9,703.8,243.6,454.9,666.3,723.9,5446.5,3933.6,11342,7047.2,2671.4,1925.1,8.16839
265516,223544,1216.26,214686,147401,777.9,1340.1,511,1437.8,21790.8,13929.5,42054.7,26078.4,8072.1,5160.8,9916.5,6504.4,181.2,549.6,492.8,598.2,253.9,435.3,319.2,480.4,1897.9,1542.1,3302.5,2520.7,935.6,686.9,8.17073
311037,232785,1368.23,298973,169802,1303,1270.1,1183.6,1390.3,31562.5,18714.3,60414.5,34963.3,11591.2,6911.8,17737.2,10824.7,884.2,660.5,598.7,503.2,319,634.8,857.8,912,3609.7,2456.1,5822.7,3586.6,1379.4,1010.8,8.17292
427116,292494,1495.33,408270,239787,1977.9,1581.2,983.4,1066.1,22808.8,13021.4,43242.6,25185.3,8548.4,5179.2,22292.7,13600.7,1255.8,746.6,1188,682.1,1002.8,699.2,1134.1,809.6,4762.9,3206.2,7639.4,4489.5,1779.6,1065.8,8.17316
366241,260870,1437.65,279800,177360,232.4,1313.1,599.5,1324.7,19887.8,12317.1,37472.6,23121.7,7558.4,4640.6,11269.9,8090,585.2,739.6,429.3,477.8,216.7,512.3,738,486.1,3488.5,2281.8,4806.2,3560.5,581.5,714.8,8.17498
250597,234108,1096.14,220788,156134,518.3,1371,973.2,1279.6,16786.7,11232.1,32271.4,22010.9,6407.4,4437.2,8666.5,6383.1,791.3,393.8,597.1,565.5,-165.4,251.4,509.5,497,2203.4,1921.1,3148,2337.2,977.6,890.2,8.17715
314297,238661,1348.55,237991,146661,986.2,1252.4,302.9,905.6,8502.9,5534.6,16791.4,10860.1,3276.7,2366.5,8127.5,5636.7,950.7,845.3,506.5,539.4,718.1,448.1,634.4,516.3,2854.1,1870.1,3684.1,2533.4,1038.5,738.4,8.17805
373600,248622,1538.78,307623,240881,1587.7,2002.1,696.5,1403.4,19790.1,14190.7,40131.9,28864.1,7851.6,5865.6,14776.8,11549.9,707.5,889.5,630.2,800.1,623.9,671.2,639.3,556.2,3086.9,2512.9,5020.4,3786.6,1451.2,1253.5,8.17813
452460,309421,1497.4,370078,255444,811.4,1110.8,801.6,913.4,13675.8,8545.8,25886.3,16504.2,5329.4,3044,11144.1,8080.6,799.7,606.1,587.8,899.6,152.5,411.4,733.7,956.4,3977.2,2953.7,5008.5,3461.6,1207.3,939.3,8.17982
352910,243308,1485.3,300610,206107,1896.7,1633.6,1512.4,1605.5,37295.6,23747.3,72524.2,45374.3,14488.3,9004.9,18811.9,13408.5,526.9,678.2,370.9,571.9,543.8,463.1,724.3,820.1,3799.8,2587.5,6434.6,4586.8,1302.1,1027,8.1805
363147,265860,1398.73,280759,181822,741.6,1127.6,615.4,937.9,20169.5,12195.7,38211.2,22860,7627.7,4838.5,10043.6,6958.4,710.2,516.3,893.9,941.4,894.7,668.9,370.4,550.2,3142,2238.1,4326.1,2822.7,965.5,827.3,8.18124
221964,220584,1030.4,222228,157575,401.6,928.7,640.6,1113.8,13312.5,8607.4,26205.3,16449,4786.3,3184.8,6956,4714.2,-11,301.3,557,544.2,154.6,368,646.2,597.4,2176.4,1559.2,2915.7,2030,677.7,774.3,8.18577
257851,210987,1251.46,261346,193438,1948.5,2574.2,1277.1,1349.4,39331.2,27554.4,71959.9,50560.7,14442.9,10461.2,23527.8,17931.8,787,719.3,1129.7,854.7,915.4,664.2,355.5,440.4,3370.2,2356.9,6041.1,4411.4,1670,1242.4,8.19218
123227,236387,533.807,311114,221425,403.2,1110.9,187.1,800.8,7069.2,4486,13200,8386.2,2715.4,1875.6,6108.4,4448.1,778.5,712.7,656.9,528.8,498,504.5,374.2,447.7,2587.6,1931.8,3440.5,2263.5,1039.4,757.3,8.19357
312494,247020,1295.44,231411,152496,347.6,1068.3,127.3,731.4,5258.1,3446.9,9809.9,6282.5,1786.6,1221.7,3598,2671.6,-89.8,298.7,82.2,343.7,548.9,388.5,356.5,544.7,2048.3,1674.2,3106.8,2046.9,713.1,598.1,8.19587
451386,299383,1543.94,426712,250246,1020.3,1345.3,397.2,900.2,11650.6,6821.8,21838.3,12751.9,4249,2587.4,9513.9,6329.1,525.3,350.7,507.3,533.2,617.4,490.5,761.5,921.9,5201.7,3336.6,7356.6,4465.1,1704.9,1247.6,8.20682
181352,234425,792.171,253814,165633,2083.4,1684.3,956.4,1308.8,29241.3,18031.9,54110.5,32336,10879.3,6762.9,19490.2,12567.8,914.6,725.3,1144.3,834,692.3,539.2,664.6,565.2,3643.7,2428.1,5725.1,3821.5,1218.1,858,8.2086
324023,236928,1400.42,357638,236553,1891.9,1712.6,1111.2,1146.7,35799,23315.6,69304.3,45116.2,13454.5,8840.4,23561.6,15942.7,806.8,764,787.5,653.1,512.2,420.9,646.9,645.4,3639.3,2424.7,5788.8,3936.8,1377.5,1091.4,8.21744
445358,284375,1603.72,414341,235102,2953.3,2577.8,2282.4,2024.6,54307.3,32009.2,103588,60307.3,20289.9,11636.9,27281.6,16920.3,1170.6,1017.3,861.3,724.5,668.5,434.9,829.3,685,5354.9,3437,8415.8,5076.4,1922.8,1257.1,8.21893
286328,234724,1249.15,234419,160218,420.2,1112.6,638.7,917.9,16058.6,10782.7,30618,20434.3,5653.8,4097.3,8920.1,6423.1,669.4,419.9,530.1,494.1,112.9,346.8,714.8,725.8,2695.9,2131.5,3648.2,2743.8,820.8,711.1,8.22829
262354,234358,1146.35,246852,172520,461,1196.5,252.7,743.8,10700,7064.1,20509.1,12555.5,4450.8,2800.4,8537,5882.6,312.5,457.3,589.9,620.1,-140,314.9,285,532.7,3059.4,1952.3,3623,2975.7,1115.3,1074,8.23202
191600,226038,868.014,192629,131786,1010.5,1601.2,774.7,1009.9,16247.2,10685.7,31747.6,20376.6,6422.3,3925.2,10517.3,7003.9,429.8,371.4,380,516.4,293.5,268.5,474.4,733.7,2226.6,1853,3563.3,2699.4,659.9,636.1,8.23855
322248,235532,1401.03,271266,165993,1425.6,1433.2,668.7,981.6,18472.7,11437.9,36293.1,22157.1,7443.8,4574.2,11284.5,7557.2,480.6,640.3,389,634.7,382.4,514.7,481,488.6,2758.8,1899.8,4185.1,2887.6,1016.1,727.6,8.24184
200704,239517,858.08,256074,179824,785.3,1058.2,-49.6,834.8,4527.6,2859.4,9880.9,6541.3,1801,1540.5,6318,4742.8,576.2,421.1,507.3,447.9,1251,609.5,273.5,549.3,4369.6,3127.9,9849.1,6377.2,2341.5,1756.3,8.2419
209575,210261,1020.68,201086,129835,455.5,1578.7,653.9,1405.7,18314.3,12151.4,34044.6,22326.3,6465.4,4471.6,9280.9,6373.6,630.2,493.5,528.2,595.4,206.2,307.4,54.8,346.4,1564.7,1446.9,3261.6,2491.4,650.5,795.6,8.24374
273275,240917,1161.56,260410,167340,599,999.9,212.3,963.7,6895.6,4534.1,13274.3,8636.8,2325.3,1709.5,5197.4,3785.1,634.5,532.4,672.6,564.4,653.8,605.6,751.3,520.6,2753.6,2097.3,3901.7,2452.8,693.9,672.5,8.24398
318670,209834,1555.14,232932,149374,657.9,1336.2,343,802.1,5396.6,3208.5,10203.8,6120.3,2146.1,1333.7,3602.1,2314.6,224.4,366.5,207.9,308.4,-137.4,268.2,391.8,454,2012.8,1689.6,2206.9,1495.8,277.2,474,8.27361
422574,285759,1514.31,369935,236996,957.4,1215.6,725,1151.5,16530.3,9859.5,31691.2,19416.3,5463.5,3513.1,9647.1,6821.8,747.6,806.2,563.1,418.5,615,459.1,761.6,772.1,3848.5,2831.4,5307.3,3959.8,1028.6,866,8.27762
260814,217009,1230.7,175881,124916,680.4,1042.2,176,1149.5,9053.5,6145.5,17698.8,12254.6,3439.9,2503.5,4587.6,3645.1,589.2,481.1,474.7,315.2,5.2,344.7,234.3,339.6,2002.7,1658.6,2581.2,2119.9,593.5,586.7,8.27903
313709,254732,1261.1,380899,235056,1895.8,1925.6,1378.1,1721.7,20239.3,12303.8,38486.2,22659.3,7524.8,4394.8,14118.3,8834.7,978.3,1022.8,725.7,537.5,1059.8,531.5,499.4,544.8,4208.3,2678.1,5947.3,3814.7,1228.4,974.3,8.28235
190564,235590,828.312,186947,124091,-124.4,572.2,323.9,1271.3,11475.6,7057,22240.9,13694.9,4721.1,2957.1,5610.6,3888.7,-617.7,253,-154.6,247,-49.5,380.5,256.8,447.4,2087.6,1444.4,2645.2,1945.6,664.4,488,8.29494
294788,279354,1080.58,351796,218518,824.4,1456.2,533,986.1,8261.6,5128.5,15676.8,9568.3,2994.6,2149.7,7939.1,5690.6,1010.4,646.5,1039.9,884.4,574.1,412.2,656.8,814,4148.8,2521.6,5152.9,3007.8,1438.7,1010,8.29599
288240,225449,1309.2,351151,234404,4538.9,3954.2,1541.5,1589.5,38787.5,25961.5,76007.8,50622.6,14832.9,9799.5,26181.6,17741.1,828.7,729.1,1268.7,883.2,670.7,496.7,379.3,699.6,4257.2,3338.6,5739.2,4119.9,941.5,906.7,8.29871
282901,234341,1236.22,236962,163886,386.3,1086.9,289.3,1034.9,10323.8,7060,20848.9,14224.1,4202.6,2914.1,9857.9,7210.9,634.7,765.6,415.8,485.4,848,581.7,787.5,528.1,3030.5,2390.6,4513.4,3347.4,967.8,1092.9,8.30457
276130,224974,1256.87,212330,140426,632.6,1409.1,362.7,1161.4,4332,3109.7,8838.1,5924.1,1573.2,1428.5,5981.3,4096.5,592.1,357.8,288.7,356.1,96.6,402.8,366,532.8,2808.4,1949.3,4325.4,3098.4,861.7,800.6,8.30585
429317,289696,1517.52,314909,168409,562.9,1492.1,568.5,1045.8,9496.3,5313.5,18473.7,10694.4,3728.1,2152.8,9475.5,6016.4,537.2,629.6,895.8,758.2,76.9,571.3,634.7,640.4,3727.4,2366.1,5158.5,3224.7,1229.6,902.9,8.30749
391555,276341,1450.96,358942,238871,1479,1884.9,1693.8,1320.2,41748.9,25579.9,79108.2,47902.8,15701.2,9678.8,17713.5,11508.9,828.1,483.4,236.4,476.9,758.7,632.8,810.9,657,3463.7,2378.9,5814.6,3842.3,1396.7,1157.5,8.31126
163153,218526,764.544,218407,142987,287.4,925.2,486.9,930.1,4683.3,3197.4,8533.6,5609.3,1861.4,1219.2,4851.2,2984.7,419.3,362.6,461,386.1,704.3,539.2,485.6,521.6,2052.9,1670.2,2966.9,2009.5,537.1,665.8,8.31415
340956,287052,1216.31,412108,280278,3371.3,2779,1412.7,1487.6,33308.2,19600.1,64254.4,38322.9,13403.4,8141.2,29375.5,19855.1,3470.3,2657.8,3420.1,2629.5,2834.1,2187.4,720.5,985,6154.9,4257.1,9611,7289.2,2886.1,2170.2,8.3185
322957,266219,1242.25,294436,196897,348.6,1293.2,608.7,927.2,8730.9,5647.9,17235.6,10765.1,3303.5,2081.2,5031.6,3913.4,395.1,368.4,253.3,431.6,139.7,352.6,513.4,533.2,2585.9,2045.1,3950,2610.3,952.5,576.6,8.337
226831,207600,1118.86,209409,140311,-17.4,1472.7,179.1,1001.8,6664,4615.4,12763.3,7977,2558.8,1664.8,5716.5,3938.2,597.5,485.3,-1,400.2,413.1,392,181.2,541.4,2589.9,2143.2,3636.2,2582,700.7,614.3,8.33764
342322,276796,1266.43,290218,187072,1139.7,1437.6,944.2,1094,20121.8,12217.7,38693.5,22591.9,7435.2,4433.3,9359.4,6538,766.4,530.3,655.3,642.8,474.6,397.2,577.2,696,3029.6,1894.3,4015.2,3013.2,983.5,613.1,8.34077
209738,236614,907.709,169206,122119,510.9,1046.6,830.9,993.5,14175.6,9365.4,26863.1,17170.5,4989.8,3758.2,7578.3,5839.6,-23.2,226.7,402,343.7,328.1,300,309.8,755.3,2365.9,2019.5,3777.5,2610.3,864.5,796.9,8.3449
232241,252273,942.688,301783,185108,97.2,1300.6,249.9,691.5,9818.5,5833.7,18999.9,10834.6,4190.5,2534.4,5636.2,3383.2,519.6,586.5,563.1,527.6,168.7,327.9,254.8,380.1,2405.3,1290.2,4486.4,2773.4,871.2,669.7,8.35075
254636,233833,1115.11,200094,144025,280.4,1004.8,193.1,952.7,9778,6227.8,18890.7,11857,3744.2,2278.4,6752.7,4616.3,557.2,668.9,361.7,403.8,530.8,518.6,446.3,708.9,2911.8,2228.8,4503.7,2940.6,925.7,547.9,8.35627
436607,298289,1498.84,349582,213721,311.4,980.3,164.4,868.8,7520.3,4247.9,14892.5,8432,2538.3,1762.9,4850.7,3343.8,335.6,373.3,486.8,418,-233.2,339.2,564.1,645.2,3230.7,2228.1,3928.1,2837.5,969.6,738,8.35935
227946,209806,1112.57,208782,148218,878,1376,331.2,1325.2,10514.4,6984.8,21209.8,14653.7,4489.8,3270.4,13074.7,9425,1019,937.5,907.7,980.7,797.5,841.1,565.7,490.7,3418.4,2626.6,5798.1,3909.8,1861.2,1615.1,8.36032
416999,287990,1482.74,367995,223888,1387.5,1292.5,1662.7,1767.8,43096.5,25568.1,80754.6,47891.5,16236.3,9480.4,22633.5,14578.6,1029.5,777.3,809.9,908.1,913,938.9,1138.5,668.7,5453.4,4048.3,9147,6583.7,2276.3,1786,8.36525
316273,254032,1274.93,369772,244882,2228.5,1851.4,1208.3,1431.2,27095.5,17336.8,50508.7,31738.1,10108.2,6355,21413.8,13548.5,590,653.1,660.5,611,999,697.4,907.2,890.2,5124.9,3859.9,8159.1,4979,2064,1647.2,8.36715
254143,211460,1230.72,272737,182489,2132.1,2497.2,1280.7,1301.6,34359.7,22845.9,62437.1,42149.1,12145.3,8190.2,20800,14757.2,1100.6,920.3,753.5,802.7,251.9,514.7,243.5,464.6,3344.8,2675.8,5679.6,4215.6,1754.1,1543.6,8.36733
279804,242160,1183.18,244562,166524,1466.6,1562.6,261.8,1396.6,15982.5,9702.4,28942.9,17835.6,5958.5,3672.8,6624.4,4612.9,470.6,613,-200.4,321,189,343.4,269.5,471.7,2401.2,1823.2,3608.4,2417,913.5,865,8.37116
219810,221176,1017.71,260792,172804,1827.4,1698,1818.3,1488.3,41427.3,25935.9,78219.4,48368.6,14377.8,9030.6,23538.1,15525.2,467.4,826.8,662.7,987.9,456.1,607.4,645.7,611.6,3381.6,2306.6,6806.5,4646.7,1575.9,1297.2,8.3718
346758,239790,1480.83,303532,206197,279.4,981.5,305,1068.4,11721.3,8024.5,23120.1,15592.4,4888.5,2995.8,10133.9,6904.3,576.9,426.6,626.7,584.2,340.3,453.2,412.2,514.9,3109.5,2471,5358.2,3809,1364.8,1150.3,8.38824
216360,209934,1055.37,312607,193270,177.1,1069,40.6,1713.4,7527.3,4614.9,14267.2,8644.8,2890.1,1751.4,4666.3,3310.2,435.6,682.8,414.3,518.8,139.9,351.5,598.4,569.3,2246.7,1433,3210.4,2254.6,498.4,496.9,8.39379
295352,312991,966.311,377697,226583,1012.5,1181.1,730.9,1389.4,14701.5,7798.1,27490.7,14459.5,5286.2,2848.4,8503.8,5262.8,378.4,553.2,498.5,526.2,603,541,597,651.9,4552.7,2642,8059.9,4570.7,1730.4,1179.6,8.4064
