"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","mCherry-A"
234956,275045,874.762,242411,158128,1538.06
354968,296103,1227.6,280815,157881,1504.04
292594,255326,1173.49,222570,149645,3004.35
217565,223020,998.969,267824,176945,2928.61
311167,262411,1214.27,213307,136313,6591.82
251397,327615,785.787,310108,185253,1183.69
231377,231304,1024.32,355817,212063,562.19
194594,219366,908.385,200846,131543,601.083
187468,225353,851.853,197376,130875,1121.72
293880,261574,1150.49,234374,152457,1550.95
235790,289582,833.802,362101,185511,1352.17
307473,304083,1035.43,327420,199730,2351.08
186338,154399,1235.88,274523,191437,304.975
212753,224701,969.568,199345,123952,651.054
194881,199137,1002.12,284024,165952,1327.92
336615,257918,1336.48,218411,137941,10124.9
354170,261534,1386.74,343217,193520,1328.3
321295,259370,1268.49,255511,172066,4198.77
237318,236264,1028.57,381934,214357,1045.37
213380,270310,808.351,226878,146085,1455.08
248877,160993,1582.99,308373,115630,1727.95
461091,360131,1311.08,414248,256676,4063.89
391452,284936,1406.8,250989,160409,519.977
189024,222005,871.892,330357,191313,1570.13
430348,338047,1303.62,296119,191185,1471.43
217672,244996,909.808,293595,189369,229.062
208309,203693,1047.23,385741,193889,631.049
287118,261656,1123.64,280640,196442,4708.77
363062,351366,1058.1,368397,220786,1060.56
246337,239882,1051.56,405571,239526,998.271
254253,267975,971.588,305348,192981,4492.16
189668,247198,785.707,241300,141901,2547.38
274461,295880,949.872,325879,201988,1337.83
262706,301908,891.046,233457,159335,876.209
250723,298898,858.959,421590,257135,2171.04
232922,285341,835.896,368306,235785,347.028
268287,236793,1160.19,261323,177621,2840.13
214518,259204,847.475,356165,206604,669.25
261298,247019,1083.2,258850,156832,946.062
253924,295243,880.699,308972,172891,1241.6
420803,310948,1385.79,322044,210873,1012.67
206680,271011,780.936,330955,187412,1994.43
256018,204085,1284.6,398516,201783,1155.24
252777,307522,841.712,345758,171573,624.245
218882,232575,963.736,313214,195668,3539.3
185260,207938,912.328,168596,118899,141.209
301906,260385,1187.29,237992,143216,3021.81
186320,160366,1189.77,324905,156534,501.018
238629,224805,1086.99,267443,130562,2935.58
261570,198715,1347.92,467074,371800,251.828
201630,225264,916.563,180220,134671,1525.82
275718,293080,963.338,220333,145406,3691.91
296819,181011,1679.16,520408,349031,378.184
214739,136931,1605.9,366604,287597,281.007
491645,347390,1449.24,607630,330037,8110.23
406240,297606,1397.81,320670,211613,1984.9
541004,326928,1694.53,450741,245673,5384.37
388565,287493,1384.02,313407,168329,1669.14
329918,261004,1294.39,263757,175417,1334.48
210211,254329,846.368,222691,139473,467.741
228657,180020,1300.68,408656,219962,4188.73
194975,120891,1651.56,323760,146998,-51.5208
210916,251511,858.742,338082,209549,661.156
223157,199501,1145.45,266149,174369,3241.77
244060,247350,1010.4,324367,183018,472.114
290305,230185,1291.46,329404,203664,3783.94
215351,170466,1293.64,226958,124174,396.295
251143,255934,1004.85,297837,184023,1570.51
203085,273537,760.26,213929,147145,676.473
219730,237288,948.227,237120,135688,1381.59
361396,229758,1610.73,505977,325047,2324.91
241446,253793,974.184,250086,153824,2693.38
176922,170925,1059.96,251926,171860,9.70332
318219,238615,1365.65,187501,136385,1820.58
365251,226219,1653.36,252586,133752,1706.36
183568,208848,900.047,281251,155584,1259.84
226102,229062,1010.79,200722,154868,1290.11
278047,257797,1104.45,377354,243308,867.448
234006,225922,1060.65,202343,138103,1784.71
225113,140464,1641.1,349883,217652,727.303
253719,216233,1201.53,164239,104811,1069.16
212165,205961,1054.85,245039,159349,2114.06
211745,180826,1199.1,191492,114566,3781.76
311105,260371,1223.54,296920,183504,1160.22
201638,254686,810.732,265952,162839,1563.53
176805,162682,1112.91,254229,184762,90.6649
210547,247720,870.336,237254,152296,1828.78
507428,368883,1408.61,537473,315947,1660.55
245126,200914,1249.35,440781,317532,-256.183
164855,175677,960.944,214448,147302,236.713
307745,242581,1299.1,187691,124705,2327.39
359341,216448,1700.01,188118,115736,1392.26
516974,449659,1177.3,525702,284820,6197.71
229463,200054,1174.57,399554,228798,820.917
185778,206518,921.184,192537,124336,2808.64
326262,293399,1138.72,511324,311326,1710.37
236315,316701,764.097,310135,203973,344.978
187742,258677,743.209,326351,199744,1479.59
357868,238941,1533.71,342366,249473,308.12
415411,277506,1532.88,277865,181181,1242.94
220218,202596,1113.09,233826,147361,900.906
238926,245163,997.964,202598,112666,1283.34
193573,154607,1282.13,241995,162740,469.916
385350,262482,1503.34,297108,185338,3151.6
298519,250106,1222.23,482440,295899,980.652
305228,247662,1262.04,295118,190471,7981.38
356191,274771,1327.45,342622,199427,8555.58
341243,275031,1270.55,317553,206474,1950.98
371181,257694,1475,298641,184525,1816.46
193719,222988,889.605,268293,196150,-97.8555
197329,120799,1672.83,373952,247641,341.435
281525,206855,1393.69,245793,133487,1077.03
271897,333774,834.18,477910,259793,3228.06
396820,263841,1540.11,257738,173719,5431.48
302199,212008,1459.68,175282,127206,1185.41
235964,164234,1471.25,402083,324639,443.189
227781,218842,1065.83,183666,128020,1916.61
298601,285764,1070.01,333779,199713,2461.54
258638,214932,1232.25,195234,121842,1955.74
228143,215448,1084.34,382231,240199,638.618
223498,172285,1328.42,163335,103161,1563.27
195088,206728,966.338,293727,182074,3025.78
174323,260406,685.508,281058,179986,560.159
177833,200177,909.702,232033,166487,934.082
200482,229440,894.759,160395,94842.5,754.142
229674,186859,1258.65,416427,342410,1134.13
209540,159198,1347.86,306832,177357,387.093
166986,148179,1153.99,200570,160689,86.7869
311411,216190,1475.06,502638,354090,-105.81
305816,229623,1363.82,364491,280037,228.636
181110,131743,1407.79,312810,233089,132.412
295907,258502,1172.2,366417,299586,119.651
351750,207848,1732.96,342283,213689,1472.11
295462,212821,1421.66,173131,121865,1554.18
346882,237470,1495.84,329429,184509,9458.39
532385,367354,1484.03,383153,262528,-189.001
334221,224107,1527.16,202298,115681,1592.77
225856,212087,1090.51,163612,116157,1163.24
330147,250340,1350.47,309180,172631,3253.01
518971,331822,1601.57,526833,381722,-224.408
190832,181850,1074.59,277616,154422,223.263
185011,176183,1075.35,208877,147129,398.267
451230,265982,1737.22,427169,232407,5429.63
261392,194163,1378.58,161196,112538,591.296
198199,145775,1392.32,239733,152461,215.477
174716,156931,1140.07,295138,192591,887.596
463856,317261,1497.17,291238,176872,1807.4
194188,188939,1052.46,217600,148003,1530.26
172919,196824,899.668,217038,150989,556.527
319044,270340,1208.5,306909,180213,2145.25
410324,285809,1470.12,320804,205362,4161.01
304231,229043,1360.17,508996,363909,1385.37
201824,168391,1227.36,213785,145520,1070.2
199521,246156,830.011,312836,183970,1298.11
262412,266601,1007.91,383402,201157,2670.61
187144,222369,861.794,255119,140490,735.977
262224,275499,974.671,310365,188453,2673.67
313464,272924,1176.12,404623,260028,459.279
241058,264210,934.275,405992,232388,2517.23
250369,268223,955.863,465422,271031,1923.09
218722,201353,1112.33,170881,115591,1033.7
321750,358864,918.096,373102,229442,7254.9
188871,256536,753.904,249537,164746,3871.8
427791,357181,1226.45,396186,245086,2629.27
198206,215818,940.442,323694,258274,1005.28
192142,223555,880.121,276812,176378,391.44
375378,259028,1483.98,387480,218533,1487.09
234989,237591,1012.82,183250,124231,888.709
289616,318203,932.012,472404,277810,1619.03
374292,294574,1301.14,345857,230622,2679.28
263228,215139,1252.9,178756,121123,2728.05
250087,245798,1041.89,211793,136999,2139.88
225106,231532,995.595,235802,144922,3982.79
311318,280907,1134.87,327110,185683,2269.56
174875,201693,887.861,233649,150503,1326.3
259725,260545,1020.78,343875,218238,2720.13
493690,328811,1537.49,455588,249293,5189.43
352042,331555,1087.28,476749,311185,7515.8
323321,265997,1244.7,247363,166668,2142.8
172036,191130,921.706,221563,145628,3278.16
264251,273543,989.241,281021,179056,1216.36
272577,216351,1290.16,242411,165463,2729.45
214932,276768,795.212,296518,194890,3114.4
306955,273232,1150.42,311416,196067,1854.75
313559,197938,1622.16,532402,381762,417.795
588087,416442,1446.07,430342,216739,13941
357892,295288,1241.13,323595,209206,4452.58
256554,211271,1243.52,428670,223664,1607.59
419443,292367,1469.11,592800,314915,2995.3
230858,198887,1188.65,267476,188741,619.068
372151,273259,1394.6,225153,154426,1830.44
408594,353638,1183.15,596074,324556,9249.22
255725,258634,1012.49,374350,225027,2078.95
183821,171504,1097.59,233625,138624,417.931
169343,224458,772.564,196314,130527,1707.52
276728,251663,1126.02,259253,165514,2337.29
251400,254107,1013.1,341399,205860,838.289
239900,242608,1012.6,454914,256291,2604.94
373362,277249,1378.99,284072,176268,3249.58
435465,267582,1666.5,450181,281476,1612.24
180006,234301,786.723,253130,167152,445.529
200662,196753,1044.35,293578,162267,964.662
208695,164307,1300.66,273213,165426,227.469
183168,199528,940.039,260842,167789,956.891
311808,225256,1417.46,275722,176289,866.775
207174,201730,1051.64,234516,150972,1921.58
180743,218658,846.445,229774,152762,816.307
190912,206061,948.739,227637,135906,2934.8
330602,258094,1311.71,336556,209010,2232.7
175214,261912,685.055,273921,167273,1557.52
285556,250638,1166.69,371150,203217,2346.35
240055,286622,857.649,223544,159071,5284.9
218459,142404,1570.93,259145,116730,746.144
386159,250131,1580.9,550053,331306,1785.08
236938,193353,1254.83,408458,247946,444.266
561873,394357,1459,480778,268850,5080.1
385369,241418,1634.6,363951,214375,1452.7
353519,275921,1311.99,294236,182327,1727
358964,245071,1499.93,220200,148089,2339.84
164022,251983,666.566,207909,139412,1584.47
211493,213059,1016.49,205222,125662,1419.32
311274,279047,1142.29,251096,146791,1221.59
269810,247362,1116.93,165887,110239,1978.39
330627,261379,1295.31,281480,194576,7879.46
259109,218405,1214.87,287123,176664,15017.2
383822,320022,1228.17,576072,343086,4867.74
339247,289671,1199.28,388769,254109,2240.59
208636,192035,1112.54,197818,126403,1211.89
225817,256663,900.957,342767,185107,2065.82
213595,211285,1035.22,372091,206466,3121.49
468417,318856,1504.31,320253,192908,1257.8
251675,177496,1452.01,374298,158664,2280.05
311322,270217,1179.78,324442,204150,2863.99
260125,270277,985.552,175394,122187,4622.41
165230,118364,1429.49,213982,82944.4,64.6365
254836,209727,1244.29,179251,122391,2350.74
242547,289577,857.696,350033,216518,3009.38
199685,231922,881.672,287101,184058,2151.79
245384,246674,1018.65,243849,152336,2455.19
216303,261236,847.883,352785,223036,1382.48
492640,279379,1805.68,464842,318919,2607.74
273670,244230,1147.46,281210,195999,1071.44
194984,146276,1365.01,342724,260508,348.375
279531,230840,1240.03,270941,135755,1210.3
190028,201622,965.145,238960,162333,1243.15
363110,259767,1431.41,240885,167967,1740.55
255260,228480,1144.06,352194,182400,2289.66
364828,277930,1344.17,386035,224053,4767.5
220283,224448,1005,348862,199593,-41.4765
181086,251717,736.681,216291,135628,1104.14
199226,239233,852.76,259930,172152,839.284
191895,226753,866.588,234426,157132,5122.18
305952,252263,1241.97,329915,224678,3023.57
407010,293070,1422.14,479241,257689,4472.91
378777,294532,1316.91,543154,323532,2600.73
197308,229879,878.936,325505,200260,978.952
189440,258819,749.513,268893,170775,1791.1
406364,282736,1471.75,405048,260229,1346.14
313832,284358,1130.16,492060,270658,12527
326941,211183,1585.35,293637,164919,4498.4
233974,236022,1015.14,235066,150796,4294.71
162495,148761,1118.54,240369,160072,459.477
252924,257467,1005.94,355365,212819,2348.84
297415,247765,1229.22,314560,185192,1939.76
196714,174625,1153.53,344075,266276,148.064
272678,255700,1092.01,357538,212037,1498.4
255453,253483,1031.97,217246,163172,1874.8
448074,267110,1717.79,318031,239205,457.565
318142,270487,1204.44,497922,288414,3081.12
253065,219108,1182.72,267916,150752,7360.81
171007,181015,967.419,235293,160778,320.464
263267,267599,1007.45,340920,211091,1263.12
324859,274041,1213.89,330384,201283,2666.97
209910,206137,1042.74,221782,142900,2450.32
332524,301324,1130.04,250537,157928,3532.02
231858,248519,955.373,156240,108853,2634.81
355868,267704,1361.28,434754,219880,2099.61
217270,194440,1144.28,233664,147817,2919.36
309222,234504,1350.31,213607,134618,1825.92
237771,208855,1165.81,257945,166815,220.97
302252,256304,1207.61,284287,173764,3387.26
345548,295208,1198.65,432693,233114,1724.01
266493,241518,1129.92,171366,119266,4279.03
205119,252550,831.7,299009,210321,2074.98
260053,317609,838.437,188664,130003,2436.36
218369,215214,1039.04,177130,128284,2870.97
250855,244136,1052.18,268438,189756,3942.91
256040,267574,979.88,363374,221396,2537.63
214979,198613,1108.4,171996,127037,978.911
382969,292916,1338.83,362029,270042,530.057
203750,235051,887.646,262620,180251,2212.13
179433,240048,765.451,260678,177597,2578.53
165532,195927,865.176,210614,139673,1227.54
361938,271721,1363.99,342426,202917,4954.61
275390,246685,1143.18,298079,167871,2083.78
294814,224905,1342.3,232931,152974,5099.79
195802,233276,859.517,331632,222661,2893.77
246598,226445,1115.16,300697,184788,3493.93
249019,233050,1094.17,240667,141700,2111.18
223634,228503,1002.21,184255,112015,2289.99
274786,231948,1213.14,202240,137192,1165.97
286712,191366,1534.24,181083,126421,2577.16
228832,235919,993.269,312247,178340,3713.28
270886,224153,1237.49,211932,157273,3001.45
182195,141890,1314.89,299330,195891,243.658
306359,230479,1361.17,344923,218832,3587.64
284035,235871,1233.13,367851,235421,2396.42
374109,319851,1197.72,278110,162298,3348.36
215251,222878,988.983,226355,149500,4826.84
234506,250325,959.307,273960,185187,2261.02
252403,252232,1024.72,216056,141784,4065.39
333698,277555,1231.14,301071,174202,3909.59
273449,281993,992.978,211386,131080,3578.26
182426,219555,850.84,239886,160811,1033.6
299626,261693,1172.45,173455,111469,4952.82
294200,281051,1071.92,378622,231156,1690.62
198381,172174,1179.91,357138,289024,665.22
202452,131403,1577.7,259486,177178,581.455
280537,222168,1293.03,202073,129245,1619.36
319877,236906,1382.64,324915,275578,2121.11
303539,229350,1355.27,409077,254378,4995.35
260298,250355,1064.68,290680,206747,5418.69
209925,199375,1078.22,216175,146121,924.167
315146,330537,976.32,398885,245981,4535.11
213037,216165,1009.2,212944,141191,2062.85
265494,228313,1190.76,186057,98857.6,2160.5
189500,188007,1032.17,262818,204032,732.339
268606,268176,1025.64,352375,211314,7433.55
208048,232760,915.312,167967,122395,1485.24
285516,256263,1140.92,294081,182968,1509.17
167360,169672,1010.09,200503,138391,897.744
268973,226315,1217.03,176637,123734,2637.52
170986,173945,1006.58,244528,224602,123.398
212618,176115,1236.26,380778,242720,972.61
330708,277707,1219.44,414649,245593,2609.06
414093,295578,1434.59,236274,151613,3684.12
318014,271822,1198.04,183267,120727,1604.89
186108,198492,960.132,323435,178332,2267.53
213188,252906,863.187,365364,218292,547.712
386384,276673,1430.06,483869,258863,2190.08
264994,234737,1155.99,233194,148857,1681.13
276406,230917,1225.74,249529,161918,3335.7
195915,227967,880.051,316014,166667,2893.92
392953,334583,1202.67,514650,306085,17618.8
236902,205662,1179.58,313577,189471,2849.88
404240,349328,1184.99,522266,312477,3327.42
276963,209747,1352.17,214000,133045,1584.14
231732,236044,1005.31,373962,221316,1433.68
299822,207769,1477.69,474471,360298,605.031
193933,170223,1166.68,290398,172824,885.388
399480,326872,1251.46,529942,313338,125.059
204634,149160,1404.83,192783,99434.3,40.6163
236231,226288,1068.99,234110,154896,549.599
327764,227368,1476.2,220911,133747,2213.65
184558,230351,820.453,253827,168972,2071.74
395860,262638,1543.45,235455,138391,2604.38
336582,268329,1284.47,300515,204834,4898.04
204698,178762,1172.58,185672,111524,152.871
239682,231799,1058.86,285188,169248,6068.67
603977,380760,1624.31,428597,341088,2687.42
194340,155737,1277.83,202264,137681,131.037
252476,227802,1134.92,278674,204914,30.3153
447733,301951,1518.42,272539,174120,2808.64
170970,152505,1147.99,242573,159789,69.728
357556,268018,1366.1,443400,236924,1113.16
395807,328482,1233.88,430843,250023,5318.63
229068,221952,1056.87,345016,227072,1220.27
207615,199227,1067.12,300264,187698,2686.08
462862,294031,1612.01,475832,277338,8689.5
340510,293407,1188.42,333727,196374,3623.66
320391,271968,1206.35,401030,219851,4473.27
269170,210870,1307.15,247773,170140,1538.32
327514,245621,1365.44,194292,130400,947.535
211843,244825,886.054,263390,175018,3982.37
390269,297843,1341.78,305498,188400,2680.62
279204,287601,994.104,496103,268299,2009.06
317807,278570,1168.24,314404,182373,4165.16
371089,276803,1372.81,327294,187082,8256.61
426449,266090,1641.12,264379,117087,3019.31
382373,286574,1366.34,491063,302245,2605.17
225053,133511,1726.2,338147,193211,177.33
205887,210440,1001.85,241192,153405,1914.4
174381,170762,1045.71,203410,141684,1106.89
329801,244906,1378.97,273157,180650,3257.67
243452,245925,1013.72,322660,206382,2745.97
241186,246429,1002.24,371005,237770,1122.78
186241,180038,1059.31,219694,138026,1416.26
356013,300990,1211.22,360936,218999,1610.96
244258,233540,1071.01,241813,152962,11982.7
204332,204291,1024.22,251954,183514,687.139
260731,293973,908.221,334490,216930,1085.77
365533,262938,1423.56,317894,181287,5731.16
469683,282004,1705.51,319781,193410,3847.17
244269,215559,1160.42,256656,171353,3855.72
239393,181231,1352.68,379145,196425,296.34
494656,335975,1507.67,350868,205124,1990.46
293297,224839,1335.82,226097,144967,2203.13
347771,234047,1521.61,208321,142204,2817.1
437100,286731,1561.02,259488,135537,2093.38
244835,206785,1212.43,255929,180573,829.623
201091,203711,1010.86,192034,140020,2058.45
250351,173565,1477.06,291024,185200,1436.87
234350,269310,891.089,184063,124710,1805.78
245273,169848,1478.8,266173,137014,499.679
385825,257631,1533.57,239462,150642,1149.4
227652,250693,929.904,338327,193709,596.014
364363,283983,1313.87,195214,123571,634.814
421016,267880,1609.38,229613,144548,5523.2
190965,199656,979.46,313706,197576,809.477
290914,228731,1302.4,238488,157304,2085.55
235211,238806,1008.61,156784,103163,1891.83
235992,223314,1082.14,297817,170642,1362.99
184904,180738,1047.61,238645,139600,293.711
246591,201043,1256.01,191897,133911,1424.84
213140,178468,1222.97,169066,112100,1085.49
317530,258783,1256.49,188600,124209,752.328
325949,193066,1728.81,228444,150688,2568.29
212317,207483,1047.87,226068,171849,514.958
357568,264516,1384.25,192691,129852,2752.34
170619,148234,1178.65,195770,134700,599.75
187288,142305,1347.7,168543,138161,279.624
169688,228496,760.48,265566,174054,2538.04
334501,240170,1426.21,430162,246640,4674.69
240706,242561,1016.17,211115,150614,2850.86
444762,293851,1549.9,402541,154413,1802.06
410400,268091,1567.58,232585,142009,1229.01
200499,188373,1089.95,291010,194716,4189.85
188702,203415,949.964,200967,123704,1861.67
233384,205664,1162.02,163880,120258,4308.57
191347,218992,894.73,226739,139424,5894.38
190976,226632,862.922,186673,116595,4862.15
258504,229519,1153.35,334770,188852,2281.31
288041,232835,1266.81,238130,146042,2579.51
302056,215342,1436.38,402126,226052,2713.84
331129,237702,1426.51,310545,176623,1828.23
270987,246655,1125.05,250554,159733,12439.9
196720,244150,825.092,291355,199678,1541.87
179935,200081,920.896,235271,153616,2190.71
273381,324619,862.378,461286,264147,5312.31
381323,312711,1248.7,340159,203545,2024.83
277180,303549,935.06,280766,209397,4058.29
349517,225851,1584.72,345275,213660,1690.63
304448,242251,1286.92,232912,155238,1683.49
319056,244116,1338.37,188934,127905,769.008
363696,220777,1686.89,301491,178066,2475.28
267344,265623,1030.66,282043,178693,5816.08
352952,208262,1735.47,312344,189662,28.8246
213900,175083,1251.05,261567,187488,855.592
234282,207357,1157,185917,127659,1643.62
313699,193331,1661.56,200022,128193,3467.39
231494,183458,1292.13,252037,150109,1924.27
307624,249560,1262.25,253724,176913,991.216
331072,247709,1368.64,319292,206338,2041.67
464727,308726,1541.46,405368,223898,4673.26
273305,229920,1217.26,223351,148433,1221.06
298436,215803,1416.12,239828,164322,3361.07
382206,275348,1421.42,251927,170176,2292.33
300175,190213,1616.01,201612,130066,160.883
282183,223122,1295.07,210993,145103,1608.72
455137,321428,1449.98,413911,220730,1606.59
220557,235456,959.202,352986,211743,3209.2
218940,196743,1139.57,154734,107833,1559.29
284794,244365,1193.44,334850,188925,1171.63
242664,305943,812.22,410051,229908,6195.17
321490,250143,1316.1,294523,192247,6008.56
166858,231663,737.568,248565,172316,1869.1
320822,227383,1444.84,262256,181129,2217.56
198605,262532,774.666,336812,211413,2869.17
433427,275795,1609.29,331061,176077,4911.99
335014,207435,1653.81,399644,228217,1878.8
220747,213423,1059.18,176636,128976,77.3155
342231,298591,1173.69,405566,229079,5040.8
257295,272366,967.358,455787,185101,1632.03
299706,235198,1304.88,319876,186783,1296.99
271557,262818,1058.06,213920,144000,1576.31
187201,233674,820.352,196709,137108,1521.62
200700,230977,889.776,185516,129375,824.066
317942,302262,1077.14,321756,219213,1835.58
198919,222816,914.204,196740,130347,2502.66
181157,276143,671.786,323866,217828,3133.42
311942,250109,1277.18,225197,153870,1400.86
333720,274690,1244.06,263143,159890,2392.23
433062,300271,1476.88,307442,202571,2340.3
300477,268214,1147.2,502586,342716,436.411
462180,269034,1759.17,410761,142543,4363.22
482308,276034,1789.22,429906,194699,1614.89
219206,197848,1134.58,161170,105320,2718.32
439979,260987,1726.3,549441,210762,4849.39
172371,208106,848.169,242171,159407,928.182
286834,298687,983.387,224112,146569,821.256
218086,190150,1174.48,321823,162200,5529.26
295912,265055,1143.24,236508,154166,1046.19
400639,287881,1425.09,432216,248476,7440.3
373115,217627,1755.64,385146,198678,5714.21
245988,233731,1077.71,179582,122412,3874.46
206567,269268,785.564,330256,196665,10329.7
279282,264318,1082,226352,130319,1558.91
276734,263604,1075.02,386097,239810,2402.46
353681,219763,1648.02,307484,168987,2097.71
451698,297415,1555.23,469461,261817,11260.1
415947,305202,1395.58,358446,185888,3628.29
305560,239465,1306.64,193244,131485,3077.34
466085,265427,1798.15,335250,210109,5101.34
262865,189097,1423.47,182146,131271,2662.58
217562,190039,1172.34,204426,136513,1850.69
183584,211253,889.897,290178,173351,2156.81
308390,251105,1257.61,260917,171702,2535.93
260076,212817,1251.4,202520,142930,2899.99
370838,239899,1582.93,347061,204845,1564.48
294650,235722,1280,410233,249108,2344.99
252222,228104,1132.27,200025,134282,2213.37
249485,185760,1375.28,219403,162456,453.974
274700,210885,1333.9,235103,156054,1344.18
308472,229762,1374.8,262504,162674,2204.22
274509,252151,1114.83,366647,224315,833.779
239111,211654,1156.87,244768,136887,1394.72
175402,170477,1053.61,180982,121139,794.058
254244,256110,1016.56,322470,206302,2360.76
228416,231255,1011.46,210661,151298,703.313
259232,266469,996.206,440150,253509,10826.5
318716,337862,965.987,360095,215351,7968.29
348233,271714,1312.38,303555,190568,3486.25
186775,146372,1306.69,278605,131309,-21.1003
258804,232651,1139.13,370290,223861,1502.6
319832,257379,1272.49,250292,152841,1407.96
318514,278863,1169.63,377151,213160,3448.7
279515,274219,1043.79,252932,160115,1117.69
188062,209391,919.722,310397,207369,1360.27
217046,245165,906.57,310310,211519,1010.31
399258,256092,1596.48,361147,233085,7085.22
278125,269029,1058.64,234046,158372,3122.88
318328,306697,1062.84,306320,166647,2969.55
185330,246972,768.429,314726,195784,1439.82
166804,212400,804.177,198791,147738,643.595
210526,244295,882.477,256580,179444,1504.35
260032,279161,953.838,313487,200049,2452.99
167258,218978,782.146,254728,179426,401.685
405774,244786,1697.46,222074,128371,1850.14
237417,269271,902.887,285645,184782,3176.16
286103,260922,1122.83,513300,328552,471.266
204142,121358,1722.6,363058,183006,211.194
195984,210641,952.749,218336,126501,1549.3
296284,212621,1426.96,244816,173566,3487.72
216429,227083,975.97,224060,154406,1188.6
230377,301641,782.076,332255,196967,1056.62
173120,229046,773.991,239300,156503,1483.39
275986,214386,1318.24,252786,164227,1992.02
400827,352670,1163.84,612452,378235,9958.89
200126,253362,808.845,278602,178272,9775
354006,303140,1195.84,258854,176812,1414.71
266532,204162,1336.84,263262,185550,481.779
270033,285746,967.696,372459,243973,7020.39
208094,166674,1278.49,325150,179743,678.078
200379,208832,982.586,301416,210514,379.685
213425,228722,955.518,230277,143900,4774.47
444889,277801,1639.91,454458,268065,3625.47
421777,264810,1630.99,553113,237513,-402.725
334019,255200,1340.31,325208,286115,100.906
238156,246848,987.943,432389,228847,2112.02
246911,269138,939.439,436267,287632,3830.72
212860,147905,1473.71,324147,197631,1735.12
423345,283946,1526.73,311538,180395,1884.92
274962,262302,1073.45,170346,123883,1158.08
176016,212963,846.353,222057,175660,670.555
200830,223582,919.819,181614,115188,1309.97
203960,173710,1202.36,179821,104503,4018.8
306132,253220,1237.99,237461,163191,4928.31
545396,349612,1597.46,564648,331992,8385.54
220327,281038,802.807,350649,218676,4086.97
360448,259572,1421.97,337681,214865,15208.7
321885,266046,1238.95,260074,178717,612.501
247134,261306,968.471,221400,148078,1213.13
465664,309577,1540.3,337751,206632,2323.97
182978,233639,801.985,225832,148902,1507.12
332782,257434,1323.72,292353,172662,4546.17
275032,192384,1463.9,202599,137055,1615.03
172353,226122,780.51,285363,162872,2463.32
286799,276438,1062.4,287080,180030,1904.57
199975,201196,1017.8,239390,168931,419.58
509108,304193,1713.81,354384,212680,3142.86
249323,254382,1003.65,340021,215427,2074.75
238496,211310,1155.77,261317,166300,6250.31
445861,295350,1545.86,241723,155285,2802.39
313926,253616,1267.55,253647,164651,2465.42
174706,194354,920.487,186629,121638,642.176
