"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","mCherry-A"
384588,252231,1561.38,314868,209694,19101.6
193310,211103,937.718,221122,169188,5343.11
271038,255198,1087.58,298648,181680,10576.5
407004,282449,1475.57,300372,211085,5926.06
174507,152318,1173.21,220600,161545,24.9181
363029,249623,1489.25,308649,212946,7606.21
282712,228196,1268.65,346203,211450,6695.08
324235,263280,1261.11,342913,217406,5879.42
480802,290281,1696.09,425820,251639,22424.8
218338,240999,927.739,250230,178280,3717.53
342987,227661,1542.76,399675,263300,10210
289046,186022,1591.17,176247,115988,3929.32
257949,218890,1206.73,326633,196295,640.892
348273,275437,1294.8,431460,262754,5761.7
415650,263997,1612.26,346594,210039,3478.19
188834,253025,764.218,321422,209919,3128.21
415263,237121,1793.31,330319,210387,14335.6
364583,268975,1388.02,215140,155381,5342.2
446908,318825,1435.38,266520,176988,2637.32
304254,230393,1352.28,318975,226084,14024.9
278710,251150,1136.39,362190,244526,9324.39
259697,205759,1292.47,223405,148364,5120.05
429653,256825,1713.1,327652,206101,6916.5
353938,222681,1627.59,234619,154542,4718.07
464463,293326,1621.47,262333,183841,20749.8
273230,213674,1309.43,250275,171092,5347.07
394340,257244,1569.76,203827,137730,5742.67
443764,313778,1448.21,490020,316085,8497.88
193179,237570,832.666,241171,163935,3658.53
235470,204757,1177.62,258531,159319,9351.85
311226,271552,1173.6,312163,224534,1831.43
328727,221300,1521.11,229199,158702,3469.72
313019,223465,1434.37,373882,201073,6854.04
352140,250383,1440.2,309087,199309,1973.8
390879,262193,1526.59,214035,141660,6705.68
273804,182550,1535.93,212967,147870,4515.57
228363,230073,1016.39,168696,116086,1570.13
251485,187174,1375.87,184296,126521,2446.28
194161,153487,1295.42,334151,221258,2706.8
291517,222803,1339.82,229310,155102,1777.39
197268,195649,1032.48,168710,117864,4059.43
363530,227872,1633.67,315328,218422,4689.67
479258,289961,1692.51,285885,168431,1353.91
269168,200536,1374.45,247201,174845,3805.69
376613,281902,1368.06,322101,206644,6403.23
361975,250135,1481.89,192813,135312,3207.94
273922,208187,1347.34,173184,111712,1718.19
292930,243817,1230.27,242091,160936,4578.01
177627,194302,936.147,189765,130623,3435.54
338844,228955,1515.49,392799,254885,3854.98
193494,150449,1316.98,350604,226228,1553.22
214914,195113,1127.92,367627,246484,1270.91
264402,198591,1363.39,200137,139737,3233.27
284154,240342,1210.69,328103,198010,10962.4
239474,214998,1140.6,433650,284999,1745.07
204892,217963,962.603,299135,196038,5791.05
287660,225840,1304.3,400498,260566,5087.33
199028,178177,1143.84,233294,160070,2645.05
282524,208976,1384.39,256280,177310,4821.64
361932,245713,1508.34,492102,341749,68094.5
199463,229459,890.149,261671,202417,3667.99
322790,217749,1518.01,376621,245610,3559.91
172604,213399,828.271,269093,193471,4337.35
336322,266535,1292.15,275328,177095,13440.8
391972,268456,1495.14,403818,280382,11564.8
299729,253799,1209.34,496860,346936,8972.8
279673,259409,1103.99,412526,245838,3850
244134,200784,1245.09,233839,156662,2499.66
396790,291274,1394.96,526816,347745,18906
463153,296708,1598.46,386136,245131,12342
255442,218300,1198.24,305704,219163,13005.9
355361,236732,1537.16,453459,270394,9042.09
316762,224954,1441.93,424226,237805,30122.1
251764,283998,907.793,333775,214125,5090.5
194705,223477,892.181,228890,157890,3618.32
239457,216738,1131.35,223281,155706,17586.7
361282,270186,1369.26,461712,297925,6037
271467,238142,1167.32,210825,144381,3581.06
271826,270994,1027.15,170487,119095,5629.97
272449,231314,1206.11,354556,228674,4056.41
260314,266701,999.494,411199,264047,12511.1
382955,262156,1495.87,231333,143662,3419.52
240930,280161,880.61,257732,174364,2149.42
265341,195263,1391.55,201603,137126,6888.86
316044,202870,1595.3,253425,143734,5131.59
435259,268047,1662.83,415253,259412,4050.96
228289,197726,1182.32,380474,185488,7530.55
468770,271041,1771.03,313391,186318,2482.06
309177,250742,1262.67,229908,162881,2523.87
353077,209354,1727,526773,268972,9358.92
467142,344171,1389.88,413098,245782,21620
471176,312756,1542.7,536160,334018,36151.5
355768,257953,1412.3,254561,176088,11514.1
324640,259881,1279.17,183136,126823,7472.63
361409,228952,1616.42,284122,198677,5148.28
192625,197423,999.146,286653,204780,13336.8
208384,225613,945.821,268494,189908,7475.68
307977,233187,1352.44,350675,244568,5114.08
279681,256076,1118.41,268595,183690,2098.34
247783,225346,1125.97,228219,173917,5907.49
254813,229948,1134.75,267704,178194,5456.12
166187,211642,804.08,219427,149381,1495.02
238731,218454,1119.07,309223,188461,5528.49
396302,275994,1470.38,523275,391543,453.458
349248,292346,1223.32,515070,319530,4661.26
239998,220437,1114.89,196051,149047,11653.2
261529,235745,1136,193730,148831,1792.36
363482,287816,1293.2,301969,206934,21900.8
363286,262780,1415.67,261091,157381,6520.69
354534,277449,1308.51,385505,241211,28875.9
293443,183191,1640.35,287813,159005,7520.7
262986,247993,1085.91,249967,165116,4250.4
174351,192697,926.511,259258,173117,4030.13
483871,294937,1679.97,601569,327638,11190.9
206235,192254,1098.5,257980,175097,1195.79
271025,201898,1374.62,197369,133484,2877.04
322990,271719,1217.25,263229,180714,8362.31
303119,198603,1562.9,280863,181350,2290.4
319688,225020,1454.83,324098,255330,251.779
349262,219833,1626.9,388460,221623,4019.41
363089,263429,1411.42,412104,270612,9143.59
215718,215667,1024.25,322031,192976,6854.02
171048,222489,787.245,205960,139656,3032.07
320935,228893,1435.8,282566,192405,3089.85
295848,238086,1272.46,382329,247135,3995.98
379297,220803,1759.05,286175,182797,5224.86
222728,230121,991.102,323346,221596,15699.1
203249,194572,1069.69,265855,190138,5468.26
340531,246626,1413.91,309360,207173,1793.93
381424,263590,1481.79,293692,201057,7481.45
338888,269610,1287.13,411643,287011,9417.49
321201,270403,1216.38,297984,203663,5762.76
433796,310985,1428.39,288134,214541,10491.1
246317,207142,1217.7,375308,227872,4175.23
259224,241509,1099.13,356992,215956,3319.06
357532,222779,1643.41,310560,188249,2321.83
234066,237570,1008.9,255759,183791,2436.75
163732,219536,763.734,234788,157998,7374.7
285061,221081,1320.35,466246,296715,8271.08
326130,277966,1201.46,376910,231786,7608.37
300545,239419,1285.45,358250,227630,9405.03
274944,224774,1252.59,216877,152603,10796.3
291876,236422,1264.21,225063,149792,8738.75
239177,211966,1155.49,242426,169336,8126.2
253291,247883,1046.35,207522,153798,20036.3
183584,182333,1031.05,261799,200405,4834.69
206622,221615,954.751,290104,192659,3657.4
280793,230859,1245.5,326859,228458,5075.01
254086,178579,1456.99,222127,146038,14454
390084,267197,1494.98,326436,213802,4061.68
335940,241868,1422.29,376124,222672,5310.47
340488,207816,1677.73,321852,203674,4432.4
215148,143793,1532.15,209413,146492,2816.63
183048,189906,987.031,190335,122009,3042.21
254027,222790,1167.6,245510,169432,4874.23
536170,337181,1628.34,406766,248460,5945.85
264183,220682,1225.86,326352,210369,7072.37
260359,210989,1263.64,254488,168229,10634.9
245837,201649,1248.4,210076,148880,3836.69
244830,218274,1148.59,302984,213363,8374.41
197820,192467,1052.5,241913,164918,2103.88
287484,230940,1274.74,188145,132316,5056.19
368587,221870,1701.19,398810,246721,10867.9
220380,225899,998.993,239053,165670,4605.27
314454,238865,1348.05,343136,226909,6552.24
408988,254328,1646.76,416316,289298,1119.02
237418,242110,1004.18,321488,217586,10287.6
212756,216395,1006.8,181662,117521,1489.81
278107,227266,1253.08,448504,297103,4262.75
270356,219512,1261.23,179244,129974,5387.09
277246,162281,1749.44,202663,129995,1758.75
524966,328110,1638.4,523232,320778,5153.9
255362,195235,1339.38,269095,183842,4684.09
243980,231892,1077.39,205182,146067,3926
211448,228742,946.605,267080,178939,3880.33
368722,230761,1636.21,397279,248933,4328.89
308114,235118,1341.95,280463,182200,4362.8
352749,265383,1361.14,362076,248051,13672.8
249947,243579,1050.78,317667,195238,13509.1
240238,197269,1247.08,233804,157674,4430.29
351347,246445,1459.9,294077,208211,1988.09
340047,264325,1317.37,256186,179237,2610.65
236251,221389,1092.76,386300,285118,2899.82
245779,198565,1267.51,271385,200674,7684.92
210689,183064,1178.52,211155,145570,816.388
259153,194121,1367.05,323212,197796,8473.93
189008,191850,1008.84,218790,157597,2807.52
241294,211690,1167.21,176800,127617,2219.74
207626,209302,1015.83,239734,180280,2813.81
247262,237303,1067.01,265027,188006,11029
445794,256317,1781.01,284432,197332,9173.77
489299,297170,1686.06,402346,253025,2834.48
294721,258734,1166.45,451693,270873,10259.3
495458,303794,1670.05,421305,279723,10399.2
251436,235179,1094.8,236037,156543,4446.25
261216,202564,1320.52,194747,141180,3344.19
388094,291570,1363,458842,290235,7508.98
384731,229939,1713.36,239514,153926,4508.33
486476,287081,1735.24,500442,281517,6148.69
365134,270682,1381.32,299358,193503,13309.3
284160,228238,1274.93,276499,187368,4120.82
264666,193072,1403.77,159806,120194,2071.13
275113,212189,1327.7,202162,153980,9550.54
408237,265822,1572.64,517846,303562,7222.93
313746,216067,1486.95,251061,176109,5291.45
210894,188922,1143.1,287045,181711,3957.79
347971,268208,1328.57,480711,288630,15308.9
185833,181947,1045.89,279374,171934,7154.57
203954,143926,1451.14,271808,175923,14812.1
174257,195697,911.816,214840,146789,6469.99
375311,270894,1418.73,553341,344016,13483.1
324624,250575,1326.64,258934,170955,20514.1
330546,251187,1347.53,224855,144918,8347.73
503000,297749,1729.91,376872,235682,5309.76
253480,228415,1136.4,274968,181936,6136.83
359425,236389,1557,456356,224755,19699.4
324597,235181,1413.36,352900,215213,1673.09
330564,211847,1597.89,421306,225467,8818.7
364037,280891,1327.13,230840,153646,5703.02
250493,197565,1298.36,305139,187650,2925.52
257552,196572,1341.69,310429,200320,23499.1
424384,267153,1626.67,450078,295548,8525.39
334105,244038,1401.96,252349,175696,9479.7
344618,251645,1402.35,200317,139492,2016.44
204540,200642,1043.9,195188,143505,3352.45
281837,235989,1222.97,207169,140276,1652.27
332627,277193,1228.79,351727,243864,6720.54
405874,264050,1574.01,286146,187278,6138.88
253633,217150,1196.07,255427,175228,3336.02
173076,190805,928.878,213154,140142,6009.2
351905,239428,1505.07,350992,242399,6954.54
344636,230713,1529.64,299142,234563,5490.15
425510,278834,1562.67,285308,178910,13888
304574,239085,1304.51,186688,135366,3325.61
449086,330291,1392.31,292277,203919,11163.9
252912,213812,1211.28,231048,163524,5699.98
342897,216422,1622.46,192942,130641,1749.01
270234,212331,1303.26,312635,182671,52603.7
364825,312458,1195.63,346826,228687,7721.61
220546,168704,1338.73,174006,124322,6854.48
272238,219517,1269.96,223364,161548,5217.05
493226,296915,1701.05,501490,255165,26503.6
236268,193587,1249.79,243628,161337,2131.84
317788,212462,1531.68,182466,119874,4587.86
335663,234123,1468.13,217880,147110,2933.08
242693,201292,1234.63,254548,171283,8656.35
371379,264382,1438.45,258823,169859,8053.75
189761,142300,1365.57,229306,146452,9485.67
345078,272858,1295.04,269295,172539,2025.52
422482,280179,1544.11,272462,175166,19150.8
282771,206193,1404.31,263503,180245,7030.11
161576,213316,775.638,222238,155134,5695.09
198077,154114,1316.13,251768,226239,1290.71
269035,223756,1231.24,232662,176120,5351.78
177682,202654,897.842,295639,169184,9866.62
208637,191152,1117.71,162062,129090,4557.22
163278,220437,758.498,196576,150980,3558.61
336471,242707,1419.61,280321,189781,5457.98
205639,188090,1119.55,237829,168535,4282.82
210236,165208,1303.15,238958,160398,4913.54
222315,212553,1071.03,259092,179227,7162.47
324674,245942,1351.84,347170,222234,5379.74
163570,189435,884.2,216118,152102,1334.08
275878,234995,1202.16,474857,311234,1848.51
321227,227940,1443.1,284363,179891,1969.63
274647,182409,1541.81,286687,169213,5916.46
269055,215078,1281.02,294265,206912,20286.1
355592,275503,1321.71,304584,208203,21928.9
305370,199619,1566.5,255756,167230,4667.47
200491,188789,1087.5,226455,158635,4518.65
260618,227931,1170.86,226801,155130,3005.47
300263,224091,1372.09,270116,185718,2878.19
219204,238869,939.718,348428,220046,18286.2
217245,216589,1027.12,228279,143298,3056.57
379166,267284,1452.65,372366,242936,18938.2
168603,179289,962.97,269982,190388,4667.55
443487,306066,1483.78,315191,202593,6666.66
193513,192830,1027.66,181866,139880,12779.1
229855,202549,1162.07,299397,194500,3312.3
405452,247042,1680.63,388864,229793,9953.81
264786,253141,1071.12,173351,123804,4851.76
413043,273057,1548.97,262779,145456,4098.7
283808,190922,1522.2,169052,125714,2472.07
259711,181575,1464.7,189532,135737,10823.4
202006,177106,1167.98,238104,161550,15170.8
172135,175406,1004.94,172615,125812,4731.69
214824,194456,1131.26,166656,118698,4100.24
417303,311044,1373.84,314279,203491,9827.56
237422,223621,1087.22,249716,181958,5657.16
341584,250863,1394.35,280554,193795,7530.58
316484,251700,1287.58,350253,243359,4832.97
453882,352810,1317.36,505057,241118,11562.5
268458,239346,1148.56,306830,203896,8773.85
186563,213994,892.744,334818,223715,5831.35
203722,223376,933.933,270879,180681,8446.55
422483,259477,1667.32,291723,189750,10100.3
247800,228304,1111.48,195979,129301,2466.02
276578,235845,1200.88,176602,118214,787.121
268796,257211,1070.13,395516,242119,5700.49
268442,199885,1375.25,353596,221979,3011.01
251606,180887,1424.39,176233,126071,4177.68
372152,267365,1425.36,302844,212124,4434.98
261611,204025,1313.03,373969,237487,5102.48
346827,222342,1597.36,332197,209450,5003.87
328583,243924,1379.42,287595,185327,2933.87
267946,217064,1264.08,293651,238420,622.938
179177,218746,838.774,309618,203554,7917.47
236472,191599,1263.87,285650,184379,3465.02
216884,173596,1279.37,217525,148780,2484.12
281300,237102,1214.91,226146,154129,2224.52
336816,212674,1621.74,310692,220891,3421.55
406030,351419,1183.14,440845,310487,2180.64
434876,286545,1554.08,360189,208477,7696.18
254229,222346,1170.84,219832,150415,5836.27
310404,218006,1458.04,222075,148672,8444.83
350037,266934,1342.82,367997,235362,5778.05
332633,236315,1441.38,352236,214285,2037.89
255292,187299,1395.75,192152,138305,475.83
243369,232248,1073.07,426281,237422,1949.98
227107,221137,1051.65,340113,220843,3996.68
206107,216387,975.364,207198,154258,2381.57
180336,166700,1107.78,174479,118819,1660.57
242140,254190,975.478,241134,169315,3314.31
377889,229291,1687.65,419825,240615,5499.07
379298,293513,1323.29,468504,282013,5971.55
338688,210026,1651.32,286006,185831,2785.7
262421,203934,1317.71,281496,198872,5269.26
215923,256104,863.368,253526,176282,4276.65
178154,204160,893.595,222122,142822,2899.6
209290,185499,1155.35,212591,151518,4826.73
524179,336153,1596.78,474555,298141,6477.95
415954,286366,1487.41,377591,251632,7125.73
258361,251840,1050.51,170848,116996,13831.3
538149,305387,1804.49,507143,289486,9566.69
208972,224021,955.228,173528,122570,1677.25
373175,252943,1510.78,279398,177536,9279.75
380945,241501,1615.29,268745,183909,7896.72
304081,241516,1289.29,180470,120854,1571.5
298989,219175,1396.94,257794,175867,2084.1
386348,260187,1520.54,277081,182026,18242.8
393747,288341,1398.36,463349,300770,8666.46
243280,218540,1139.94,226210,153400,6955.79
454620,267424,1740.79,587896,370314,11924.2
347522,246913,1441.25,223799,168500,10079
198393,244134,832.161,353390,246984,2357.34
293146,244719,1226.67,252536,181886,5653.6
485040,330077,1504.76,438289,336028,7443.43
296624,246082,1234.32,345231,220193,3666.44
414469,273957,1549.23,411930,253877,5899.83
195072,215969,924.92,227142,172240,11093.9
239355,227314,1078.25,250160,164802,5009.98
291189,220798,1350.49,325256,202724,5887.1
321017,243884,1347.88,254637,180883,3509.7
315112,194423,1659.71,258347,120947,4487.73
268074,203796,1347,407244,231839,9418.82
204445,189297,1105.95,215200,142155,13811.2
280879,189034,1521.54,266070,165440,4455.46
286516,245549,1194.87,342560,235102,3870.88
351637,260144,1384.18,328524,220621,18094.8
220841,196085,1153.31,240588,175851,6195.12
205642,208508,1009.94,217466,148075,4554.21
229199,252363,930.018,285126,207446,4653.5
247034,192889,1311.45,213659,151981,2297.21
276394,186592,1516.89,259064,157228,4994.92
208515,182474,1170.15,215317,127794,3266.03
327708,230287,1457.24,258168,183139,5302.47
231424,274689,862.716,239982,150759,2340
279858,196049,1461.76,285694,145590,11487.9
300804,209179,1472.55,179977,131869,4400.9
280686,270868,1061.13,490967,323892,20455.7
288286,230078,1283.1,335647,240889,4262.13
198462,223538,909.133,372256,210155,4261.01
209701,198187,1083.5,233479,117679,3137.21
250782,232748,1103.36,225001,154542,3155.24
181159,169386,1095.19,308928,194207,3284.29
301188,244652,1260.65,246821,172984,4344.29
358685,239392,1534.33,303846,187946,3658.03
303937,227950,1365.38,404377,252146,4611.23
194470,173011,1151.03,170049,125869,1296.05
256923,187730,1401.43,200296,144319,3256.83
288023,253040,1165.61,283742,214438,23234.9
311465,187889,1697.5,309667,205771,6032.11
233526,185870,1286.59,230438,160442,3675.84
415030,260822,1629.46,347413,233721,3992.95
353040,240754,1501.6,459945,321227,13530.7
341106,269211,1297.48,314742,193759,3921.22
415881,283707,1501.08,419868,247758,7870.67
401064,296817,1383.65,475058,274773,1116.89
365498,228556,1637.57,284442,184182,26570.2
453508,263516,1762.32,378983,236320,23631
232188,208062,1142.77,392464,184832,38142.5
413062,287200,1472.8,258212,180922,9729.16
189248,205683,942.189,269402,181421,1605.11
243630,217203,1148.61,219094,162177,15830.2
211117,200248,1079.62,273034,176350,3396.63
486541,327225,1522.56,423158,250259,35971.3
436274,256678,1740.53,461411,274402,47188
269974,199923,1382.82,213914,133926,2494.27
247962,189972,1336.6,181460,142355,4705.03
377721,256686,1506.88,362523,249979,6505.54
277264,280780,1011.19,417121,275340,6573.68
351375,308606,1165.93,570167,327097,7280.32
400214,308042,1330.41,284996,182323,13923.4
358764,270475,1358.27,259511,180135,27001.4
196907,261779,770.249,209016,139662,4088.89
233990,204841,1169.72,343964,230565,15141.7
310856,283636,1122.29,246234,159260,5632.62
200350,211068,972.02,248379,184292,2205.81
186447,205534,928.928,169492,123353,3973.04
249656,232690,1098.67,362292,242427,2715.48
428696,278811,1574.5,221556,150007,4659.2
181920,145955,1276.35,246310,180478,6822.79
351347,292729,1229.06,449439,263021,3830.36
203708,213876,975.331,258072,170288,5011.79
269359,210096,1312.9,271453,185626,6906.68
333274,218259,1563.63,390609,208165,8671.98
162362,204931,811.3,236548,139433,6012.27
276829,207201,1368.11,275375,185027,12327.1
299587,246563,1244.22,284477,206186,290.597
330757,275412,1229.79,417253,264291,12745.9
343167,233033,1507.96,426693,245261,5100.93
193493,223815,885.296,224990,149411,12682.7
187792,242299,793.651,305074,190654,14053.2
416294,270919,1573.52,502393,328720,7562.26
265208,233581,1162.68,275244,196371,3099.23
192854,227655,867.493,324519,222899,5017.33
410280,254603,1650.14,298870,202990,8780.13
274117,217827,1288.64,261821,189998,4153.1
208156,224412,949.836,173851,121371,8868.2
450700,282625,1632.97,375957,259548,1902
319351,226883,1441.35,246125,169928,3888.24
266313,257533,1058.93,478878,318855,3969.32
468262,292872,1637.23,493421,324376,12430.4
305881,287552,1089.27,498130,309320,11328.7
483037,287104,1722.82,365073,237291,6544.92
194990,237920,839.229,214604,134008,13148.5
361050,295534,1251.03,333451,227692,5995.28
259688,252732,1052.2,304692,203080,23218.1
274364,250546,1121.35,269996,177537,3292.89
222043,271052,838.863,337574,223356,12763.2
394533,245932,1642.76,323330,244797,1370.06
239717,254388,964.957,212596,160759,7149.07
209921,193915,1108.54,306181,200947,9991.52
283062,225595,1284.86,220238,156756,419.7
311748,227722,1401.85,187403,128094,3809.19
181284,212462,873.754,163524,96769.3,1438.32
371065,213477,1779.96,293280,204027,15133.7
287221,289762,1015.03,436228,316796,704.97
297782,213278,1429.76,526842,261087,10872.6
523042,306488,1747.52,517774,278015,53213.1
257603,192375,1371.25,193810,138721,4648.89
301360,215029,1435.15,194756,130908,3620.27
289521,244868,1210.75,231484,157450,3382.68
336339,238315,1445.21,247593,170906,6743.57
223973,178452,1285.24,227616,160028,995.491
211672,249379,869.174,164627,111076,10563.5
244123,163847,1525.76,240009,144368,2437.03
248266,223444,1137.77,256938,179554,3918.36
297061,222647,1366.29,274437,200687,5984.61
434052,296373,1499.72,384768,243158,4582.18
233494,192522,1241.94,242065,173798,169.14
213919,224559,975.511,336190,169945,890.765
330359,246795,1370.74,286142,202684,4978.24
322182,262035,1259.06,277244,180324,12313.8
384178,269036,1462.27,262335,185730,231.592
360903,231179,1598.62,249406,159984,3478.68
301966,261158,1184.03,289137,194843,4700.72
525439,346762,1551.65,318631,208928,1828.08
528358,322280,1678.83,281972,177430,5678.44
340134,238419,1460.88,190395,135075,1687.3
278481,242461,1176.15,224611,162004,8166.77
239212,179812,1362.3,169040,120874,3978.61
449690,285851,1610.94,395355,265974,4974.01
357001,222524,1642.86,276046,207603,-38.2034
508386,353929,1470.88,446616,281478,6255.34
332693,217237,1568.26,332849,208418,935.176
375394,293416,1310.1,213453,125408,5488.09
189956,191912,1013.56,203208,143656,535.237
476237,332296,1467.57,361198,245427,8043.35
375624,247499,1554.12,198006,126576,2713.17
378821,257094,1508.87,330469,208284,15580.3
250694,219499,1169.55,366496,222840,8890.82
344076,279339,1261.32,183313,122343,4949.22
414266,300396,1412.18,219317,146480,4653.54
362193,261768,1416.85,226253,167587,1285.59
375102,268570,1430.19,326556,183273,5323.76
395626,286100,1416.03,232864,159788,2587.24
477349,298164,1639.4,296877,230005,826.821
433810,289060,1536.8,536812,355103,8936.94
192297,206003,955.884,189143,130571,915.118
299486,220781,1389.07,175811,135277,5901.37
376883,238486,1618.28,197475,125257,2391.64
293794,200786,1498.35,362934,233732,4694.68
315452,228480,1413.79,377550,238871,2887.94
358773,239894,1531.48,206372,142181,2560.68
220354,197855,1140.48,217896,164393,1543.47
252184,228820,1128.58,282890,183050,6438.03
373620,311250,1229.2,452806,268698,9353.71
209683,203443,1055.42,218403,158102,539.045
440721,289908,1556.71,383834,234667,5784.61
241909,176313,1404.98,264052,178854,1083.51
247975,238133,1066.34,273694,180002,8645.23
266247,227632,1197.71,401367,253651,1065.99
259481,236512,1123.44,307828,214776,8678.03
586378,389126,1543.1,423281,263692,8517.23
507750,323563,1606.92,482803,260749,2982.55
281714,222915,1294.12,168587,130535,2304.65
543358,338972,1641.45,362233,198952,5056.21
284217,244560,1190.05,169735,114523,2290.03
444528,270540,1682.57,332854,193652,17492.7
346819,219964,1614.57,230501,139733,18239.5
363135,259580,1432.53,520856,282583,8059.57
218227,245694,909.541,228300,163484,6066.47
187790,174618,1101.25,215835,157630,4838.68
312667,220789,1450.15,213388,161901,4114.18
211420,184957,1170.54,209721,141419,4514.95
303939,211658,1470.47,232374,168228,4260.82
357415,238502,1534.59,276573,178493,32603
226657,206685,1122.97,239721,175060,3501.76
290636,227620,1307.51,324346,247788,395.657
366699,254130,1477.6,298884,204587,4069.98
477864,312307,1566.85,572234,343820,57792.3
262757,185976,1446.82,232124,166488,5613.76
196510,188425,1067.94,170997,124413,1726.16
320118,240508,1362.97,259094,171090,10106.8
334412,242919,1409.72,218015,153615,6077.04
268636,208173,1321.45,249988,178598,2089.85
269051,189048,1457.34,284301,180115,3536.36
279156,229536,1245.36,196375,154660,7758.15
273240,184617,1515.56,467214,249802,7728.46
404800,237932,1742.19,447562,265608,5818.03
321436,275032,1196.8,339549,214628,7633.09
275314,224417,1256.25,251014,190197,14124.1
389647,239154,1668.39,412653,208070,25576.9
283790,246298,1179.89,360846,209912,4950.33
333397,218258,1564.21,311646,214561,6441.16
324066,224256,1479.75,295666,183526,8190.22
175826,200220,899.255,223945,157830,4720.73
257066,222768,1181.65,228821,167640,1452.71
335786,259599,1324.55,210647,144388,4169.42
240368,190250,1293.77,238285,153777,4856.2
360492,258361,1428.79,207552,143631,26055.6
293297,241131,1245.54,209191,145241,5165.77
317333,224651,1446.48,246985,155996,5688.23
392454,285908,1405.62,531875,303892,8755.34
207945,184988,1151.1,168375,129804,2065.01
274210,259825,1080.7,292787,184798,5035.9
455225,285307,1633.87,316973,179628,6644.61
341814,264064,1325.5,261055,174589,3191.78
416665,273294,1561.23,535701,330570,28534.4
277511,222772,1275.63,241095,164434,5490.02
177635,171058,1063.38,321133,188051,5436.19
233244,174736,1366.87,192096,143200,849.957
253098,212054,1222.23,415512,213015,10116.3
242685,199952,1242.84,416804,258830,15828.6
281114,228445,1260.11,214057,130837,4816.38
269140,220416,1250.41,307722,185774,6027.3
353758,227219,1594.29,245124,162547,4011.7
381378,274126,1424.67,501163,317694,30053.1
184671,187387,1009.17,196377,140736,9011.59
228720,197487,1185.99,310728,195171,8957.11
357377,233072,1570.18,338924,215735,14994.1
337982,257098,1346.17,341310,229279,2935.66
370383,264827,1432.17,320642,210523,3626.23
314223,243346,1322.26,179024,123613,4804.5
429800,296807,1482.86,310901,192674,5302.77
331698,218251,1556.3,300402,196262,5204.52
205229,197195,1065.73,262072,158313,4786
180866,212024,873.516,262484,184533,3338.45
440383,271754,1659.43,407598,275068,4604.49
441928,253574,1784.66,372544,222375,7419.89
355264,252788,1439.14,483287,312242,17524.9
194747,221813,899.068,209871,153705,6666.15
251819,187526,1375.12,204276,148289,2083.42
245630,268389,937.182,283385,198176,2293.24
261256,233788,1144.33,296137,202306,10695
355860,216755,1681.18,360688,218158,9871.43
275035,213108,1321.58,396365,244331,4112.68
255682,199001,1315.67,166382,124348,2432.15
382805,276331,1418.57,319940,220880,2117.75
393465,298637,1349.18,346634,234719,2311.74
249511,176941,1444.02,178589,124338,2086.72
251517,239528,1075.25,248534,171968,5074.01
311309,243824,1307.42,365317,236608,4914.19
247263,227048,1115.17,160003,118675,1052.54
400419,255446,1605.18,340930,204844,7639.01
237345,217323,1118.35,289671,195503,11546.2
463099,320508,1479.59,374930,220192,4925.59
361200,273554,1352.1,345466,209697,11261.7
278377,239875,1188.37,297351,206862,34984.3
224939,183604,1254.56,161430,119019,6714.18
205788,189457,1112.27,180110,123078,2609.52
286777,219669,1336.86,196702,140311,3353.73
367034,298784,1257.9,246790,168824,7103.89
326401,253280,1319.62,251359,158336,3396.38
224330,174587,1315.78,203232,139072,1571.3
291415,245766,1214.23,406578,276860,4126.87
280070,206331,1389.98,490595,282485,5413.77
281271,240443,1197.89,262659,195704,2083.48
384305,295419,1332.11,242897,169847,23169.4
339863,251368,1384.5,391364,215219,8109.95
341746,219588,1593.69,213974,146532,5714.15
462994,301588,1572.05,372694,224525,7962.53
375465,248836,1545.12,241834,158713,5923.93
375498,230011,1671.72,364508,234476,7450.09
204863,199574,1051.17,334802,216684,10584.4
225333,194205,1188.16,345826,234763,2992.45
399984,248226,1650.05,386122,251516,6395.83
233136,180062,1325.87,248550,167967,1923.8
363554,267200,1393.26,345788,225863,3520.97
254228,202758,1283.97,244774,156461,1627.76
241333,246615,1002.09,323756,217153,9288.88
409026,233234,1795.82,341473,222649,5918.79
310299,247659,1283.01,367280,230684,8183.46
363971,278927,1336.24,322836,202760,3347.59
348878,231343,1544.29,375352,255383,4276.51
268018,223021,1230.63,311513,212014,6564.77
303220,230360,1347.87,390010,262667,3664.33
281169,220728,1304.39,362279,222716,9493.17
227084,233633,995.3,217598,149138,5089.44
319391,233740,1399.25,337528,235744,9920.02
372644,224568,1699.27,290454,195708,11339.9
575394,326825,1802.81,394456,231869,534.077
214738,190258,1155.77,185456,139624,8207.43
314628,221138,1456.92,298029,191761,12632.1
270895,200140,1386.04,230124,183958,267.789
182435,198415,941.562,244881,171449,3702.29
309526,254760,1244.13,324780,200048,28111.4
370110,270183,1402.76,559563,260451,13503.8
260609,243772,1094.74,407959,274002,3083.15
192430,241627,815.514,223333,164934,18464.4
228252,198628,1176.74,263919,220115,1972.15
195856,202401,990.892,235792,173934,7606.88
375956,242864,1585.16,280041,173880,14363.3
206640,172164,1229.09,206984,143322,3905.6
214781,178651,1231.11,248237,158606,1923.08
268941,214713,1282.63,224689,161694,7802.06
202703,195325,1062.71,300527,207767,6257.35
283751,204547,1420.53,384089,198258,6733.87
378392,250600,1546.18,338434,204136,16274.9
